name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,954,439,459.0,56.0,26,0.0,8945.0,
Aomori,青森県,27,6,21.0,,-,6.0,760.0,
Iwate,岩手県,0,0,0.0,0.0,0,0.0,418.0,
Miyagi,宮城県,88,7,80.0,1.0,-,0.0,2297.0,
Akita,秋田県,16,2,14.0,,-,0.0,887.0,
Yamagata,山形県,69,11,58.0,,-,0.0,2456.0,
Fukushima,福島県,81,31,50.0,0.0,-,0.0,2454.0,
Ibaraki,茨城県,168,67,92.0,9.0,2,15.0,3957.0,
Tochigi,栃木県,56,24,32.0,,-,24.0,2535.0,
Gunma,群馬県,147,61,68.0,18.0,2,0.0,3064.0,
Saitama,埼玉県,969,311,616.0,42.0,9,0.0,12884.0,
Chiba,千葉県,883,340,503.0,40.0,11,0.0,12793.0,
Tokyo,東京都,4883,2509,2185.0,189.0,65,0.0,13124.0,
Kanagawa,神奈川県,1178,419,709.0,50.0,31,0.0,2057.0,
Niigata,新潟県,82,32,50.0,,-,1.0,3402.0,
Toyama,富山県,221,108,99.0,14.0,-,0.0,2849.0,
Ishikawa,石川県,280,127,136.0,17.0,-,0.0,2276.0,
Fukui,福井県,122,19,95.0,8.0,3,19.0,2097.0,
Yamanashi,山梨県,56,7,49.0,0.0,1,0.0,2981.0,
Nagano,長野県,75,27,48.0,,2,0.0,2199.0,
Gifu,岐阜県,150,21,123.0,6.0,1,0.0,3490.0,
Shizuoka,静岡県,73,15,57.0,1.0,2,0.0,3116.0,
Aichi,愛知県,494,108,352.0,34.0,5,3.0,8437.0,
Mie,三重県,45,10,34.0,1.0,0,0.0,2179.0,
Shiga,滋賀県,97,29,67.0,1.0,-,0.0,1462.0,
Kyoto,京都府,352,92,247.0,13.0,-,0.0,5613.0,
Osaka,大阪府,1744,615,1068.0,61.0,50,12.0,22011.0,
Hyogo,兵庫県,693,159,500.0,34.0,24,0.0,9179.0,
Nara,奈良県,90,21,67.0,2.0,-,0.0,2035.0,
Wakayama,和歌山県,62,9,50.0,3.0,-,0.0,3369.0,
Tottori,鳥取県,3,2,1.0,0.0,-,0.0,1167.0,
Shimane,島根県,24,12,12.0,,-,12.0,911.0,
Okayama,岡山県,24,6,18.0,,-,0.0,1377.0,
Hiroshima,広島県,165,78,85.0,2.0,-,0.0,6002.0,
Yamaguchi,山口県,37,4,33.0,,-,0.0,1528.0,
Tokushima,徳島県,5,1,3.0,1.0,-,1.0,611.0,
Kagawa,香川県,28,7,21.0,0.0,0,0.0,1852.0,
Ehime,愛媛県,48,7,38.0,3.0,1,0.0,1276.0,
Kochi,高知県,74,6,65.0,3.0,0,0.0,1584.0,
Fukuoka,福岡県,654,162,468.0,24.0,-,0.0,10535.0,
Saga,佐賀県,45,22,23.0,0.0,1,2.0,1235.0,
Nagasaki,長崎県,17,2,14.0,1.0,0,0.0,2361.0,
Kumamoto,熊本県,48,22,23.0,3.0,2,0.0,3492.0,
Oita,大分県,60,5,54.0,1.0,-,5.0,3499.0,
Miyazaki,宮崎県,17,5,12.0,,-,0.0,1243.0,
Kagoshima,鹿児島県,11,3,8.0,,-,3.0,1513.0,
Okinawa,沖縄県,142,41,96.0,5.0,5,0.0,2511.0,
Zenkoku,全国,15557,6011,8903.0,643.0,,,,
