name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,13617,1666,11466.0,460.0,19.0,25.0,241691.0,
Aomori,青森県,496,94,394.0,8.0,2.0,0.0,9968.0,
Iwate,岩手県,389,63,302.0,24.0,3.0,0.0,14448.0,
Miyagi,宮城県,2225,449,1760.0,16.0,3.0,0.0,24865.0,
Akita,秋田県,143,39,103.0,1.0,0.0,0.0,4565.0,
Yamagata,山形県,391,79,303.0,9.0,6.0,0.0,10180.0,
Fukushima,福島県,969,245,703.0,21.0,5.0,0.0,58370.0,
Ibaraki,茨城県,2508,303,2167.0,38.0,7.0,0.0,18572.0,
Tochigi,栃木県,1590,529,1061.0,6.0,9.0,6.0,73334.0,
Gunma,群馬県,2381,341,1995.0,45.0,10.0,0.0,52671.0,
Saitama,埼玉県,14732,3164,11357.0,211.0,59.0,0.0,321576.0,
Chiba,千葉県,11458,2398,8939.0,121.0,15.0,0.0,226829.0,
Tokyo,東京都,61774,9848,51295.0,631.0,94.0,0.0,996675.0,
Kanagawa,神奈川県,22115,3578,18257.0,280.0,71.0,0.0,342311.0,
Niigata,新潟県,555,116,438.0,3.0,0.0,2.0,28256.0,
Toyama,富山県,563,54,483.0,26.0,2.0,0.0,21742.0,
Ishikawa,石川県,1097,132,924.0,51.0,7.0,10.0,30053.0,
Fukui,福井県,359,19,327.0,12.0,0.0,1.0,19436.0,
Yamanashi,山梨県,568,75,482.0,11.0,3.0,0.0,14525.0,
Nagano,長野県,1217,164,1049.0,16.0,3.0,12.0,48235.0,
Gifu,岐阜県,2384,537,1810.0,37.0,13.0,0.0,65843.0,
Shizuoka,静岡県,2758,502,2215.0,41.0,7.0,0.0,88334.0,
Aichi,愛知県,16747,2555,13976.0,216.0,39.0,0.0,199918.0,
Mie,三重県,1311,161,1132.0,18.0,6.0,0.0,30675.0,
Shiga,滋賀県,1222,247,963.0,12.0,4.0,0.0,38009.0,
Kyoto,京都府,4803,962,3829.0,53.0,14.0,41.0,95241.0,
Osaka,大阪府,30519,3744,26181.0,594.0,165.0,0.0,471150.0,
Hyogo,兵庫県,10132,1235,8677.0,220.0,49.0,0.0,141681.0,
Nara,奈良県,2077,379,1674.0,24.0,12.0,0.0,47698.0,
Wakayama,和歌山県,640,52,570.0,7.0,4.0,11.0,16572.0,
Tottori,鳥取県,120,51,67.0,0.0,1.0,2.0,24205.0,
Shimane,島根県,213,31,182.0,0.0,2.0,0.0,9344.0,
Okayama,岡山県,1413,384,762.0,13.0,8.0,254.0,31723.0,
Hiroshima,広島県,3381,656,2290.0,36.0,18.0,399.0,75233.0,
Yamaguchi,山口県,592,115,470.0,3.0,3.0,4.0,26760.0,
Tokushima,徳島県,199,7,183.0,9.0,0.0,0.0,15372.0,
Kagawa,香川県,308,90,215.0,3.0,0.0,0.0,24430.0,
Ehime,愛媛県,477,95,369.0,13.0,3.0,0.0,13721.0,
Kochi,高知県,676,95,573.0,8.0,7.0,0.0,5977.0,
Fukuoka,福岡県,8774,1573,7272.0,119.0,16.0,190.0,263231.0,
Saga,佐賀県,474,53,424.0,3.0,1.0,6.0,15041.0,
Nagasaki,長崎県,703,226,311.0,4.0,2.0,162.0,39921.0,
Kumamoto,熊本県,1903,196,1495.0,18.0,9.0,194.0,36364.0,
Oita,大分県,711,126,579.0,6.0,4.0,0.0,43414.0,
Miyazaki,宮崎県,759,91,668.0,5.0,0.0,5.0,12454.0,
Kagoshima,鹿児島県,1016,136,880.0,14.0,2.0,14.0,39751.0,
Okinawa,沖縄県,5424,376,4972.0,81.0,7.0,5.0,90273.0,
Zenkoku,全国,238883,38031,196544.0,3547.0,,,,
