name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,178550,23142,153776.0,1790.0,8.0,158.0,1677754.0,JP-01
Aomori,青森県,22521,3634,18822.0,65.0,0.0,0.0,166479.0,JP-02
Iwate,岩手県,11702,3062,8580.0,60.0,0.0,0.0,183725.0,JP-03
Miyagi,宮城県,42466,5820,35849.0,146.0,8.0,651.0,396443.0,JP-04
Akita,秋田県,10301,1774,8494.0,33.0,1.0,0.0,44314.0,JP-05
Yamagata,山形県,12256,1930,10258.0,68.0,2.0,0.0,154106.0,JP-06
Fukushima,福島県,25187,2762,22237.0,188.0,6.0,0.0,615762.0,JP-07
Ibaraki,茨城県,77103,8066,68739.0,298.0,11.0,0.0,44100.0,JP-08
Tochigi,栃木県,47589,7611,39776.0,202.0,7.0,0.0,626603.0,JP-09
Gunma,群馬県,53805,6057,47496.0,252.0,8.0,0.0,489099.0,JP-10
Saitama,埼玉県,327271,31852,294214.0,1205.0,54.0,0.0,2220582.0,JP-11
Chiba,千葉県,279852,29272,245217.0,1374.0,23.0,3989.0,1638562.0,JP-12
Tokyo,東京都,1030785,151804,875241.0,3740.0,70.0,0.0,5518529.0,JP-13
Kanagawa,神奈川県,471044,47822,421482.0,1740.0,104.0,0.0,2180686.0,JP-14
Niigata,新潟県,30594,3479,27044.0,71.0,1.0,0.0,469040.0,JP-15
Toyama,富山県,19297,5802,13428.0,67.0,6.0,0.0,186780.0,JP-16
Ishikawa,石川県,26100,3842,22063.0,172.0,7.0,23.0,300244.0,JP-17
Fukui,福井県,13654,1812,11803.0,39.0,4.0,0.0,221035.0,JP-18
Yamanashi,山梨県,17367,2086,15245.0,49.0,2.0,13.0,198398.0,JP-19
Nagano,長野県,32123,3742,27958.0,149.0,3.0,274.0,513832.0,JP-20
Gifu,岐阜県,55189,5829,48448.0,282.0,7.0,630.0,659222.0,JP-21
Shizuoka,静岡県,92727,12339,78854.0,344.0,4.0,1190.0,968265.0,JP-22
Aichi,愛知県,328963,36080,291203.0,1680.0,52.0,0.0,2092111.0,JP-23
Mie,三重県,42808,5000,38760.0,248.0,8.0,1200.0,369137.0,JP-24
Shiga,滋賀県,51670,8716,42813.0,141.0,2.0,0.0,435633.0,JP-25
Kyoto,京都府,128661,14875,111738.0,457.0,80.0,1591.0,661183.0,JP-26
Osaka,大阪府,673105,99271,569776.0,4002.0,779.0,56.0,5681649.0,JP-27
Hyogo,兵庫県,268084,30120,236128.0,1863.0,36.0,27.0,1244328.0,JP-28
Nara,奈良県,58822,14089,44465.0,268.0,21.0,0.0,405275.0,JP-29
Wakayama,和歌山県,23330,1476,21600.0,104.0,5.0,150.0,120133.0,JP-30
Tottori,鳥取県,6936,1403,5437.0,9.0,0.0,87.0,262901.0,JP-31
Shimane,島根県,6687,837,5842.0,8.0,0.0,0.0,109739.0,JP-32
Okayama,岡山県,50590,4981,40128.0,203.0,12.0,5278.0,424777.0,JP-33
Hiroshima,広島県,75670,11052,64221.0,397.0,12.0,0.0,1403366.0,JP-34
Yamaguchi,山口県,21894,2453,19308.0,133.0,2.0,0.0,407169.0,JP-35
Tokushima,徳島県,11762,2235,9460.0,74.0,3.0,7.0,159360.0,JP-36
Kagawa,香川県,19821,3234,16508.0,79.0,7.0,0.0,200369.0,JP-37
Ehime,愛媛県,17752,2154,15480.0,118.0,2.0,0.0,257435.0,JP-38
Kochi,高知県,12609,1745,10782.0,82.0,7.0,0.0,182321.0,JP-39
Fukuoka,福岡県,241790,33547,201351.0,975.0,19.0,5917.0,2027081.0,JP-40
Saga,佐賀県,24242,2793,17998.0,65.0,2.0,3386.0,190723.0,JP-41
Nagasaki,長崎県,26140,4101,22967.0,108.0,3.0,1036.0,280521.0,JP-42
Kumamoto,熊本県,50539,6578,43726.0,235.0,11.0,0.0,199384.0,JP-43
Oita,大分県,24801,2659,22037.0,105.0,0.0,0.0,430032.0,JP-44
Miyazaki,宮崎県,19290,2061,17195.0,95.0,0.0,61.0,132617.0,JP-45
Kagoshima,鹿児島県,32440,3467,28443.0,129.0,2.0,401.0,268670.0,JP-46
Okinawa,沖縄県,102571,6474,95659.0,429.0,18.0,9.0,596851.0,JP-47
Zenkoku,全国,5198460,664940,4488049.0,24341.0,,,,
