name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,767,531,209.0,27.0,,,,
Aomori,青森県,26,12,14.0,0.0,,,,
Iwate,岩手県,0,0,0.0,0.0,,,,
Miyagi,宮城県,88,56,32.0,0.0,,,,
Akita,秋田県,16,9,7.0,0.0,,,,
Yamagata,山形県,68,30,38.0,0.0,,,,
Fukushima,福島県,73,54,19.0,0.0,,,,
Ibaraki,茨城県,163,121,35.0,7.0,,,,
Tochigi,栃木県,54,38,16.0,0.0,,,,
Gunma,群馬県,146,116,15.0,15.0,,,,
Saitama,埼玉県,851,785,49.0,17.0,,,,
Chiba,千葉県,810,683,103.0,24.0,,,,
Tokyo,東京都,4166,4088,59.0,19.0,,,,
Kanagawa,神奈川県,1028,828,168.0,32.0,,,,
Niigata,新潟県,75,43,32.0,0.0,,,,
Toyama,富山県,202,186,9.0,7.0,,,,
Ishikawa,石川県,251,223,22.0,6.0,,,,
Fukui,福井県,122,45,69.0,8.0,,,,
Yamanashi,山梨県,52,28,24.0,0.0,,,,
Nagano,長野県,66,49,17.0,0.0,,,,
Gifu,岐阜県,146,74,65.0,7.0,,,,
Shizuoka,静岡県,72,47,24.0,1.0,,,,
Aichi,愛知県,488,381,75.0,32.0,,,,
Mie,三重県,45,25,19.0,1.0,,,,
Shiga,滋賀県,96,60,35.0,1.0,,,,
Kyoto,京都府,319,151,159.0,9.0,,,,
Osaka,大阪府,1627,1035,551.0,41.0,,,,
Hyogo,兵庫県,645,547,81.0,17.0,,,,
Nara,奈良県,82,67,14.0,1.0,,,,
Wakayama,和歌山県,62,32,28.0,2.0,,,,
Tottori,鳥取県,3,2,1.0,0.0,,,,
Shimane,島根県,23,16,7.0,0.0,,,,
Okayama,岡山県,23,13,10.0,0.0,,,,
Hiroshima,広島県,155,124,29.0,2.0,,,,
Yamaguchi,山口県,32,8,24.0,0.0,,,,
Tokushima,徳島県,5,2,3.0,0.0,,,,
Kagawa,香川県,28,21,7.0,0.0,,,,
Ehime,愛媛県,47,19,25.0,3.0,,,,
Kochi,高知県,74,43,28.0,3.0,,,,
Fukuoka,福岡県,642,455,170.0,17.0,,,,
Saga,佐賀県,41,34,7.0,0.0,,,,
Nagasaki,長崎県,17,7,9.0,1.0,,,,
Kumamoto,熊本県,47,33,13.0,1.0,,,,
Oita,大分県,60,29,30.0,1.0,,,,
Miyazaki,宮崎県,17,6,11.0,0.0,,,,
Kagoshima,鹿児島県,10,6,4.0,0.0,,,,
Okinawa,沖縄県,142,114,24.0,4.0,,,,
Zenkoku,全国,13972,11276,2390.0,306.0,,,,
