name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1720,141,1476.0,103.0,2,0.0,40089.0
Aomori,青森県,33,0,32.0,1.0,0,0.0,1918.0
Iwate,岩手県,12,5,7.0,0.0,0,0.0,2698.0
Miyagi,宮城県,192,8,182.0,2.0,0,0.0,7491.0
Akita,秋田県,46,5,40.0,0.0,0,1.0,1700.0
Yamagata,山形県,77,1,76.0,1.0,0,1.0,3076.0
Fukushima,福島県,134,36,98.0,0.0,0,0.0,13363.0
Ibaraki,茨城県,512,72,428.0,12.0,2,0.0,10111.0
Tochigi,栃木県,289,25,264.0,1.0,4,1.0,20367.0
Gunma,群馬県,392,113,260.0,19.0,0,0.0,12567.0
Saitama,埼玉県,3627,546,2995.0,86.0,12,0.0,99813.0
Chiba,千葉県,2834,451,2323.0,60.0,9,0.0,51262.0
Tokyo,東京都,19610,2895,16361.0,354.0,34,0.0,295391.0
Kanagawa,神奈川県,4516,578,3826.0,112.0,20,0.0,104985.0
Niigata,新潟県,139,11,128.0,0.0,0,0.0,11989.0
Toyama,富山県,349,67,263.0,23.0,3,4.0,7142.0
Ishikawa,石川県,585,156,398.0,31.0,2,0.0,6862.0
Fukui,福井県,171,18,145.0,8.0,0,0.0,6604.0
Yamanashi,山梨県,168,36,131.0,1.0,0,0.0,9247.0
Nagano,長野県,185,39,150.0,,1,4.0,12600.0
Gifu,岐阜県,548,43,496.0,9.0,5,0.0,17057.0
Shizuoka,静岡県,453,57,395.0,1.0,2,0.0,22806.0
Aichi,愛知県,4230,1023,3150.0,57.0,22,0.0,47890.0
Mie,三重県,353,91,256.0,2.0,2,4.0,9004.0
Shiga,滋賀県,415,98,313.0,4.0,1,0.0,8195.0
Kyoto,京都府,1326,219,1086.0,21.0,2,0.0,28472.0
Osaka,大阪府,8020,1560,6320.0,134.0,72,6.0,123706.0
Hyogo,兵庫県,2137,262,1826.0,49.0,14,0.0,40919.0
Nara,奈良県,498,117,378.0,3.0,2,0.0,12714.0
Wakayama,和歌山県,227,31,189.0,4.0,0,3.0,8369.0
Tottori,鳥取県,22,5,17.0,0.0,0,0.0,4486.0
Shimane,島根県,136,60,76.0,0.0,0,0.0,4653.0
Okayama,岡山県,142,16,110.0,,-,16.0,5880.0
Hiroshima,広島県,452,26,423.0,3.0,0,0.0,17047.0
Yamaguchi,山口県,120,44,76.0,0.0,1,0.0,5909.0
Tokushima,徳島県,111,60,43.0,1.0,1,7.0,4993.0
Kagawa,香川県,74,12,61.0,1.0,0,0.0,7369.0
Ehime,愛媛県,114,8,100.0,6.0,0,0.0,3711.0
Kochi,高知県,109,11,95.0,3.0,1,0.0,2767.0
Fukuoka,福岡県,4169,886,3232.0,51.0,16,0.0,38336.0
Saga,佐賀県,225,36,189.0,0.0,0,0.0,4629.0
Nagasaki,長崎県,205,29,36.0,3.0,-,137.0,12961.0
Kumamoto,熊本県,478,81,382.0,7.0,2,8.0,10395.0
Oita,大分県,140,43,96.0,1.0,0,0.0,11162.0
Miyazaki,宮崎県,325,74,251.0,1.0,0,1.0,7739.0
Kagoshima,鹿児島県,348,61,274.0,9.0,2,4.0,14575.0
Okinawa,沖縄県,1943,491,1432.0,24.0,12,0.0,23549.0
Zenkoku,全国,62911,10647,50885.0,1208.0,,,
