name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,41708,522,39745.0,1412.0,11.0,29.0,799145.0,JP-01
Aomori,青森県,2538,45,2462.0,31.0,0.0,0.0,52324.0,JP-02
Iwate,岩手県,1766,90,1629.0,47.0,1.0,0.0,88554.0,JP-03
Miyagi,宮城県,9272,139,9029.0,91.0,1.0,13.0,160611.0,JP-04
Akita,秋田県,931,51,860.0,20.0,2.0,0.0,16159.0,JP-05
Yamagata,山形県,2044,27,1970.0,47.0,1.0,0.0,67378.0,JP-06
Fukushima,福島県,5049,176,4712.0,161.0,4.0,0.0,289317.0,JP-07
Ibaraki,茨城県,10765,243,10356.0,166.0,6.0,0.0,33871.0,JP-08
Tochigi,栃木県,7209,193,6934.0,82.0,9.0,0.0,311224.0,JP-09
Gunma,群馬県,8071,38,7879.0,154.0,3.0,0.0,199003.0,JP-10
Saitama,埼玉県,47618,1424,45359.0,835.0,22.0,0.0,995632.0,JP-11
Chiba,千葉県,41658,1278,39665.0,715.0,15.0,0.0,713703.0,JP-12
Tokyo,東京都,180074,5885,171941.0,2248.0,62.0,0.0,2598858.0,JP-13
Kanagawa,神奈川県,69617,2020,66637.0,960.0,38.0,0.0,1072099.0,JP-14
Niigata,新潟県,3463,73,3337.0,53.0,0.0,0.0,177258.0,JP-15
Toyama,富山県,2057,23,1996.0,38.0,1.0,0.0,76215.0,JP-16
Ishikawa,石川県,4008,79,3810.0,115.0,1.0,4.0,126060.0,JP-17
Fukui,福井県,1351,93,1223.0,35.0,1.0,0.0,71234.0,JP-18
Yamanashi,山梨県,2144,51,2072.0,21.0,0.0,0.0,62325.0,JP-19
Nagano,長野県,5057,36,5004.0,93.0,0.0,76.0,212206.0,JP-20
Gifu,岐阜県,9484,53,9244.0,187.0,5.0,0.0,277521.0,JP-21
Shizuoka,静岡県,9546,319,9075.0,152.0,5.0,0.0,418670.0,JP-22
Aichi,愛知県,51429,600,49850.0,979.0,13.0,0.0,854147.0,JP-23
Mie,三重県,5321,81,5266.0,113.0,3.0,139.0,148938.0,JP-24
Shiga,滋賀県,5607,71,5446.0,90.0,3.0,0.0,157405.0,JP-25
Kyoto,京都府,16762,143,16339.0,246.0,4.0,34.0,290365.0,JP-26
Osaka,大阪府,104482,1338,99653.0,2692.0,122.0,799.0,2230599.0,JP-27
Hyogo,兵庫県,41162,287,39566.0,1309.0,13.0,0.0,519903.0,JP-28
Nara,奈良県,8434,134,8168.0,132.0,6.0,0.0,174026.0,JP-29
Wakayama,和歌山県,2703,19,2577.0,49.0,1.0,58.0,42435.0,JP-30
Tottori,鳥取県,494,27,458.0,2.0,0.0,7.0,85930.0,JP-31
Shimane,島根県,560,6,552.0,2.0,0.0,0.0,32023.0,JP-32
Okayama,岡山県,7609,22,7455.0,126.0,1.0,6.0,168599.0,JP-33
Hiroshima,広島県,11560,74,11297.0,176.0,8.0,13.0,561085.0,JP-34
Yamaguchi,山口県,3171,40,3051.0,80.0,1.0,0.0,124469.0,JP-35
Tokushima,徳島県,1660,5,1592.0,63.0,0.0,0.0,66353.0,JP-36
Kagawa,香川県,2112,19,2067.0,31.0,1.0,5.0,88141.0,JP-37
Ehime,愛媛県,2755,4,2676.0,75.0,2.0,0.0,98707.0,JP-38
Kochi,高知県,1880,64,1789.0,27.0,4.0,0.0,11759.0,JP-39
Fukuoka,福岡県,35841,365,34893.0,525.0,9.0,58.0,852646.0,JP-40
Saga,佐賀県,2570,21,2563.0,24.0,0.0,38.0,58547.0,JP-41
Nagasaki,長崎県,3225,57,3100.0,69.0,0.0,1.0,128350.0,JP-42
Kumamoto,熊本県,6495,27,6349.0,119.0,1.0,0.0,82372.0,JP-43
Oita,大分県,3504,19,3421.0,64.0,0.0,0.0,173595.0,JP-44
Miyazaki,宮崎県,3107,22,3048.0,27.0,0.0,10.0,44740.0,JP-45
Kagoshima,鹿児島県,3727,52,3664.0,39.0,1.0,28.0,113372.0,JP-46
Okinawa,沖縄県,21255,660,20395.0,206.0,47.0,6.0,258148.0,JP-47
Zenkoku,全国,812855,17015,780174.0,14928.0,,,,
