name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,60453,192,58801.0,1469.0,0.0,9.0,1119244.0,JP-01
Aomori,青森県,5805,127,5640.0,38.0,2.0,0.0,89889.0,JP-02
Iwate,岩手県,3486,4,3429.0,53.0,0.0,0.0,122479.0,JP-03
Miyagi,宮城県,16246,36,16089.0,117.0,2.0,4.0,241476.0,JP-04
Akita,秋田県,1893,15,1851.0,27.0,0.0,0.0,26736.0,JP-05
Yamagata,山形県,3512,8,3448.0,56.0,0.0,0.0,99473.0,JP-06
Fukushima,福島県,9465,18,9272.0,175.0,2.0,0.0,413302.0,JP-07
Ibaraki,茨城県,24321,116,23988.0,217.0,8.0,0.0,40366.0,JP-08
Tochigi,栃木県,15392,100,15176.0,116.0,3.0,0.0,485946.0,JP-09
Gunma,群馬県,16665,73,16418.0,174.0,3.0,0.0,298869.0,JP-10
Saitama,埼玉県,115285,534,113734.0,1017.0,28.0,0.0,1467813.0,JP-11
Chiba,千葉県,100088,393,98660.0,1010.0,22.0,25.0,1080946.0,JP-12
Tokyo,東京都,376902,1268,372590.0,3044.0,55.0,0.0,3689092.0,JP-13
Kanagawa,神奈川県,168484,622,166575.0,1287.0,30.0,0.0,1612718.0,JP-14
Niigata,新潟県,7959,75,7823.0,61.0,2.0,0.0,288570.0,JP-15
Toyama,富山県,4838,40,4747.0,51.0,1.0,0.0,115462.0,JP-16
Ishikawa,石川県,7919,45,7724.0,128.0,0.0,22.0,195646.0,JP-17
Fukui,福井県,3091,24,3030.0,37.0,1.0,0.0,117530.0,JP-18
Yamanashi,山梨県,5141,10,5102.0,29.0,0.0,0.0,111974.0,JP-19
Nagano,長野県,8810,53,8715.0,96.0,0.0,54.0,320037.0,JP-20
Gifu,岐阜県,18968,176,18783.0,216.0,3.0,207.0,411873.0,JP-21
Shizuoka,静岡県,26695,49,26401.0,209.0,1.0,36.0,625523.0,JP-22
Aichi,愛知県,105893,546,104199.0,1148.0,14.0,0.0,1319770.0,JP-23
Mie,三重県,14715,102,14771.0,163.0,3.0,321.0,263303.0,JP-24
Shiga,滋賀県,12331,65,12164.0,102.0,1.0,0.0,257656.0,JP-25
Kyoto,京都府,35742,249,35194.0,287.0,13.0,12.0,424030.0,JP-26
Osaka,大阪府,201307,1629,194999.0,3007.0,166.0,1672.0,3516399.0,JP-27
Hyogo,兵庫県,77963,509,76063.0,1392.0,14.0,1.0,753335.0,JP-28
Nara,奈良県,15769,99,15521.0,149.0,3.0,0.0,251372.0,JP-29
Wakayama,和歌山県,5280,21,5093.0,62.0,0.0,104.0,65502.0,JP-30
Tottori,鳥取県,1651,11,1612.0,5.0,0.0,23.0,147846.0,JP-31
Shimane,島根県,1633,12,1616.0,5.0,0.0,0.0,55076.0,JP-32
Okayama,岡山県,15192,79,14937.0,136.0,1.0,40.0,266922.0,JP-33
Hiroshima,広島県,21821,132,21490.0,199.0,4.0,0.0,889244.0,JP-34
Yamaguchi,山口県,5659,65,5503.0,91.0,0.0,0.0,186064.0,JP-35
Tokushima,徳島県,3279,19,3195.0,65.0,0.0,0.0,104535.0,JP-36
Kagawa,香川県,4693,13,4642.0,38.0,1.0,0.0,129372.0,JP-37
Ehime,愛媛県,5280,96,5102.0,82.0,1.0,0.0,152883.0,JP-38
Kochi,高知県,4123,14,4078.0,31.0,2.0,0.0,99090.0,JP-39
Fukuoka,福岡県,74209,491,73088.0,618.0,17.0,12.0,1259989.0,JP-40
Saga,佐賀県,5803,39,5784.0,29.0,1.0,49.0,104429.0,JP-41
Nagasaki,長崎県,6047,47,5928.0,73.0,0.0,1.0,180490.0,JP-42
Kumamoto,熊本県,14333,50,14148.0,135.0,4.0,0.0,123147.0,JP-43
Oita,大分県,8174,51,8039.0,84.0,1.0,0.0,265892.0,JP-44
Miyazaki,宮崎県,6146,14,6075.0,41.0,0.0,16.0,72926.0,JP-45
Kagoshima,鹿児島県,9081,22,9055.0,65.0,0.0,61.0,168370.0,JP-46
Okinawa,沖縄県,49915,275,49249.0,345.0,4.0,46.0,396977.0,JP-47
Zenkoku,全国,1707457,8628,1679541.0,17979.0,,,,
