name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1579,153,1323.0,103.0,3,0.0,34341.0
Aomori,青森県,32,2,29.0,1.0,0,0.0,1610.0
Iwate,岩手県,7,6,1.0,0.0,0,0.0,1969.0
Miyagi,宮城県,182,19,162.0,1.0,1,0.0,6857.0
Akita,秋田県,36,15,20.0,0.0,0,1.0,1415.0
Yamagata,山形県,76,1,75.0,1.0,0,1.0,2984.0
Fukushima,福島県,100,12,88.0,0.0,0,0.0,11259.0
Ibaraki,茨城県,416,101,305.0,10.0,1,0.0,8827.0
Tochigi,栃木県,261,45,187.0,0.0,3,29.0,16961.0
Gunma,群馬県,244,54,171.0,19.0,0,0.0,9784.0
Saitama,埼玉県,3001,538,2383.0,80.0,8,0.0,84977.0
Chiba,千葉県,2258,525,1678.0,55.0,5,0.0,41138.0
Tokyo,東京都,16474,3612,12526.0,336.0,21,0.0,239875.0
Kanagawa,神奈川県,3398,562,2732.0,104.0,15,0.0,47699.0
Niigata,新潟県,129,12,116.0,0.0,0,1.0,7595.0
Toyama,富山県,293,44,227.0,22.0,0,0.0,6409.0
Ishikawa,石川県,399,78,293.0,28.0,2,0.0,3734.0
Fukui,福井県,154,14,132.0,8.0,1,0.0,5684.0
Yamanashi,山梨県,133,30,102.0,1.0,0,0.0,8294.0
Nagano,長野県,139,35,104.0,,0,0.0,10103.0
Gifu,岐阜県,484,123,354.0,7.0,3,0.0,14247.0
Shizuoka,静岡県,382,84,297.0,1.0,2,0.0,17599.0
Aichi,愛知県,3306,1746,1518.0,37.0,14,5.0,34291.0
Mie,三重県,249,147,99.0,1.0,2,2.0,6940.0
Shiga,滋賀県,311,122,186.0,3.0,3,0.0,6328.0
Kyoto,京都府,1001,187,793.0,21.0,4,0.0,22826.0
Osaka,大阪府,6178,1671,4406.0,98.0,55,3.0,96375.0
Hyogo,兵庫県,1692,276,1369.0,47.0,13,0.0,33215.0
Nara,奈良県,341,79,260.0,2.0,1,0.0,11572.0
Wakayama,和歌山県,186,18,162.0,4.0,4,2.0,7093.0
Tottori,鳥取県,21,16,5.0,0.0,0,0.0,4221.0
Shimane,島根県,130,94,33.0,0.0,0,3.0,3577.0
Okayama,岡山県,117,27,84.0,,-,6.0,3607.0
Hiroshima,広島県,423,89,328.0,3.0,1,3.0,15001.0
Yamaguchi,山口県,78,25,53.0,0.0,0,0.0,4773.0
Tokushima,徳島県,62,38,17.0,1.0,0,6.0,3053.0
Kagawa,香川県,60,13,47.0,0.0,1,0.0,6063.0
Ehime,愛媛県,107,14,88.0,5.0,1,0.0,3311.0
Kochi,高知県,83,2,78.0,3.0,0,0.0,2404.0
Fukuoka,福岡県,3138,1280,1820.0,38.0,21,0.0,32268.0
Saga,佐賀県,174,72,105.0,0.0,0,3.0,3635.0
Nagasaki,長崎県,170,34,36.0,3.0,-,97.0,9897.0
Kumamoto,熊本県,371,128,158.0,5.0,2,80.0,8346.0
Oita,大分県,93,27,65.0,1.0,0,0.0,8260.0
Miyazaki,宮崎県,243,103,140.0,0.0,2,0.0,6485.0
Kagoshima,鹿児島県,277,37,229.0,3.0,2,8.0,12432.0
Okinawa,沖縄県,1307,976,325.0,10.0,12,0.0,16497.0
Zenkoku,全国,50295,13286,35709.0,1062.0,,,
