name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,8869,2281,6394.0,194.0,28.0,0.0,151817.0,
Aomori,青森県,299,26,267.0,6.0,2.0,0.0,6771.0,
Iwate,岩手県,204,89,111.0,4.0,2.0,0.0,9575.0,
Miyagi,宮城県,1211,149,1052.0,10.0,5.0,0.0,18905.0,
Akita,秋田県,90,12,77.0,1.0,0.0,0.0,3674.0,
Yamagata,山形県,138,30,107.0,1.0,1.0,0.0,7609.0,
Fukushima,福島県,501,49,445.0,7.0,5.0,0.0,40155.0,
Ibaraki,茨城県,1611,354,1234.0,23.0,11.0,0.0,16949.0,
Tochigi,栃木県,664,120,544.0,2.0,7.0,2.0,54964.0,
Gunma,群馬県,1239,178,1007.0,22.0,3.0,32.0,35606.0,
Saitama,埼玉県,8531,1203,7185.0,143.0,31.0,0.0,238047.0,
Chiba,千葉県,7082,874,6119.0,89.0,10.0,0.0,164934.0,
Tokyo,東京都,41311,3937,36880.0,494.0,62.0,0.0,767241.0,
Kanagawa,神奈川県,12716,1363,11156.0,197.0,60.0,0.0,256331.0,
Niigata,新潟県,336,93,243.0,0.0,0.0,0.0,22350.0,
Toyama,富山県,459,18,415.0,26.0,0.0,0.0,17308.0,
Ishikawa,石川県,859,23,786.0,50.0,0.0,0.0,22322.0,
Fukui,福井県,319,22,286.0,11.0,0.0,0.0,15146.0,
Yamanashi,山梨県,344,39,296.0,9.0,2.0,0.0,13574.0,
Nagano,長野県,736,95,613.0,6.0,0.0,22.0,31976.0,
Gifu,岐阜県,1093,190,889.0,14.0,1.0,0.0,40312.0,
Shizuoka,静岡県,1674,548,1115.0,11.0,8.0,0.0,58661.0,
Aichi,愛知県,10112,1686,8307.0,119.0,28.0,0.0,143080.0,
Mie,三重県,865,186,672.0,7.0,5.0,0.0,19848.0,
Shiga,滋賀県,793,79,705.0,9.0,1.0,0.0,27906.0,
Kyoto,京都府,2671,230,2402.0,39.0,5.0,0.0,66502.0,
Osaka,大阪府,20591,4173,16073.0,326.0,125.0,19.0,328242.0,
Hyogo,兵庫県,5626,696,4849.0,81.0,35.0,0.0,96781.0,
Nara,奈良県,1157,190,955.0,12.0,6.0,0.0,33415.0,
Wakayama,和歌山県,462,75,370.0,6.0,7.0,11.0,13594.0,
Tottori,鳥取県,58,5,52.0,0.0,0.0,1.0,16572.0,
Shimane,島根県,148,5,143.0,0.0,1.0,0.0,6772.0,
Okayama,岡山県,609,156,363.0,11.0,3.0,79.0,19205.0,
Hiroshima,広島県,856,101,738.0,6.0,5.0,11.0,35884.0,
Yamaguchi,山口県,391,61,324.0,2.0,3.0,4.0,17013.0,
Tokushima,徳島県,181,7,165.0,9.0,1.0,0.0,7830.0,
Kagawa,香川県,147,22,123.0,2.0,0.0,0.0,17282.0,
Ehime,愛媛県,320,145,169.0,6.0,5.0,0.0,7211.0,
Kochi,高知県,157,10,143.0,4.0,0.0,0.0,3770.0,
Fukuoka,福岡県,5860,332,5420.0,108.0,5.0,0.0,202317.0,
Saga,佐賀県,319,29,291.0,2.0,0.0,3.0,9795.0,
Nagasaki,長崎県,271,19,253.0,3.0,0.0,4.0,27249.0,
Kumamoto,熊本県,1021,67,924.0,13.0,6.0,17.0,24059.0,
Oita,大分県,309,97,209.0,3.0,1.0,0.0,27917.0,
Miyazaki,宮崎県,513,92,421.0,1.0,2.0,1.0,9821.0,
Kagoshima,鹿児島県,612,41,571.0,13.0,1.0,13.0,27621.0,
Okinawa,沖縄県,4353,404,3885.0,69.0,5.0,5.0,73253.0,
Zenkoku,全国,148688,20601,125748.0,2171.0,,,,
