name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,989,389,528.0,72.0,17,0.0,9938.0
Aomori,青森県,27,6,21.0,0.0,0,1.0,797.0
Iwate,岩手県,0,0,0.0,0.0,0,0.0,465.0
Miyagi,宮城県,88,5,82.0,1.0,0,0.0,2475.0
Akita,秋田県,16,1,15.0,0.0,0,0.0,905.0
Yamagata,山形県,69,11,58.0,0.0,2,0.0,2541.0
Fukushima,福島県,81,20,61.0,0.0,2,0.0,2827.0
Ibaraki,茨城県,168,54,105.0,9.0,2,16.0,4252.0
Tochigi,栃木県,58,18,40.0,0.0,5,0.0,2795.0
Gunma,群馬県,147,47,82.0,18.0,1,0.0,3237.0
Saitama,埼玉県,979,204,730.0,45.0,8,0.0,15348.0
Chiba,千葉県,890,221,627.0,42.0,11,3.0,12272.0
Tokyo,東京都,5036,1431,3386.0,219.0,53,0.0,14010.0
Kanagawa,神奈川県,1251,379,809.0,63.0,34,0.0,7931.0
Niigata,新潟県,83,23,60.0,0.0,0,1.0,3710.0
Toyama,富山県,224,69,137.0,18.0,2,0.0,2935.0
Ishikawa,石川県,285,99,166.0,20.0,3,0.0,2448.0
Fukui,福井県,122,15,99.0,8.0,2,0.0,2297.0
Yamanashi,山梨県,57,6,51.0,0.0,1,0.0,3205.0
Nagano,長野県,76,24,52.0,,2,0.0,2324.0
Gifu,岐阜県,150,10,133.0,7.0,1,0.0,3018.0
Shizuoka,静岡県,73,6,66.0,1.0,2,0.0,3261.0
Aichi,愛知県,503,79,390.0,34.0,4,5.0,8773.0
Mie,三重県,45,7,37.0,1.0,0,0.0,2264.0
Shiga,滋賀県,98,20,77.0,1.0,1,0.0,1556.0
Kyoto,京都府,358,62,283.0,13.0,1,0.0,6285.0
Osaka,大阪府,1765,443,1256.0,66.0,41,9.0,18932.0
Hyogo,兵庫県,698,113,548.0,37.0,19,0.0,9800.0
Nara,奈良県,90,12,76.0,2.0,0,0.0,2383.0
Wakayama,和歌山県,63,8,52.0,3.0,0,0.0,3477.0
Tottori,鳥取県,3,2,1.0,0.0,0,0.0,1223.0
Shimane,島根県,24,8,16.0,0.0,1,0.0,967.0
Okayama,岡山県,25,2,23.0,,-,0.0,1483.0
Hiroshima,広島県,165,52,111.0,2.0,1,0.0,6320.0
Yamaguchi,山口県,37,4,33.0,0.0,1,0.0,1598.0
Tokushima,徳島県,5,0,4.0,1.0,0,0.0,663.0
Kagawa,香川県,28,2,26.0,0.0,0,0.0,1935.0
Ehime,愛媛県,70,26,41.0,3.0,0,0.0,1441.0
Kochi,高知県,74,5,66.0,3.0,0,0.0,1650.0
Fukuoka,福岡県,657,110,522.0,25.0,10,0.0,12301.0
Saga,佐賀県,46,17,29.0,0.0,0,2.0,1301.0
Nagasaki,長崎県,17,1,15.0,1.0,0,0.0,2500.0
Kumamoto,熊本県,48,14,31.0,3.0,1,0.0,3656.0
Oita,大分県,60,3,56.0,1.0,0,0.0,3644.0
Miyazaki,宮崎県,17,4,13.0,0.0,0,0.0,1290.0
Kagoshima,鹿児島県,10,3,7.0,0.0,0,0.0,1585.0
Okinawa,沖縄県,142,21,115.0,6.0,4,0.0,2643.0
