name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,14717,1456,12692.0,506.0,12.0,63.0,260605.0,JP-01
Aomori,青森県,561,80,473.0,8.0,2.0,0.0,11166.0,JP-02
Iwate,岩手県,429,62,342.0,25.0,2.0,0.0,15628.0,JP-03
Miyagi,宮城県,2582,439,2126.0,17.0,8.0,0.0,26359.0,JP-04
Akita,秋田県,173,37,135.0,1.0,0.0,0.0,4891.0,JP-05
Yamagata,山形県,433,62,361.0,10.0,4.0,0.0,11075.0,JP-06
Fukushima,福島県,1225,329,868.0,28.0,8.0,0.0,64642.0,JP-07
Ibaraki,茨城県,3140,691,2409.0,40.0,8.0,0.0,19492.0,JP-08
Tochigi,栃木県,2510,1166,1344.0,10.0,15.0,10.0,82123.0,JP-09
Gunma,群馬県,2872,556,2267.0,49.0,15.0,0.0,58301.0,JP-10
Saitama,埼玉県,17827,5030,12553.0,244.0,66.0,0.0,355634.0,JP-11
Chiba,千葉県,14218,4144,9935.0,139.0,31.0,0.0,246224.0,JP-12
Tokyo,東京都,74944,18213,56046.0,685.0,128.0,0.0,1083806.0,JP-13
Kanagawa,神奈川県,27344,5175,21854.0,315.0,93.0,0.0,381811.0,JP-14
Niigata,新潟県,661,156,505.0,3.0,0.0,3.0,30854.0,JP-15
Toyama,富山県,706,147,533.0,26.0,2.0,0.0,23807.0,JP-16
Ishikawa,石川県,1227,192,1005.0,52.0,9.0,22.0,33033.0,JP-17
Fukui,福井県,397,40,344.0,12.0,1.0,1.0,21382.0,JP-18
Yamanashi,山梨県,676,119,546.0,11.0,2.0,0.0,14741.0,JP-19
Nagano,長野県,1609,409,1172.0,18.0,9.0,10.0,55758.0,JP-20
Gifu,岐阜県,3037,733,2258.0,46.0,14.0,0.0,76813.0,JP-21
Shizuoka,静岡県,3292,783,2460.0,49.0,6.0,0.0,106902.0,JP-22
Aichi,愛知県,19077,3177,15634.0,266.0,49.0,0.0,231862.0,JP-23
Mie,三重県,1563,299,1242.0,22.0,5.0,0.0,32398.0,JP-24
Shiga,滋賀県,1546,413,1117.0,16.0,14.0,0.0,42168.0,JP-25
Kyoto,京都府,5518,1128,4368.0,69.0,15.0,47.0,101733.0,JP-26
Osaka,大阪府,34452,5403,28376.0,673.0,171.0,0.0,520494.0,JP-27
Hyogo,兵庫県,11819,1258,10293.0,268.0,65.0,0.0,157468.0,JP-28
Nara,奈良県,2357,398,1933.0,26.0,11.0,0.0,53820.0,JP-29
Wakayama,和歌山県,763,128,616.0,8.0,5.0,11.0,17677.0,JP-30
Tottori,鳥取県,165,69,92.0,1.0,3.0,3.0,27458.0,JP-31
Shimane,島根県,227,20,207.0,0.0,1.0,0.0,9344.0,JP-32
Okayama,岡山県,1807,327,1241.0,15.0,9.0,224.0,35839.0,JP-33
Hiroshima,広島県,4012,762,2986.0,56.0,13.0,208.0,86026.0,JP-34
Yamaguchi,山口県,706,143,556.0,3.0,3.0,4.0,32146.0,JP-35
Tokushima,徳島県,229,32,188.0,9.0,0.0,0.0,16533.0,JP-36
Kagawa,香川県,427,166,257.0,4.0,1.0,0.0,28909.0,JP-37
Ehime,愛媛県,662,215,434.0,13.0,2.0,0.0,15836.0,JP-38
Kochi,高知県,732,75,645.0,12.0,4.0,0.0,6652.0,JP-39
Fukuoka,福岡県,10736,2495,8113.0,128.0,19.0,0.0,285837.0,JP-40
Saga,佐賀県,601,144,464.0,3.0,1.0,10.0,16572.0,JP-41
Nagasaki,長崎県,1016,277,517.0,8.0,10.0,214.0,44929.0,JP-42
Kumamoto,熊本県,2365,231,1742.0,33.0,16.0,359.0,39720.0,JP-43
Oita,大分県,829,154,667.0,8.0,4.0,0.0,49444.0,JP-44
Miyazaki,宮崎県,1298,531,767.0,10.0,2.0,10.0,15272.0,JP-45
Kagoshima,鹿児島県,1189,214,975.0,14.0,1.0,14.0,44599.0,JP-46
Okinawa,沖縄県,5903,544,5280.0,84.0,5.0,5.0,94941.0,JP-47
Zenkoku,全国,284579,58622,220938.0,4043.0,,,,
