name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,45485,2086,41773.0,1426.0,9.0,200.0,869357.0,JP-01
Aomori,青森県,2767,154,2581.0,32.0,0.0,0.0,57637.0,JP-02
Iwate,岩手県,2065,142,1876.0,47.0,0.0,0.0,94980.0,JP-03
Miyagi,宮城県,10129,402,9586.0,91.0,3.0,50.0,174885.0,JP-04
Akita,秋田県,1038,47,971.0,20.0,1.0,0.0,17657.0,JP-05
Yamagata,山形県,2221,127,2047.0,47.0,0.0,0.0,72599.0,JP-06
Fukushima,福島県,6116,767,5187.0,162.0,11.0,0.0,318223.0,JP-07
Ibaraki,茨城県,13321,1613,11538.0,170.0,9.0,0.0,35004.0,JP-08
Tochigi,栃木県,8779,1091,7600.0,88.0,15.0,0.0,353364.0,JP-09
Gunma,群馬県,9288,922,8211.0,155.0,4.0,0.0,219659.0,JP-10
Saitama,埼玉県,60856,10656,49349.0,851.0,64.0,0.0,1110728.0,JP-11
Chiba,千葉県,52352,5872,45746.0,734.0,44.0,0.0,798847.0,JP-12
Tokyo,東京都,231096,29703,199092.0,2301.0,115.0,0.0,2866790.0,JP-13
Kanagawa,神奈川県,89074,10296,77784.0,994.0,109.0,0.0,1189147.0,JP-14
Niigata,新潟県,4235,475,3706.0,54.0,3.0,0.0,200201.0,JP-15
Toyama,富山県,2371,214,2119.0,38.0,3.0,0.0,83761.0,JP-16
Ishikawa,石川県,5444,911,4412.0,118.0,8.0,3.0,138875.0,JP-17
Fukui,福井県,1736,265,1435.0,36.0,0.0,0.0,82133.0,JP-18
Yamanashi,山梨県,2550,281,2250.0,21.0,0.0,2.0,72269.0,JP-19
Nagano,長野県,5475,321,5128.0,94.0,0.0,68.0,230919.0,JP-20
Gifu,岐阜県,9922,247,9487.0,188.0,1.0,0.0,299210.0,JP-21
Shizuoka,静岡県,11360,1376,9827.0,157.0,2.0,0.0,463831.0,JP-22
Aichi,愛知県,54640,2074,51557.0,1009.0,10.0,0.0,931074.0,JP-23
Mie,三重県,5973,414,5599.0,114.0,4.0,154.0,159799.0,JP-24
Shiga,滋賀県,6304,502,5708.0,94.0,1.0,0.0,173722.0,JP-25
Kyoto,京都府,19084,1282,17276.0,249.0,36.0,277.0,316409.0,JP-26
Osaka,大阪府,117776,8176,105868.0,2724.0,230.0,1008.0,2512895.0,JP-27
Hyogo,兵庫県,44909,2179,41414.0,1317.0,14.0,1.0,565106.0,JP-28
Nara,奈良県,9337,555,8649.0,133.0,11.0,0.0,190027.0,JP-29
Wakayama,和歌山県,3116,272,2723.0,49.0,14.0,72.0,46010.0,JP-30
Tottori,鳥取県,872,179,599.0,2.0,1.0,92.0,101274.0,JP-31
Shimane,島根県,763,93,668.0,2.0,1.0,0.0,36029.0,JP-32
Okayama,岡山県,8538,245,7612.0,127.0,3.0,554.0,183050.0,JP-33
Hiroshima,広島県,12310,361,11677.0,179.0,6.0,93.0,594390.0,JP-34
Yamaguchi,山口県,3351,147,3124.0,80.0,0.0,0.0,133190.0,JP-35
Tokushima,徳島県,1822,87,1672.0,63.0,1.0,0.0,73517.0,JP-36
Kagawa,香川県,2391,231,2131.0,32.0,1.0,3.0,95462.0,JP-37
Ehime,愛媛県,3004,160,2767.0,77.0,4.0,0.0,106155.0,JP-38
Kochi,高知県,2128,114,1985.0,29.0,7.0,0.0,64710.0,JP-39
Fukuoka,福岡県,41424,3554,36583.0,536.0,10.0,751.0,937678.0,JP-40
Saga,佐賀県,2832,164,2650.0,24.0,0.0,6.0,66026.0,JP-41
Nagasaki,長崎県,3579,248,3263.0,69.0,0.0,1.0,138170.0,JP-42
Kumamoto,熊本県,7322,622,6579.0,121.0,0.0,0.0,87402.0,JP-43
Oita,大分県,3760,193,3503.0,64.0,0.0,0.0,189744.0,JP-44
Miyazaki,宮崎県,3329,171,3120.0,27.0,0.0,11.0,46262.0,JP-45
Kagoshima,鹿児島県,4108,235,3829.0,39.0,0.0,5.0,120948.0,JP-46
Okinawa,沖縄県,26406,3459,22678.0,237.0,68.0,32.0,289312.0,JP-47
Zenkoku,全国,966758,93685,854939.0,15221.0,,,,
