name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1361,88,1171.0,102.0,5,0.0,25699.0
Aomori,青森県,31,4,26.0,1.0,0,0.0,1317.0
Iwate,岩手県,0,0,0.0,0.0,0,0.0,1290.0
Miyagi,宮城県,136,22,113.0,1.0,0,0.0,5288.0
Akita,秋田県,16,0,16.0,0.0,0,0.0,1054.0
Yamagata,山形県,75,3,72.0,1.0,0,1.0,2832.0
Fukushima,福島県,85,3,82.0,0.0,0,0.0,8752.0
Ibaraki,茨城県,235,26,199.0,10.0,2,0.0,6442.0
Tochigi,栃木県,139,46,95.0,0.0,0,2.0,11552.0
Gunma,群馬県,174,17,138.0,19.0,1,0.0,7184.0
Saitama,埼玉県,1891,444,1377.0,70.0,5,0.0,55580.0
Chiba,千葉県,1333,249,1038.0,46.0,2,0.0,24141.0
Tokyo,東京都,10054,1960,7767.0,327.0,18,0.0,151630.0
Kanagawa,神奈川県,2107,295,1714.0,98.0,7,0.0,16219.0
Niigata,新潟県,92,6,85.0,0.0,0,1.0,5858.0
Toyama,富山県,234,6,206.0,22.0,0,0.0,4874.0
Ishikawa,石川県,306,9,270.0,27.0,1,0.0,3030.0
Fukui,福井県,126,3,115.0,8.0,0,0.0,4351.0
Yamanashi,山梨県,80,4,75.0,1.0,0,0.0,6681.0
Nagano,長野県,86,9,77.0,,0,0.0,5467.0
Gifu,岐阜県,200,37,156.0,7.0,0,0.0,7897.0
Shizuoka,静岡県,119,29,89.0,1.0,0,0.0,10472.0
Aichi,愛知県,714,181,493.0,35.0,0,5.0,16828.0
Mie,三重県,58,9,47.0,1.0,0,1.0,3383.0
Shiga,滋賀県,128,23,104.0,1.0,1,0.0,3449.0
Kyoto,京都府,586,146,422.0,18.0,1,0.0,14909.0
Osaka,大阪府,2662,564,2012.0,86.0,10,0.0,57990.0
Hyogo,兵庫県,853,102,706.0,45.0,0,0.0,20016.0
Nara,奈良県,171,47,122.0,2.0,1,0.0,7978.0
Wakayama,和歌山県,100,16,81.0,3.0,1,0.0,5210.0
Tottori,鳥取県,5,1,4.0,0.0,0,0.0,2255.0
Shimane,島根県,26,1,24.0,0.0,0,1.0,2033.0
Okayama,岡山県,44,13,31.0,,-,0.0,2459.0
Hiroshima,広島県,220,39,179.0,3.0,0,1.0,9665.0
Yamaguchi,山口県,43,5,37.0,0.0,0,1.0,3375.0
Tokushima,徳島県,10,5,4.0,1.0,0,0.0,1470.0
Kagawa,香川県,44,16,28.0,0.0,0,0.0,4149.0
Ehime,愛媛県,83,1,77.0,5.0,0,0.0,2757.0
Kochi,高知県,77,2,72.0,3.0,0,0.0,2148.0
Fukuoka,福岡県,1113,203,877.0,33.0,4,0.0,19892.0
Saga,佐賀県,55,8,47.0,0.0,0,0.0,1836.0
Nagasaki,長崎県,47,30,16.0,1.0,-,0.0,5241.0
Kumamoto,熊本県,52,3,46.0,3.0,0,0.0,4607.0
Oita,大分県,60,0,59.0,1.0,0,0.0,5913.0
Miyazaki,宮崎県,20,2,18.0,0.0,0,0.0,1868.0
Kagoshima,鹿児島県,172,63,108.0,0.0,0,1.0,8314.0
Okinawa,沖縄県,157,11,143.0,7.0,0,0.0,3830.0
Zenkoku,全国,26380,4751,20638.0,989.0,,,
