name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,1605,134,1368.0,103.0,3,0.0,35641.0,
Aomori,青森県,33,1,31.0,1.0,0,0.0,1689.0,
Iwate,岩手県,8,6,2.0,0.0,0,0.0,2176.0,
Miyagi,宮城県,184,12,171.0,1.0,1,0.0,7062.0,
Akita,秋田県,40,13,25.0,0.0,0,2.0,1450.0,
Yamagata,山形県,76,0,76.0,1.0,0,1.0,2997.0,
Fukushima,福島県,105,16,89.0,0.0,1,0.0,11802.0,
Ibaraki,茨城県,450,95,345.0,10.0,2,0.0,9203.0,
Tochigi,栃木県,269,42,213.0,1.0,4,13.0,18168.0,
Gunma,群馬県,279,83,177.0,19.0,0,0.0,10264.0,
Saitama,埼玉県,3165,573,2510.0,82.0,10,0.0,87683.0,
Chiba,千葉県,2415,492,1867.0,56.0,7,0.0,43917.0,
Tokyo,東京都,17454,3520,13596.0,338.0,23,0.0,253605.0,
Kanagawa,神奈川県,3774,593,3076.0,105.0,22,0.0,87845.0,
Niigata,新潟県,129,0,121.0,0.0,0,8.0,7873.0,
Toyama,富山県,307,52,236.0,22.0,0,3.0,6591.0,
Ishikawa,石川県,438,112,298.0,28.0,3,0.0,3995.0,
Fukui,福井県,154,8,138.0,8.0,1,0.0,5862.0,
Yamanashi,山梨県,136,31,104.0,1.0,0,0.0,8444.0,
Nagano,長野県,148,35,114.0,,0,1.0,10614.0,
Gifu,岐阜県,511,90,414.0,7.0,3,0.0,15207.0,
Shizuoka,静岡県,398,78,319.0,1.0,2,0.0,18540.0,
Aichi,愛知県,3454,1632,1913.0,39.0,13,130.0,37041.0,
Mie,三重県,268,118,149.0,1.0,2,0.0,7203.0,
Shiga,滋賀県,331,118,210.0,3.0,4,0.0,6863.0,
Kyoto,京都府,1061,208,832.0,21.0,3,0.0,23577.0,
Osaka,大阪府,6698,1695,4892.0,106.0,70,5.0,103356.0,
Hyogo,兵庫県,1810,272,1490.0,48.0,14,0.0,35200.0,
Nara,奈良県,369,71,295.0,3.0,1,0.0,11572.0,
Wakayama,和歌山県,194,23,165.0,4.0,3,2.0,7291.0,
Tottori,鳥取県,21,13,8.0,0.0,0,0.0,4286.0,
Shimane,島根県,132,103,29.0,0.0,0,0.0,4161.0,
Okayama,岡山県,125,20,90.0,,-,15.0,3786.0,
Hiroshima,広島県,433,71,360.0,3.0,1,1.0,15725.0,
Yamaguchi,山口県,82,24,58.0,0.0,0,0.0,4978.0,
Tokushima,徳島県,86,43,27.0,1.0,0,15.0,3554.0,
Kagawa,香川県,62,11,50.0,1.0,0,0.0,6293.0,
Ehime,愛媛県,110,13,91.0,6.0,0,0.0,3416.0,
Kochi,高知県,97,4,79.0,3.0,0,11.0,2465.0,
Fukuoka,福岡県,3484,1195,2250.0,39.0,17,0.0,34012.0,
Saga,佐賀県,190,76,117.0,0.0,0,3.0,3893.0,
Nagasaki,長崎県,184,37,36.0,3.0,-,108.0,10571.0,
Kumamoto,熊本県,392,94,211.0,5.0,3,82.0,8826.0,
Oita,大分県,97,20,76.0,1.0,0,0.0,8863.0,
Miyazaki,宮崎県,256,78,178.0,1.0,0,1.0,6761.0,
Kagoshima,鹿児島県,281,24,242.0,4.0,2,11.0,13001.0,
Okinawa,沖縄県,1558,1123,428.0,11.0,17,0.0,16561.0,
Zenkoku,全国,53853,13072,39566.0,1087.0,,,,
