name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,11650,2183,9287.0,352.0,37.0,172.0,200304.0
Aomori,青森県,383,48,329.0,6.0,2.0,0.0,8413.0
Iwate,岩手県,318,116,190.0,12.0,3.0,0.0,12356.0
Miyagi,宮城県,1596,326,1258.0,12.0,3.0,0.0,22399.0
Akita,秋田県,94,4,89.0,1.0,0.0,0.0,3873.0
Yamagata,山形県,290,118,171.0,1.0,1.0,0.0,9361.0
Fukushima,福島県,658,134,515.0,9.0,3.0,0.0,46923.0
Ibaraki,茨城県,2053,278,1743.0,32.0,12.0,0.0,18048.0
Tochigi,栃木県,938,230,708.0,2.0,11.0,2.0,63079.0
Gunma,群馬県,1771,323,1357.0,28.0,4.0,63.0,45427.0
Saitama,埼玉県,10894,1822,8898.0,174.0,38.0,0.0,272701.0
Chiba,千葉県,8511,1070,7339.0,102.0,15.0,0.0,193565.0
Tokyo,東京都,48668,5070,43041.0,557.0,69.0,0.0,876634.0
Kanagawa,神奈川県,15684,1701,13756.0,227.0,52.0,0.0,293582.0
Niigata,新潟県,418,75,343.0,3.0,0.0,3.0,25175.0
Toyama,富山県,477,16,435.0,26.0,1.0,0.0,19490.0
Ishikawa,石川県,930,57,825.0,50.0,0.0,2.0,25853.0
Fukui,福井県,337,17,309.0,11.0,1.0,0.0,17138.0
Yamanashi,山梨県,459,38,412.0,9.0,1.0,0.0,14215.0
Nagano,長野県,1006,149,810.0,7.0,6.0,40.0,39493.0
Gifu,岐阜県,1585,364,1200.0,21.0,6.0,0.0,53111.0
Shizuoka,静岡県,2253,632,1597.0,24.0,14.0,0.0,71412.0
Aichi,愛知県,13035,2155,10733.0,147.0,35.0,0.0,165720.0
Mie,三重県,1103,186,903.0,14.0,5.0,0.0,24205.0
Shiga,滋賀県,886,76,799.0,11.0,1.0,0.0,32086.0
Kyoto,京都府,3378,512,2838.0,43.0,8.0,15.0,77767.0
Osaka,大阪府,25816,3990,21368.0,442.0,157.0,16.0,395030.0
Hyogo,兵庫県,7547,780,6650.0,117.0,43.0,0.0,116713.0
Nara,奈良県,1554,229,1310.0,15.0,9.0,0.0,40843.0
Wakayama,和歌山県,568,59,491.0,7.0,8.0,11.0,15447.0
Tottori,鳥取県,68,9,58.0,0.0,1.0,1.0,20641.0
Shimane,島根県,170,14,156.0,0.0,1.0,0.0,7659.0
Okayama,岡山県,858,116,562.0,11.0,3.0,169.0,24136.0
Hiroshima,広島県,1808,262,1045.0,11.0,14.0,490.0,51951.0
Yamaguchi,山口県,441,41,394.0,2.0,5.0,4.0,22347.0
Tokushima,徳島県,188,3,176.0,9.0,0.0,0.0,14029.0
Kagawa,香川県,205,46,156.0,3.0,0.0,0.0,19968.0
Ehime,愛媛県,370,55,306.0,9.0,2.0,0.0,9820.0
Kochi,高知県,432,173,255.0,4.0,1.0,0.0,5022.0
Fukuoka,福岡県,6890,792,5987.0,111.0,12.0,0.0,231582.0
Saga,佐賀県,398,54,346.0,3.0,0.0,5.0,12611.0
Nagasaki,長崎県,338,56,273.0,3.0,2.0,6.0,31230.0
Kumamoto,熊本県,1329,157,1072.0,13.0,6.0,87.0,28851.0
Oita,大分県,543,137,403.0,3.0,4.0,0.0,35449.0
Miyazaki,宮崎県,622,72,550.0,4.0,2.0,4.0,11400.0
Kagoshima,鹿児島県,837,184,653.0,13.0,1.0,13.0,32950.0
Okinawa,沖縄県,4880,358,4450.0,77.0,6.0,5.0,81311.0
Zenkoku,全国,185237,25287,156546.0,2738.0,,,
