name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,43265,1073,40683.0,1423.0,6.0,86.0,837785.0,JP-01
Aomori,青森県,2619,55,2533.0,31.0,1.0,0.0,54873.0,JP-02
Iwate,岩手県,1923,101,1775.0,47.0,0.0,0.0,92171.0,JP-03
Miyagi,宮城県,9685,201,9386.0,91.0,2.0,7.0,169162.0,JP-04
Akita,秋田県,996,32,944.0,20.0,1.0,0.0,17192.0,JP-05
Yamagata,山形県,2092,22,2023.0,47.0,0.0,0.0,70383.0,JP-06
Fukushima,福島県,5378,241,4975.0,162.0,10.0,0.0,303580.0,JP-07
Ibaraki,茨城県,11611,532,10913.0,166.0,5.0,0.0,34583.0,JP-08
Tochigi,栃木県,7682,340,7258.0,84.0,8.0,0.0,322306.0,JP-09
Gunma,群馬県,8325,186,7984.0,155.0,2.0,0.0,209397.0,JP-10
Saitama,埼玉県,52728,4211,47671.0,846.0,37.0,0.0,1055907.0,JP-11
Chiba,千葉県,46075,2779,42567.0,729.0,21.0,0.0,761920.0,JP-12
Tokyo,東京都,200720,12831,185612.0,2277.0,78.0,0.0,2741489.0,JP-13
Kanagawa,神奈川県,77379,4514,71885.0,980.0,59.0,0.0,1133676.0,JP-14
Niigata,新潟県,3773,225,3494.0,54.0,3.0,0.0,189016.0,JP-15
Toyama,富山県,2171,103,2030.0,38.0,4.0,0.0,79872.0,JP-16
Ishikawa,石川県,4621,463,4033.0,116.0,1.0,9.0,133283.0,JP-17
Fukui,福井県,1490,84,1370.0,36.0,0.0,0.0,76581.0,JP-18
Yamanashi,山梨県,2268,86,2161.0,21.0,0.0,0.0,69775.0,JP-19
Nagano,長野県,5150,69,5062.0,94.0,0.0,75.0,221648.0,JP-20
Gifu,岐阜県,9656,111,9357.0,188.0,2.0,0.0,288055.0,JP-21
Shizuoka,静岡県,10262,547,9561.0,154.0,2.0,0.0,437255.0,JP-22
Aichi,愛知県,52738,977,50758.0,1003.0,10.0,0.0,904584.0,JP-23
Mie,三重県,5594,181,5440.0,114.0,2.0,141.0,156553.0,JP-24
Shiga,滋賀県,5805,141,5571.0,93.0,1.0,0.0,166453.0,JP-25
Kyoto,京都府,17531,466,16740.0,249.0,8.0,76.0,304370.0,JP-26
Osaka,大阪府,109742,3517,102620.0,2719.0,158.0,886.0,2402057.0,JP-27
Hyogo,兵庫県,42525,888,40322.0,1315.0,15.0,0.0,544463.0,JP-28
Nara,奈良県,8778,238,8407.0,133.0,6.0,0.0,183125.0,JP-29
Wakayama,和歌山県,2813,74,2629.0,49.0,2.0,61.0,43605.0,JP-30
Tottori,鳥取県,658,125,496.0,2.0,1.0,35.0,94011.0,JP-31
Shimane,島根県,675,106,567.0,2.0,0.0,0.0,33691.0,JP-32
Okayama,岡山県,7891,104,7518.0,127.0,1.0,142.0,178588.0,JP-33
Hiroshima,広島県,11846,160,11468.0,179.0,3.0,39.0,578001.0,JP-34
Yamaguchi,山口県,3218,40,3098.0,80.0,0.0,0.0,128696.0,JP-35
Tokushima,徳島県,1741,54,1625.0,63.0,0.0,1.0,70065.0,JP-36
Kagawa,香川県,2163,38,2097.0,32.0,0.0,4.0,92055.0,JP-37
Ehime,愛媛県,2851,73,2701.0,77.0,3.0,0.0,102935.0,JP-38
Kochi,高知県,1999,58,1912.0,29.0,4.0,0.0,62096.0,JP-39
Fukuoka,福岡県,37381,1045,35636.0,529.0,11.0,171.0,895642.0,JP-40
Saga,佐賀県,2641,55,2596.0,24.0,0.0,34.0,61817.0,JP-41
Nagasaki,長崎県,3340,90,3182.0,69.0,0.0,1.0,133654.0,JP-42
Kumamoto,熊本県,6661,141,6399.0,121.0,0.0,0.0,83776.0,JP-43
Oita,大分県,3570,57,3449.0,64.0,0.0,0.0,181308.0,JP-44
Miyazaki,宮崎県,3167,51,3078.0,27.0,0.0,11.0,45406.0,JP-45
Kagoshima,鹿児島県,3860,93,3754.0,39.0,2.0,26.0,116341.0,JP-46
Okinawa,沖縄県,22847,1215,21376.0,233.0,45.0,23.0,275498.0,JP-47
Zenkoku,全国,871904,38793,816716.0,15131.0,,,,
