name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,47075,2784,42721.0,1428.0,15.0,142.0,888234.0,JP-01
Aomori,青森県,2883,209,2642.0,32.0,0.0,0.0,58537.0,JP-02
Iwate,岩手県,2179,200,1932.0,47.0,0.0,0.0,96678.0,JP-03
Miyagi,宮城県,10618,750,9732.0,91.0,6.0,45.0,177962.0,JP-04
Akita,秋田県,1096,88,987.0,21.0,2.0,0.0,17804.0,JP-05
Yamagata,山形県,2378,256,2075.0,47.0,3.0,0.0,73466.0,JP-06
Fukushima,福島県,6562,872,5528.0,162.0,10.0,0.0,325869.0,JP-07
Ibaraki,茨城県,14561,1938,12451.0,172.0,23.0,0.0,35004.0,JP-08
Tochigi,栃木県,9409,1371,7949.0,89.0,17.0,0.0,360815.0,JP-09
Gunma,群馬県,9892,1142,8595.0,155.0,10.0,0.0,221885.0,JP-10
Saitama,埼玉県,67283,15528,50900.0,855.0,91.0,0.0,1136927.0,JP-11
Chiba,千葉県,57365,8104,48524.0,737.0,57.0,0.0,820617.0,JP-12
Tokyo,東京都,252169,36075,213780.0,2314.0,157.0,0.0,2910857.0,JP-13
Kanagawa,神奈川県,98920,13831,84080.0,1009.0,151.0,0.0,1224026.0,JP-14
Niigata,新潟県,4600,645,3901.0,54.0,7.0,0.0,204633.0,JP-15
Toyama,富山県,2614,372,2204.0,38.0,6.0,0.0,84658.0,JP-16
Ishikawa,石川県,5803,833,4846.0,119.0,11.0,5.0,141572.0,JP-17
Fukui,福井県,1881,287,1558.0,36.0,1.0,0.0,84442.0,JP-18
Yamanashi,山梨県,2666,357,2293.0,21.0,0.0,5.0,76621.0,JP-19
Nagano,長野県,5730,436,5266.0,94.0,0.0,66.0,233083.0,JP-20
Gifu,岐阜県,10201,431,9581.0,189.0,4.0,0.0,303199.0,JP-21
Shizuoka,静岡県,12325,1810,10358.0,157.0,6.0,0.0,468440.0,JP-22
Aichi,愛知県,56593,3201,52379.0,1013.0,13.0,0.0,938412.0,JP-23
Mie,三重県,6345,703,5684.0,114.0,10.0,156.0,164729.0,JP-24
Shiga,滋賀県,6749,769,5886.0,94.0,4.0,0.0,177396.0,JP-25
Kyoto,京都府,20522,2236,17766.0,249.0,55.0,271.0,323640.0,JP-26
Osaka,大阪府,123453,10890,108730.0,2733.0,378.0,1100.0,2581432.0,JP-27
Hyogo,兵庫県,47216,3240,42656.0,1320.0,29.0,0.0,576207.0,JP-28
Nara,奈良県,9776,790,8853.0,133.0,10.0,0.0,191995.0,JP-29
Wakayama,和歌山県,3253,261,2868.0,50.0,19.0,74.0,47280.0,JP-30
Tottori,鳥取県,1005,308,662.0,3.0,1.0,32.0,104485.0,JP-31
Shimane,島根県,810,94,714.0,2.0,1.0,0.0,37500.0,JP-32
Okayama,岡山県,9023,599,7812.0,127.0,3.0,485.0,189599.0,JP-33
Hiroshima,広島県,12914,626,11961.0,180.0,7.0,147.0,594849.0,JP-34
Yamaguchi,山口県,3464,189,3195.0,80.0,1.0,0.0,133190.0,JP-35
Tokushima,徳島県,1863,89,1711.0,63.0,1.0,0.0,75000.0,JP-36
Kagawa,香川県,2600,339,2231.0,32.0,1.0,2.0,97835.0,JP-37
Ehime,愛媛県,3198,300,2821.0,77.0,4.0,0.0,109580.0,JP-38
Kochi,高知県,2185,100,2056.0,29.0,8.0,0.0,66982.0,JP-39
Fukuoka,福岡県,45048,5939,37948.0,538.0,14.0,623.0,961988.0,JP-40
Saga,佐賀県,3006,246,2722.0,25.0,0.0,13.0,68104.0,JP-41
Nagasaki,長崎県,3805,391,3345.0,69.0,0.0,0.0,140860.0,JP-42
Kumamoto,熊本県,7893,921,6851.0,121.0,7.0,0.0,90167.0,JP-43
Oita,大分県,3971,319,3588.0,64.0,0.0,0.0,193143.0,JP-44
Miyazaki,宮崎県,3398,267,3150.0,27.0,1.0,46.0,46942.0,JP-45
Kagoshima,鹿児島県,4487,483,3938.0,40.0,0.0,26.0,123630.0,JP-46
Okinawa,沖縄県,29073,4649,24113.0,240.0,86.0,71.0,297423.0,JP-47
Zenkoku,全国,1039860,126268,895543.0,15290.0,,,,
