name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,40265,4774,34424.0,1269.0,37.0,202.0,728396.0,JP-01
Aomori,青森県,2444,98,2316.0,30.0,2.0,0.0,47644.0,JP-02
Iwate,岩手県,1564,110,1408.0,46.0,0.0,0.0,79285.0,JP-03
Miyagi,宮城県,9012,145,8776.0,84.0,8.0,7.0,150559.0,JP-04
Akita,秋田県,761,15,727.0,19.0,1.0,0.0,14046.0,JP-05
Yamagata,山形県,2004,58,1900.0,46.0,3.0,0.0,61862.0,JP-06
Fukushima,福島県,4689,144,4390.0,155.0,4.0,0.0,257885.0,JP-07
Ibaraki,茨城県,10027,267,9603.0,157.0,10.0,0.0,32980.0,JP-08
Tochigi,栃木県,6629,251,6298.0,80.0,10.0,0.0,271805.0,JP-09
Gunma,群馬県,7970,163,7659.0,148.0,9.0,0.0,182168.0,JP-10
Saitama,埼玉県,44892,1168,42910.0,814.0,37.0,0.0,914438.0,JP-11
Chiba,千葉県,38220,962,36565.0,693.0,18.0,0.0,640675.0,JP-12
Tokyo,東京都,165598,3628,159828.0,2142.0,51.0,0.0,2375529.0,JP-13
Kanagawa,神奈川県,63778,1795,61062.0,921.0,50.0,0.0,972090.0,JP-14
Niigata,新潟県,3340,144,3150.0,46.0,1.0,0.0,154152.0,JP-15
Toyama,富山県,1949,83,1829.0,37.0,7.0,0.0,68443.0,JP-16
Ishikawa,石川県,3861,148,3600.0,110.0,3.0,3.0,106327.0,JP-17
Fukui,福井県,1062,21,1007.0,34.0,0.0,0.0,61075.0,JP-18
Yamanashi,山梨県,1777,220,1537.0,20.0,2.0,0.0,47764.0,JP-19
Nagano,長野県,4920,133,4771.0,87.0,2.0,71.0,189515.0,JP-20
Gifu,岐阜県,9226,401,8649.0,176.0,19.0,0.0,253403.0,JP-21
Shizuoka,静岡県,8787,427,8217.0,143.0,6.0,0.0,372339.0,JP-22
Aichi,愛知県,49445,3157,45413.0,875.0,83.0,0.0,763178.0,JP-23
Mie,三重県,5115,224,4919.0,108.0,9.0,136.0,134562.0,JP-24
Shiga,滋賀県,5385,319,4983.0,83.0,9.0,0.0,139236.0,JP-25
Kyoto,京都府,16290,442,15592.0,227.0,18.0,29.0,266837.0,JP-26
Osaka,大阪府,101552,5854,92317.0,2512.0,215.0,869.0,1946160.0,JP-27
Hyogo,兵庫県,40406,806,38354.0,1255.0,62.0,9.0,480047.0,JP-28
Nara,奈良県,8057,162,7775.0,120.0,9.0,0.0,158592.0,JP-29
Wakayama,和歌山県,2648,25,2520.0,47.0,6.0,56.0,41007.0,JP-30
Tottori,鳥取県,466,9,448.0,2.0,0.0,7.0,78980.0,JP-31
Shimane,島根県,548,17,531.0,0.0,2.0,0.0,28600.0,JP-32
Okayama,岡山県,7533,269,7125.0,120.0,7.0,19.0,153838.0,JP-33
Hiroshima,広島県,11133,422,10362.0,150.0,16.0,199.0,523290.0,JP-34
Yamaguchi,山口県,3058,185,2804.0,69.0,3.0,0.0,113166.0,JP-35
Tokushima,徳島県,1639,18,1558.0,63.0,0.0,0.0,61078.0,JP-36
Kagawa,香川県,2062,72,1969.0,26.0,5.0,5.0,81016.0,JP-37
Ehime,愛媛県,2736,24,2637.0,75.0,4.0,0.0,91432.0,JP-38
Kochi,高知県,1645,140,1484.0,21.0,12.0,0.0,10508.0,JP-39
Fukuoka,福岡県,34890,1906,32438.0,488.0,45.0,58.0,783765.0,JP-40
Saga,佐賀県,2538,47,2503.0,23.0,1.0,35.0,52599.0,JP-41
Nagasaki,長崎県,3039,146,2825.0,68.0,1.0,0.0,117185.0,JP-42
Kumamoto,熊本県,6386,209,6069.0,108.0,11.0,0.0,80173.0,JP-43
Oita,大分県,3460,98,3303.0,59.0,3.0,0.0,156541.0,JP-44
Miyazaki,宮崎県,3056,36,2983.0,27.0,2.0,10.0,43591.0,JP-45
Kagoshima,鹿児島県,3554,206,3340.0,33.0,2.0,25.0,106924.0,JP-46
Okinawa,沖縄県,19247,2287,16810.0,156.0,85.0,6.0,231850.0,JP-47
Zenkoku,全国,768663,32235,721688.0,13972.0,,,,
