name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1446,96,1247.0,103.0,3,0.0,29610.0
Aomori,青森県,32,1,30.0,1.0,0,0.0,1445.0
Iwate,岩手県,4,3,0.0,0.0,0,1.0,1567.0
Miyagi,宮城県,165,21,143.0,1.0,0,0.0,6042.0
Akita,秋田県,18,2,16.0,0.0,0,0.0,1146.0
Yamagata,山形県,76,1,75.0,1.0,0,1.0,2918.0
Fukushima,福島県,89,4,85.0,0.0,0,0.0,10027.0
Ibaraki,茨城県,322,79,233.0,10.0,0,0.0,7081.0
Tochigi,栃木県,195,47,142.0,0.0,0,6.0,13811.0
Gunma,群馬県,192,30,143.0,19.0,1,0.0,8361.0
Saitama,埼玉県,2461,546,1841.0,74.0,2,0.0,66715.0
Chiba,千葉県,1780,453,1278.0,49.0,7,0.0,29050.0
Tokyo,東京都,13455,3332,9791.0,332.0,15,0.0,191114.0
Kanagawa,神奈川県,2615,337,2179.0,99.0,10,0.0,18126.0
Niigata,新潟県,116,26,89.0,0.0,0,1.0,6619.0
Toyama,富山県,244,12,210.0,22.0,0,0.0,5323.0
Ishikawa,石川県,323,17,279.0,27.0,3,0.0,3283.0
Fukui,福井県,140,14,118.0,8.0,0,0.0,4976.0
Yamanashi,山梨県,94,14,79.0,1.0,0,0.0,7260.0
Nagano,長野県,117,34,83.0,,0,0.0,7631.0
Gifu,岐阜県,351,136,208.0,7.0,0,0.0,10835.0
Shizuoka,静岡県,269,140,128.0,1.0,1,0.0,13280.0
Aichi,愛知県,1977,943,603.0,35.0,4,396.0,22910.0
Mie,三重県,112,55,55.0,1.0,0,1.0,4424.0
Shiga,滋賀県,184,50,133.0,1.0,2,0.0,4495.0
Kyoto,京都府,758,210,528.0,20.0,2,0.0,17749.0
Osaka,大阪府,4446,1442,2911.0,90.0,23,3.0,76516.0
Hyogo,兵庫県,1252,266,941.0,45.0,5,0.0,27277.0
Nara,奈良県,264,81,181.0,2.0,0,0.0,8733.0
Wakayama,和歌山県,167,50,112.0,3.0,2,2.0,6359.0
Tottori,鳥取県,18,13,5.0,0.0,0,0.0,3054.0
Shimane,島根県,29,4,27.0,0.0,0,2.0,2955.0
Okayama,岡山県,88,36,50.0,,-,2.0,3093.0
Hiroshima,広島県,347,113,230.0,3.0,0,1.0,11610.0
Yamaguchi,山口県,58,15,43.0,0.0,0,0.0,4073.0
Tokushima,徳島県,28,13,8.0,1.0,0,6.0,1968.0
Kagawa,香川県,46,4,42.0,0.0,0,0.0,4782.0
Ehime,愛媛県,95,8,82.0,5.0,0,0.0,3050.0
Kochi,高知県,81,5,73.0,3.0,0,0.0,2292.0
Fukuoka,福岡県,2047,878,1135.0,34.0,3,0.0,25500.0
Saga,佐賀県,95,47,59.0,0.0,0,11.0,2555.0
Nagasaki,長崎県,112,78,32.0,2.0,-,0.0,7268.0
Kumamoto,熊本県,217,162,52.0,3.0,1,0.0,6008.0
Oita,大分県,68,8,59.0,1.0,0,0.0,6956.0
Miyazaki,宮崎県,157,132,25.0,0.0,0,0.0,4920.0
Kagoshima,鹿児島県,256,98,154.0,0.0,0,4.0,10949.0
Okinawa,沖縄県,517,366,148.0,7.0,3,0.0,8972.0
Zenkoku,全国,37923,10422,26085.0,1011.0,,,
