name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1391,92,1196.0,103.0,4,0.0,27003.0
Aomori,青森県,31,1,29.0,1.0,0,0.0,1369.0
Iwate,岩手県,0,0,0.0,0.0,0,0.0,1357.0
Miyagi,宮城県,142,9,132.0,1.0,0,0.0,5584.0
Akita,秋田県,18,1,16.0,0.0,0,1.0,1070.0
Yamagata,山形県,75,2,73.0,1.0,0,1.0,2864.0
Fukushima,福島県,86,3,83.0,0.0,0,0.0,9167.0
Ibaraki,茨城県,244,23,211.0,10.0,1,0.0,6737.0
Tochigi,栃木県,163,53,100.0,0.0,0,10.0,12241.0
Gunma,群馬県,179,21,139.0,19.0,2,0.0,7453.0
Saitama,埼玉県,2091,417,1602.0,72.0,3,0.0,58157.0
Chiba,千葉県,1499,307,1146.0,46.0,5,0.0,26393.0
Tokyo,東京都,11345,2553,8464.0,328.0,19,0.0,166492.0
Kanagawa,神奈川県,2253,301,1854.0,98.0,11,0.0,17145.0
Niigata,新潟県,94,7,86.0,0.0,0,1.0,6022.0
Toyama,富山県,236,5,209.0,22.0,0,0.0,5016.0
Ishikawa,石川県,313,15,271.0,27.0,2,0.0,3169.0
Fukui,福井県,129,4,117.0,8.0,0,0.0,4599.0
Yamanashi,山梨県,88,10,77.0,1.0,0,0.0,6968.0
Nagano,長野県,92,12,80.0,,0,0.0,6050.0
Gifu,岐阜県,240,69,164.0,7.0,0,0.0,8892.0
Shizuoka,静岡県,200,102,97.0,1.0,0,0.0,10472.0
Aichi,愛知県,1096,544,511.0,35.0,2,6.0,19918.0
Mie,三重県,70,17,51.0,1.0,0,1.0,3721.0
Shiga,滋賀県,155,48,106.0,1.0,3,0.0,4005.0
Kyoto,京都府,657,186,452.0,19.0,1,0.0,16392.0
Osaka,大阪府,3188,878,2222.0,88.0,10,0.0,62724.0
Hyogo,兵庫県,1014,158,811.0,45.0,4,0.0,23551.0
Nara,奈良県,209,71,136.0,2.0,2,0.0,7978.0
Wakayama,和歌山県,130,38,88.0,3.0,2,1.0,5725.0
Tottori,鳥取県,6,2,4.0,0.0,0,0.0,2356.0
Shimane,島根県,28,3,25.0,0.0,0,0.0,2340.0
Okayama,岡山県,64,28,33.0,,-,3.0,2673.0
Hiroshima,広島県,261,64,194.0,3.0,0,0.0,10937.0
Yamaguchi,山口県,50,11,39.0,0.0,0,0.0,3588.0
Tokushima,徳島県,16,6,6.0,1.0,0,3.0,1557.0
Kagawa,香川県,45,12,33.0,0.0,0,0.0,4354.0
Ehime,愛媛県,87,5,77.0,5.0,0,0.0,2846.0
Kochi,高知県,79,4,72.0,3.0,0,0.0,2196.0
Fukuoka,福岡県,1432,466,933.0,33.0,4,0.0,22157.0
Saga,佐賀県,67,20,47.0,0.0,0,0.0,2160.0
Nagasaki,長崎県,53,29,22.0,2.0,-,0.0,5857.0
Kumamoto,熊本県,100,50,47.0,3.0,0,0.0,4607.0
Oita,大分県,60,0,59.0,1.0,0,0.0,6180.0
Miyazaki,宮崎県,73,53,20.0,0.0,0,0.0,2684.0
Kagoshima,鹿児島県,216,84,132.0,0.0,0,0.0,9619.0
Okinawa,沖縄県,192,44,145.0,7.0,1,0.0,6342.0
Zenkoku,全国,30257,6828,22411.0,997.0,,,
