name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,5494,1842,3525.0,127.0,18.0,0.0,108980.0
Aomori,青森県,279,32,241.0,6.0,2.0,0.0,6182.0
Iwate,岩手県,75,46,29.0,0.0,0.0,0.0,6491.0
Miyagi,宮城県,988,173,807.0,8.0,4.0,0.0,16359.0
Akita,秋田県,73,7,66.0,0.0,1.0,0.0,2872.0
Yamagata,山形県,98,13,84.0,1.0,0.0,0.0,7037.0
Fukushima,福島県,438,40,392.0,6.0,5.0,0.0,35528.0
Ibaraki,茨城県,977,160,799.0,18.0,3.0,0.0,14972.0
Tochigi,栃木県,517,26,491.0,2.0,4.0,2.0,48552.0
Gunma,群馬県,961,43,893.0,20.0,2.0,5.0,33002.0
Saitama,埼玉県,6908,812,5975.0,121.0,13.0,0.0,208239.0
Chiba,千葉県,5858,584,5190.0,84.0,7.0,0.0,146179.0
Tokyo,東京都,34931,2755,31704.0,472.0,40.0,0.0,673255.0
Kanagawa,神奈川県,10216,969,9065.0,182.0,35.0,0.0,225019.0
Niigata,新潟県,226,41,185.0,0.0,0.0,0.0,19877.0
Toyama,富山県,428,4,398.0,26.0,0.0,0.0,15472.0
Ishikawa,石川県,830,12,769.0,49.0,0.0,0.0,19744.0
Fukui,福井県,274,16,247.0,11.0,0.0,0.0,12283.0
Yamanashi,山梨県,283,54,223.0,6.0,2.0,0.0,12678.0
Nagano,長野県,471,117,353.0,6.0,0.0,5.0,26206.0
Gifu,岐阜県,823,103,707.0,13.0,0.0,0.0,29514.0
Shizuoka,静岡県,894,178,712.0,4.0,2.0,0.0,48984.0
Aichi,愛知県,7701,1111,6490.0,100.0,15.0,0.0,114785.0
Mie,三重県,621,40,574.0,7.0,4.0,0.0,17127.0
Shiga,滋賀県,672,85,578.0,9.0,0.0,0.0,14966.0
Kyoto,京都府,2296,161,2101.0,34.0,2.0,0.0,57297.0
Osaka,大阪府,15494,1796,13416.0,264.0,72.0,18.0,272190.0
Hyogo,兵庫県,3974,410,3492.0,72.0,19.0,0.0,78033.0
Nara,奈良県,858,156,691.0,11.0,3.0,0.0,28118.0
Wakayama,和歌山県,333,41,282.0,4.0,3.0,6.0,11350.0
Tottori,鳥取県,52,11,41.0,0.0,0.0,0.0,6145.0
Shimane,島根県,141,0,141.0,0.0,0.0,0.0,6354.0
Okayama,岡山県,399,80,258.0,10.0,1.0,51.0,14762.0
Hiroshima,広島県,701,29,658.0,5.0,1.0,9.0,30258.0
Yamaguchi,山口県,267,49,215.0,2.0,2.0,1.0,12510.0
Tokushima,徳島県,171,5,158.0,9.0,1.0,1.0,7665.0
Kagawa,香川県,115,12,101.0,2.0,0.0,0.0,15083.0
Ehime,愛媛県,130,13,111.0,6.0,0.0,0.0,4643.0
Kochi,高知県,144,0,140.0,4.0,0.0,0.0,3690.0
Fukuoka,福岡県,5387,99,5184.0,104.0,4.0,0.0,180556.0
Saga,佐賀県,279,11,269.0,1.0,0.0,2.0,8136.0
Nagasaki,長崎県,251,5,242.0,3.0,0.0,1.0,24657.0
Kumamoto,熊本県,915,60,820.0,10.0,3.0,25.0,21896.0
Oita,大分県,168,7,158.0,3.0,0.0,0.0,23108.0
Miyazaki,宮崎県,374,3,371.0,1.0,1.0,1.0,8836.0
Kagoshima,鹿児島県,558,45,512.0,13.0,0.0,12.0,24895.0
Okinawa,沖縄県,3768,308,3399.0,66.0,3.0,5.0,65248.0
Zenkoku,全国,117811,12564,103257.0,1902.0,,,
