name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,2590,216,2266.0,108.0,2.0,0.0,71450.0
Aomori,青森県,138,98,39.0,1.0,2.0,0.0,3404.0
Iwate,岩手県,26,3,23.0,0.0,0.0,0.0,4984.0
Miyagi,宮城県,538,45,491.0,2.0,1.0,0.0,12525.0
Akita,秋田県,61,1,59.0,0.0,0.0,1.0,2399.0
Yamagata,山形県,81,1,79.0,1.0,0.0,0.0,5608.0
Fukushima,福島県,374,78,290.0,6.0,3.0,0.0,26071.0
Ibaraki,茨城県,731,29,684.0,18.0,2.0,0.0,13484.0
Tochigi,栃木県,473,31,442.0,1.0,0.0,1.0,34761.0
Gunma,群馬県,806,48,730.0,19.0,5.0,9.0,26941.0
Saitama,埼玉県,5476,425,4948.0,103.0,10.0,0.0,170524.0
Chiba,千葉県,4637,329,4232.0,76.0,9.0,0.0,114416.0
Tokyo,東京都,29335,1669,27227.0,439.0,24.0,0.0,552912.0
Kanagawa,神奈川県,8100,517,7429.0,154.0,25.0,0.0,182851.0
Niigata,新潟県,180,1,179.0,0.0,0.0,0.0,17092.0
Toyama,富山県,422,0,396.0,26.0,0.0,0.0,14157.0
Ishikawa,石川県,795,17,731.0,47.0,0.0,0.0,15695.0
Fukui,福井県,256,8,237.0,11.0,0.0,0.0,10717.0
Yamanashi,山梨県,199,0,193.0,6.0,0.0,0.0,11301.0
Nagano,長野県,327,8,319.0,4.0,1.0,4.0,21561.0
Gifu,岐阜県,651,16,625.0,10.0,1.0,0.0,25391.0
Shizuoka,静岡県,583,14,567.0,2.0,0.0,0.0,40201.0
Aichi,愛知県,5713,228,5394.0,91.0,10.0,0.0,91443.0
Mie,三重県,551,15,529.0,7.0,0.0,0.0,14854.0
Shiga,滋賀県,531,16,506.0,9.0,0.0,0.0,13450.0
Kyoto,京都府,1934,85,1820.0,29.0,0.0,0.0,49696.0
Osaka,大阪府,11702,473,10984.0,229.0,19.0,16.0,217762.0
Hyogo,兵庫県,3027,119,2847.0,61.0,17.0,0.0,64611.0
Nara,奈良県,618,21,588.0,9.0,2.0,0.0,23550.0
Wakayama,和歌山県,260,11,242.0,4.0,1.0,3.0,10021.0
Tottori,鳥取県,35,0,35.0,0.0,0.0,0.0,5567.0
Shimane,島根県,140,0,140.0,0.0,0.0,0.0,6066.0
Okayama,岡山県,185,12,155.0,1.0,2.0,17.0,8654.0
Hiroshima,広島県,651,30,617.0,4.0,0.0,0.0,26180.0
Yamaguchi,山口県,210,3,205.0,2.0,1.0,0.0,11214.0
Tokushima,徳島県,163,14,140.0,9.0,0.0,0.0,7304.0
Kagawa,香川県,99,3,94.0,2.0,0.0,0.0,12691.0
Ehime,愛媛県,116,1,109.0,6.0,0.0,0.0,4274.0
Kochi,高知県,140,1,135.0,4.0,0.0,0.0,3591.0
Fukuoka,福岡県,5153,66,4987.0,100.0,5.0,0.0,154248.0
Saga,佐賀県,253,5,250.0,0.0,0.0,2.0,6774.0
Nagasaki,長崎県,242,0,236.0,3.0,0.0,3.0,21126.0
Kumamoto,熊本県,754,49,686.0,8.0,0.0,11.0,18644.0
Oita,大分県,159,1,155.0,3.0,0.0,0.0,19633.0
Miyazaki,宮崎県,366,1,365.0,1.0,0.0,1.0,8729.0
Kagoshima,鹿児島県,463,10,453.0,12.0,0.0,12.0,21588.0
Okinawa,沖縄県,3012,319,2641.0,56.0,8.0,4.0,49145.0
Zenkoku,全国,93256,5037,86499.0,1684.0,,,
