name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,67140,3964,60650.0,1479.0,0.0,1047.0,1335571.0,JP-01
Aomori,青森県,7002,1028,5935.0,39.0,0.0,0.0,112927.0,JP-02
Iwate,岩手県,3662,133,3476.0,53.0,0.0,0.0,141854.0,JP-03
Miyagi,宮城県,17140,569,16291.0,118.0,1.0,162.0,279097.0,JP-04
Akita,秋田県,2215,248,1940.0,27.0,0.0,0.0,29573.0,JP-05
Yamagata,山形県,3980,321,3603.0,56.0,0.0,0.0,122031.0,JP-06
Fukushima,福島県,10057,415,9466.0,176.0,1.0,0.0,492071.0,JP-07
Ibaraki,茨城県,26908,1903,24785.0,220.0,2.0,0.0,41263.0,JP-08
Tochigi,栃木県,17807,1756,15932.0,119.0,0.0,0.0,548317.0,JP-09
Gunma,群馬県,20275,2292,17801.0,182.0,0.0,0.0,383408.0,JP-10
Saitama,埼玉県,127859,10148,116651.0,1060.0,5.0,0.0,1749528.0,JP-11
Chiba,千葉県,110316,6664,101018.0,1029.0,0.0,1605.0,1309081.0,JP-12
Tokyo,東京都,424115,33281,387653.0,3181.0,10.0,0.0,4428000.0,JP-13
Kanagawa,神奈川県,184125,11263,171540.0,1322.0,6.0,0.0,1957775.0,JP-14
Niigata,新潟県,10740,2060,8617.0,63.0,0.0,0.0,362194.0,JP-15
Toyama,富山県,5189,239,4898.0,52.0,0.0,0.0,140314.0,JP-16
Ishikawa,石川県,8822,704,7957.0,139.0,0.0,22.0,224896.0,JP-17
Fukui,福井県,3796,469,3289.0,38.0,0.0,0.0,139830.0,JP-18
Yamanashi,山梨県,5999,713,5263.0,29.0,0.0,6.0,143310.0,JP-19
Nagano,長野県,11546,1624,9540.0,97.0,1.0,285.0,402264.0,JP-20
Gifu,岐阜県,21731,1677,19369.0,219.0,0.0,466.0,507018.0,JP-21
Shizuoka,静岡県,31257,4130,26254.0,210.0,1.0,663.0,776013.0,JP-22
Aichi,愛知県,117309,9222,106922.0,1165.0,2.0,0.0,1576923.0,JP-23
Mie,三重県,16589,1609,15175.0,165.0,0.0,360.0,279143.0,JP-24
Shiga,滋賀県,15388,2366,12917.0,105.0,0.0,0.0,314089.0,JP-25
Kyoto,京都府,43287,4927,36866.0,292.0,38.0,1202.0,505813.0,JP-26
Osaka,大阪府,236905,28035,205798.0,3072.0,152.0,0.0,4495206.0,JP-27
Hyogo,兵庫県,87179,6627,79152.0,1401.0,3.0,1.0,917997.0,JP-28
Nara,奈良県,18280,1800,16329.0,151.0,3.0,0.0,304757.0,JP-29
Wakayama,和歌山県,6695,1127,5390.0,62.0,4.0,116.0,75060.0,JP-30
Tottori,鳥取県,2060,324,1703.0,5.0,0.0,28.0,187458.0,JP-31
Shimane,島根県,2784,848,1931.0,5.0,1.0,0.0,69204.0,JP-32
Okayama,岡山県,17802,415,15445.0,136.0,0.0,1806.0,329200.0,JP-33
Hiroshima,広島県,32531,8972,23350.0,209.0,7.0,0.0,1106240.0,JP-34
Yamaguchi,山口県,8953,2142,6717.0,94.0,1.0,0.0,256718.0,JP-35
Tokushima,徳島県,3587,255,3272.0,66.0,0.0,6.0,123433.0,JP-36
Kagawa,香川県,5454,653,4765.0,38.0,1.0,2.0,154834.0,JP-37
Ehime,愛媛県,7078,1475,5521.0,82.0,1.0,0.0,186902.0,JP-38
Kochi,高知県,4491,271,4187.0,33.0,3.0,0.0,119856.0,JP-39
Fukuoka,福岡県,84690,7077,74777.0,628.0,1.0,2208.0,1535749.0,JP-40
Saga,佐賀県,7413,1004,6127.0,32.0,0.0,250.0,134418.0,JP-41
Nagasaki,長崎県,8027,1736,6227.0,73.0,0.0,9.0,216669.0,JP-42
Kumamoto,熊本県,18148,2046,15964.0,138.0,0.0,0.0,135789.0,JP-43
Oita,大分県,9360,1011,8265.0,84.0,0.0,0.0,328924.0,JP-44
Miyazaki,宮崎県,7233,1006,6168.0,41.0,0.0,18.0,78789.0,JP-45
Kagoshima,鹿児島県,11096,1104,9670.0,66.0,0.0,256.0,190597.0,JP-46
Okinawa,沖縄県,70502,11509,58601.0,398.0,43.0,6.0,491278.0,JP-47
Zenkoku,全国,1964522,183162,1753167.0,18449.0,,,,
