name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1304,66,1136.0,102.0,5,0.0,23694.0
Aomori,青森県,29,3,25.0,1.0,0,0.0,1140.0
Iwate,岩手県,0,0,0.0,0.0,0,0.0,1189.0
Miyagi,宮城県,110,9,100.0,1.0,0,0.0,4748.0
Akita,秋田県,16,0,16.0,0.0,0,0.0,1023.0
Yamagata,山形県,74,4,70.0,1.0,0,1.0,2674.0
Fukushima,福島県,84,2,82.0,0.0,0,0.0,8119.0
Ibaraki,茨城県,209,22,177.0,10.0,1,0.0,5930.0
Tochigi,栃木県,103,19,86.0,0.0,0,2.0,9645.0
Gunma,群馬県,161,6,136.0,19.0,0,0.0,6320.0
Saitama,埼玉県,1568,357,1144.0,67.0,4,0.0,47612.0
Chiba,千葉県,1191,186,959.0,46.0,0,0.0,21490.0
Tokyo,東京都,8354,1420,6608.0,326.0,8,0.0,125898.0
Kanagawa,神奈川県,1826,206,1522.0,98.0,7,0.0,14758.0
Niigata,新潟県,89,5,83.0,0.0,0,1.0,5419.0
Toyama,富山県,230,2,206.0,22.0,0,0.0,4493.0
Ishikawa,石川県,300,4,269.0,27.0,1,0.0,2968.0
Fukui,福井県,125,3,114.0,8.0,0,0.0,3779.0
Yamanashi,山梨県,76,1,74.0,1.0,0,0.0,6341.0
Nagano,長野県,80,4,76.0,,0,0.0,4878.0
Gifu,岐阜県,166,8,151.0,7.0,1,0.0,6009.0
Shizuoka,静岡県,97,13,83.0,1.0,0,0.0,9243.0
Aichi,愛知県,536,15,483.0,34.0,0,4.0,14633.0
Mie,三重県,50,3,45.0,1.0,0,1.0,3123.0
Shiga,滋賀県,107,5,101.0,1.0,1,0.0,3026.0
Kyoto,京都府,468,65,385.0,18.0,0,0.0,12781.0
Osaka,大阪府,2065,153,1826.0,86.0,5,0.0,48476.0
Hyogo,兵庫県,748,30,673.0,45.0,0,0.0,17478.0
Nara,奈良県,131,37,92.0,2.0,0,0.0,5045.0
Wakayama,和歌山県,84,20,61.0,3.0,0,0.0,4703.0
Tottori,鳥取県,5,2,3.0,0.0,0,0.0,2145.0
Shimane,島根県,25,0,25.0,0.0,0,0.0,1299.0
Okayama,岡山県,30,0,28.0,,-,2.0,2066.0
Hiroshima,広島県,184,14,167.0,3.0,0,0.0,8525.0
Yamaguchi,山口県,37,0,37.0,0.0,0,0.0,2788.0
Tokushima,徳島県,10,5,4.0,1.0,0,0.0,1268.0
Kagawa,香川県,31,3,28.0,0.0,0,0.0,3229.0
Ehime,愛媛県,82,0,77.0,5.0,0,0.0,2693.0
Kochi,高知県,75,1,71.0,3.0,0,0.0,2051.0
Fukuoka,福岡県,928,62,833.0,33.0,4,0.0,18352.0
Saga,佐賀県,47,0,47.0,0.0,0,0.0,1738.0
Nagasaki,長崎県,31,14,16.0,1.0,0,0.0,4277.0
Kumamoto,熊本県,49,0,46.0,3.0,0,0.0,4465.0
Oita,大分県,60,0,59.0,1.0,0,0.0,5522.0
Miyazaki,宮崎県,20,3,17.0,0.0,0,0.0,1748.0
Kagoshima,鹿児島県,158,109,49.0,0.0,0,0.0,7605.0
Okinawa,沖縄県,148,4,141.0,7.0,0,0.0,3381.0
