name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1386,92,1191.0,103.0,4,0.0,26866.0
Aomori,青森県,31,4,26.0,1.0,0,0.0,1317.0
Iwate,岩手県,0,0,0.0,0.0,0,0.0,1290.0
Miyagi,宮城県,140,12,127.0,1.0,0,0.0,5557.0
Akita,秋田県,18,1,16.0,0.0,0,1.0,1054.0
Yamagata,山形県,75,2,73.0,1.0,0,1.0,2856.0
Fukushima,福島県,86,3,83.0,0.0,0,0.0,9081.0
Ibaraki,茨城県,242,26,206.0,10.0,1,0.0,6442.0
Tochigi,栃木県,159,46,99.0,0.0,0,14.0,12070.0
Gunma,群馬県,179,21,139.0,19.0,2,0.0,7371.0
Saitama,埼玉県,2068,435,1561.0,72.0,3,0.0,56624.0
Chiba,千葉県,1475,320,1109.0,46.0,6,0.0,26147.0
Tokyo,東京都,11214,2762,8124.0,328.0,18,0.0,156867.0
Kanagawa,神奈川県,2239,303,1838.0,98.0,7,0.0,16219.0
Niigata,新潟県,92,6,85.0,0.0,0,1.0,5858.0
Toyama,富山県,235,4,209.0,22.0,0,0.0,4874.0
Ishikawa,石川県,313,16,270.0,27.0,1,0.0,3149.0
Fukui,福井県,129,4,117.0,8.0,0,0.0,4583.0
Yamanashi,山梨県,85,8,76.0,1.0,0,0.0,6805.0
Nagano,長野県,92,13,79.0,,0,0.0,5737.0
Gifu,岐阜県,231,63,161.0,7.0,0,0.0,8749.0
Shizuoka,静岡県,119,29,89.0,1.0,0,0.0,10472.0
Aichi,愛知県,1010,469,506.0,35.0,2,0.0,16828.0
Mie,三重県,65,13,50.0,1.0,0,1.0,3633.0
Shiga,滋賀県,153,46,106.0,1.0,2,0.0,3968.0
Kyoto,京都府,586,146,422.0,18.0,1,0.0,14909.0
Osaka,大阪府,2915,748,2080.0,87.0,12,0.0,60635.0
Hyogo,兵庫県,965,124,796.0,45.0,1,0.0,23180.0
Nara,奈良県,205,69,134.0,2.0,1,0.0,7978.0
Wakayama,和歌山県,122,31,87.0,3.0,1,1.0,5662.0
Tottori,鳥取県,6,2,4.0,0.0,0,0.0,2286.0
Shimane,島根県,28,1,25.0,0.0,0,2.0,2253.0
Okayama,岡山県,61,28,32.0,,-,1.0,2618.0
Hiroshima,広島県,257,60,194.0,3.0,0,0.0,10572.0
Yamaguchi,山口県,49,10,39.0,0.0,0,0.0,3563.0
Tokushima,徳島県,12,5,6.0,1.0,0,0.0,1524.0
Kagawa,香川県,45,12,33.0,0.0,0,0.0,4243.0
Ehime,愛媛県,85,3,77.0,5.0,0,0.0,2820.0
Kochi,高知県,79,4,72.0,3.0,0,0.0,2184.0
Fukuoka,福岡県,1342,400,909.0,33.0,4,0.0,21520.0
Saga,佐賀県,67,20,47.0,0.0,0,0.0,2140.0
Nagasaki,長崎県,52,28,22.0,2.0,-,0.0,5764.0
Kumamoto,熊本県,72,22,47.0,3.0,0,0.0,4607.0
Oita,大分県,60,0,59.0,1.0,0,0.0,6023.0
Miyazaki,宮崎県,62,42,20.0,0.0,0,0.0,1868.0
Kagoshima,鹿児島県,211,82,129.0,0.0,0,0.0,9513.0
Okinawa,沖縄県,186,38,145.0,7.0,1,0.0,6226.0
Zenkoku,全国,29303,6573,21719.0,995.0,,,
