name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,37959,7991,29019.0,1112.0,53.0,163.0,682098.0,JP-01
Aomori,青森県,2352,249,2073.0,30.0,1.0,0.0,44574.0,JP-02
Iwate,岩手県,1442,126,1271.0,45.0,2.0,0.0,73239.0,JP-03
Miyagi,宮城県,8854,221,8547.0,83.0,7.0,3.0,144143.0,JP-04
Akita,秋田県,755,46,695.0,14.0,1.0,0.0,13804.0,JP-05
Yamagata,山形県,1961,168,1752.0,41.0,5.0,0.0,59630.0,JP-06
Fukushima,福島県,4583,250,4189.0,144.0,11.0,0.0,240408.0,JP-07
Ibaraki,茨城県,9734,441,9144.0,149.0,10.0,0.0,32662.0,JP-08
Tochigi,栃木県,6342,304,5960.0,78.0,11.0,0.0,262863.0,JP-09
Gunma,群馬県,7822,358,7326.0,138.0,17.0,0.0,168212.0,JP-10
Saitama,埼玉県,43777,1570,41423.0,784.0,44.0,0.0,878548.0,JP-11
Chiba,千葉県,37146,1019,35450.0,677.0,18.0,0.0,610711.0,JP-12
Tokyo,東京都,160955,4826,154074.0,2055.0,75.0,0.0,2282654.0,JP-13
Kanagawa,神奈川県,61516,2005,58629.0,882.0,79.0,0.0,926964.0,JP-14
Niigata,新潟県,3206,281,2889.0,36.0,7.0,0.0,144038.0,JP-15
Toyama,富山県,1869,251,1583.0,35.0,9.0,0.0,63981.0,JP-16
Ishikawa,石川県,3752,446,3200.0,105.0,11.0,1.0,92564.0,JP-17
Fukui,福井県,1040,35,971.0,34.0,0.0,0.0,58864.0,JP-18
Yamanashi,山梨県,1543,102,1422.0,19.0,1.0,0.0,43111.0,JP-19
Nagano,長野県,4789,264,4509.0,83.0,8.0,67.0,178988.0,JP-20
Gifu,岐阜県,8787,708,7916.0,163.0,18.0,0.0,237072.0,JP-21
Shizuoka,静岡県,8373,636,7600.0,137.0,6.0,0.0,352459.0,JP-22
Aichi,愛知県,47090,5208,41097.0,785.0,100.0,0.0,705846.0,JP-23
Mie,三重県,4914,355,4580.0,106.0,11.0,127.0,123611.0,JP-24
Shiga,滋賀県,5107,455,4573.0,79.0,13.0,0.0,128852.0,JP-25
Kyoto,京都府,15800,992,14675.0,210.0,26.0,77.0,254560.0,JP-26
Osaka,大阪府,99719,8609,87865.0,2315.0,367.0,930.0,1829674.0,JP-27
Hyogo,兵庫県,39676,1848,36656.0,1180.0,93.0,8.0,458138.0,JP-28
Nara,奈良県,7891,320,7456.0,115.0,17.0,0.0,150366.0,JP-29
Wakayama,和歌山県,2618,83,2436.0,44.0,23.0,55.0,40238.0,JP-30
Tottori,鳥取県,465,33,423.0,2.0,0.0,7.0,72783.0,JP-31
Shimane,島根県,540,77,463.0,0.0,4.0,0.0,26359.0,JP-32
Okayama,岡山県,7340,992,6022.0,105.0,31.0,221.0,138031.0,JP-33
Hiroshima,広島県,10629,1144,8690.0,130.0,27.0,665.0,400161.0,JP-34
Yamaguchi,山口県,2924,417,2445.0,62.0,6.0,0.0,103923.0,JP-35
Tokushima,徳島県,1631,52,1518.0,61.0,3.0,0.0,58313.0,JP-36
Kagawa,香川県,2003,132,1852.0,24.0,4.0,5.0,77279.0,JP-37
Ehime,愛媛県,2713,80,2561.0,72.0,4.0,0.0,87362.0,JP-38
Kochi,高知県,1468,219,1229.0,20.0,4.0,0.0,9618.0,JP-39
Fukuoka,福岡県,34104,4002,29587.0,457.0,74.0,58.0,747095.0,JP-40
Saga,佐賀県,2503,152,2356.0,19.0,5.0,24.0,50066.0,JP-41
Nagasaki,長崎県,2892,140,2687.0,65.0,3.0,0.0,111615.0,JP-42
Kumamoto,熊本県,6238,589,5552.0,97.0,21.0,0.0,78428.0,JP-43
Oita,大分県,3369,330,2992.0,47.0,5.0,0.0,145428.0,JP-44
Miyazaki,宮崎県,3032,125,2872.0,25.0,3.0,10.0,42044.0,JP-45
Kagoshima,鹿児島県,3327,292,3024.0,30.0,3.0,19.0,101223.0,JP-46
Okinawa,沖縄県,17044,2569,14331.0,150.0,82.0,6.0,219572.0,JP-47
Zenkoku,全国,743594,51512,677584.0,13044.0,,,,
