name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1294,61,1132.0,101.0,5,0.0,23417.0
Aomori,青森県,29,3,25.0,1.0,0,0.0,1086.0
Iwate,岩手県,0,0,0.0,0.0,0,0.0,1149.0
Miyagi,宮城県,106,11,94.0,1.0,0,0.0,4609.0
Akita,秋田県,16,0,16.0,0.0,0,0.0,1018.0
Yamagata,山形県,72,3,68.0,1.0,0,0.0,2642.0
Fukushima,福島県,83,1,82.0,0.0,0,0.0,7891.0
Ibaraki,茨城県,202,21,171.0,10.0,1,0.0,5846.0
Tochigi,栃木県,95,19,82.0,0.0,0,6.0,9301.0
Gunma,群馬県,156,4,134.0,19.0,0,1.0,5802.0
Saitama,埼玉県,1488,318,1103.0,67.0,4,0.0,43923.0
Chiba,千葉県,1137,161,930.0,46.0,0,0.0,20924.0
Tokyo,東京都,8046,1385,6336.0,325.0,6,0.0,118435.0
Kanagawa,神奈川県,1760,179,1484.0,97.0,11,0.0,14411.0
Niigata,新潟県,87,3,83.0,0.0,0,1.0,5305.0
Toyama,富山県,230,3,205.0,22.0,0,0.0,4294.0
Ishikawa,石川県,300,6,267.0,27.0,1,0.0,2964.0
Fukui,福井県,124,2,114.0,8.0,0,0.0,3686.0
Yamanashi,山梨県,76,1,74.0,1.0,0,0.0,6249.0
Nagano,長野県,79,3,76.0,,0,0.0,4564.0
Gifu,岐阜県,162,7,148.0,7.0,2,0.0,5829.0
Shizuoka,静岡県,94,11,82.0,1.0,0,0.0,8933.0
Aichi,愛知県,530,8,483.0,34.0,0,5.0,14450.0
Mie,三重県,50,3,45.0,1.0,0,1.0,3084.0
Shiga,滋賀県,106,5,100.0,1.0,1,0.0,2742.0
Kyoto,京都府,447,63,366.0,18.0,0,0.0,12044.0
Osaka,大阪府,2045,153,1806.0,86.0,5,0.0,46112.0
Hyogo,兵庫県,738,30,663.0,45.0,0,0.0,16846.0
Nara,奈良県,123,30,91.0,2.0,0,0.0,4383.0
Wakayama,和歌山県,83,19,61.0,3.0,0,0.0,4556.0
Tottori,鳥取県,5,2,3.0,0.0,0,0.0,2022.0
Shimane,島根県,24,0,24.0,0.0,0,0.0,1286.0
Okayama,岡山県,28,2,26.0,,-,0.0,2046.0
Hiroshima,広島県,179,11,166.0,3.0,0,1.0,8393.0
Yamaguchi,山口県,37,0,37.0,0.0,0,0.0,2675.0
Tokushima,徳島県,10,5,4.0,1.0,0,0.0,1200.0
Kagawa,香川県,29,1,28.0,0.0,0,0.0,2991.0
Ehime,愛媛県,82,0,77.0,5.0,0,0.0,2678.0
Kochi,高知県,75,1,71.0,3.0,0,0.0,2028.0
Fukuoka,福岡県,922,67,822.0,33.0,4,0.0,18029.0
Saga,佐賀県,47,0,47.0,0.0,0,0.0,1703.0
Nagasaki,長崎県,26,9,16.0,1.0,0,0.0,4071.0
Kumamoto,熊本県,49,0,46.0,3.0,0,0.0,4456.0
Oita,大分県,60,0,59.0,1.0,0,0.0,5390.0
Miyazaki,宮崎県,20,1,17.0,0.0,0,2.0,1701.0
Kagoshima,鹿児島県,150,136,14.0,0.0,0,0.0,6949.0
Okinawa,沖縄県,148,6,139.0,7.0,0,0.0,3177.0
Zenkoku,全国,21649,2754,17917.0,981.0,,,
