name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1132,135,906.0,91.0,11,0.0,16456.0
Aomori,青森県,27,0,26.0,1.0,0,0.0,892.0
Iwate,岩手県,0,0,0.0,0.0,0,0.0,767.0
Miyagi,宮城県,88,0,87.0,1.0,0,0.0,3136.0
Akita,秋田県,16,0,16.0,0.0,0,0.0,957.0
Yamagata,山形県,69,2,67.0,0.0,1,0.0,2463.0
Fukushima,福島県,81,3,78.0,0.0,0,0.0,5232.0
Ibaraki,茨城県,168,3,155.0,10.0,0,0.0,4934.0
Tochigi,栃木県,66,4,62.0,0.0,0,0.0,5141.0
Gunma,群馬県,151,6,126.0,19.0,1,0.0,4158.0
Saitama,埼玉県,1014,34,929.0,51.0,5,0.0,25132.0
Chiba,千葉県,912,24,843.0,45.0,4,0.0,15813.0
Tokyo,東京都,5426,330,4785.0,311.0,22,0.0,16177.0
Kanagawa,神奈川県,1398,115,1194.0,89.0,17,0.0,10918.0
Niigata,新潟県,83,1,81.0,0.0,0,1.0,4465.0
Toyama,富山県,227,3,202.0,22.0,0,0.0,3542.0
Ishikawa,石川県,299,33,239.0,27.0,2,0.0,2806.0
Fukui,福井県,122,1,113.0,8.0,1,0.0,2919.0
Yamanashi,山梨県,68,3,64.0,1.0,0,0.0,4577.0
Nagano,長野県,76,4,72.0,,0,0.0,2930.0
Gifu,岐阜県,153,4,142.0,7.0,1,0.0,4065.0
Shizuoka,静岡県,76,2,73.0,1.0,0,0.0,3644.0
Aichi,愛知県,511,7,465.0,34.0,0,5.0,10961.0
Mie,三重県,45,0,44.0,1.0,0,0.0,2599.0
Shiga,滋賀県,100,2,97.0,1.0,1,0.0,2003.0
Kyoto,京都府,360,5,337.0,18.0,0,0.0,8793.0
Osaka,大阪府,1785,51,1646.0,84.0,14,4.0,34037.0
Hyogo,兵庫県,699,4,652.0,43.0,3,0.0,11716.0
Nara,奈良県,92,1,89.0,2.0,0,0.0,3240.0
Wakayama,和歌山県,63,0,60.0,3.0,0,0.0,3815.0
Tottori,鳥取県,3,0,3.0,0.0,0,0.0,1405.0
Shimane,島根県,24,1,23.0,0.0,1,0.0,1176.0
Okayama,岡山県,25,0,25.0,,-,0.0,1790.0
Hiroshima,広島県,168,1,164.0,3.0,0,0.0,7328.0
Yamaguchi,山口県,37,1,36.0,0.0,1,0.0,1886.0
Tokushima,徳島県,5,0,4.0,1.0,0,0.0,789.0
Kagawa,香川県,28,0,28.0,0.0,0,0.0,2344.0
Ehime,愛媛県,82,10,68.0,4.0,0,0.0,2487.0
Kochi,高知県,74,0,71.0,3.0,0,0.0,1863.0
Fukuoka,福岡県,808,131,650.0,27.0,3,0.0,14552.0
Saga,佐賀県,47,0,45.0,0.0,0,2.0,1513.0
Nagasaki,長崎県,17,0,16.0,1.0,0,0.0,2972.0
Kumamoto,熊本県,48,1,44.0,3.0,0,0.0,4070.0
Oita,大分県,60,0,59.0,1.0,0,0.0,4309.0
Miyazaki,宮崎県,17,0,17.0,0.0,0,0.0,1453.0
Kagoshima,鹿児島県,10,0,10.0,0.0,0,0.0,2049.0
Okinawa,沖縄県,142,0,139.0,7.0,0,0.0,2930.0
Zenkoku,全国,16902,922,15052.0,920.0,,,
