name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1377,86,1188.0,103.0,4,0.0,26689.0
Aomori,青森県,31,4,26.0,1.0,0,0.0,1317.0
Iwate,岩手県,0,0,0.0,0.0,0,0.0,1290.0
Miyagi,宮城県,140,12,127.0,1.0,0,0.0,5534.0
Akita,秋田県,17,0,16.0,0.0,0,1.0,1054.0
Yamagata,山形県,75,2,73.0,1.0,0,1.0,2851.0
Fukushima,福島県,86,3,83.0,0.0,0,0.0,9030.0
Ibaraki,茨城県,239,25,204.0,10.0,1,0.0,6442.0
Tochigi,栃木県,151,46,97.0,0.0,0,8.0,12024.0
Gunma,群馬県,179,21,139.0,19.0,2,0.0,7310.0
Saitama,埼玉県,2035,466,1497.0,72.0,3,0.0,56423.0
Chiba,千葉県,1453,318,1089.0,46.0,7,0.0,25929.0
Tokyo,東京都,10975,2681,7966.0,328.0,16,0.0,156867.0
Kanagawa,神奈川県,2206,303,1805.0,98.0,7,0.0,16219.0
Niigata,新潟県,92,6,85.0,0.0,0,1.0,5858.0
Toyama,富山県,235,6,207.0,22.0,0,0.0,4874.0
Ishikawa,石川県,310,13,270.0,27.0,1,0.0,3112.0
Fukui,福井県,127,2,117.0,8.0,0,0.0,4539.0
Yamanashi,山梨県,85,8,76.0,1.0,0,0.0,6805.0
Nagano,長野県,88,11,77.0,,0,0.0,5565.0
Gifu,岐阜県,220,52,161.0,7.0,0,0.0,8608.0
Shizuoka,静岡県,119,29,89.0,1.0,0,0.0,10472.0
Aichi,愛知県,932,392,505.0,35.0,2,0.0,16828.0
Mie,三重県,63,11,50.0,1.0,0,1.0,3571.0
Shiga,滋賀県,152,46,105.0,1.0,2,0.0,3848.0
Kyoto,京都府,586,146,422.0,18.0,1,0.0,14909.0
Osaka,大阪府,2915,748,2080.0,87.0,12,0.0,60635.0
Hyogo,兵庫県,941,133,763.0,45.0,1,0.0,21956.0
Nara,奈良県,200,72,126.0,2.0,1,0.0,7978.0
Wakayama,和歌山県,116,27,86.0,3.0,1,0.0,5599.0
Tottori,鳥取県,6,2,4.0,0.0,0,0.0,2283.0
Shimane,島根県,28,1,26.0,0.0,0,1.0,2181.0
Okayama,岡山県,59,19,32.0,,-,8.0,2579.0
Hiroshima,広島県,250,54,193.0,3.0,0,0.0,10572.0
Yamaguchi,山口県,47,10,37.0,0.0,0,0.0,3552.0
Tokushima,徳島県,12,5,6.0,1.0,0,0.0,1518.0
Kagawa,香川県,45,14,31.0,0.0,0,0.0,4213.0
Ehime,愛媛県,84,2,77.0,5.0,0,0.0,2799.0
Kochi,高知県,78,3,72.0,3.0,0,0.0,2179.0
Fukuoka,福岡県,1292,357,902.0,33.0,4,0.0,21128.0
Saga,佐賀県,66,19,47.0,0.0,0,0.0,2108.0
Nagasaki,長崎県,47,29,16.0,2.0,-,0.0,5671.0
Kumamoto,熊本県,58,9,46.0,3.0,0,0.0,4607.0
Oita,大分県,60,0,59.0,1.0,0,0.0,6001.0
Miyazaki,宮崎県,36,6,18.0,0.0,0,12.0,1868.0
Kagoshima,鹿児島県,203,78,125.0,0.0,0,0.0,9099.0
Okinawa,沖縄県,186,38,145.0,7.0,1,0.0,6226.0
Zenkoku,全国,28702,6315,21365.0,995.0,,,
