name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,934,462,424.0,48.0,23,0.0,8319.0
Aomori,青森県,27,10,17.0,,-,10.0,749.0
Iwate,岩手県,0,0,0.0,0.0,0,0.0,410.0
Miyagi,宮城県,88,8,79.0,1.0,-,0.0,2183.0
Akita,秋田県,16,16,0.0,,-,16.0,861.0
Yamagata,山形県,69,13,56.0,,-,0.0,2432.0
Fukushima,福島県,81,36,45.0,0.0,-,0.0,2343.0
Ibaraki,茨城県,168,81,78.0,9.0,3,10.0,3826.0
Tochigi,栃木県,54,29,25.0,,-,29.0,2287.0
Gunma,群馬県,147,65,64.0,18.0,2,0.0,3038.0
Saitama,埼玉県,962,396,525.0,41.0,10,0.0,11661.0
Chiba,千葉県,879,392,448.0,39.0,12,168.0,12290.0
Tokyo,東京都,4846,2514,2152.0,180.0,83,0.0,13124.0
Kanagawa,神奈川県,1158,466,645.0,47.0,30,8.0,1610.0
Niigata,新潟県,82,36,46.0,,-,0.0,3345.0
Toyama,富山県,216,134,69.0,13.0,-,0.0,2709.0
Ishikawa,石川県,277,131,130.0,16.0,-,0.0,2207.0
Fukui,福井県,122,21,93.0,8.0,3,0.0,2026.0
Yamanashi,山梨県,56,8,48.0,0.0,1,0.0,2806.0
Nagano,長野県,74,37,37.0,,2,0.0,2054.0
Gifu,岐阜県,150,30,114.0,6.0,1,0.0,3404.0
Shizuoka,静岡県,73,26,46.0,1.0,2,0.0,3075.0
Aichi,愛知県,491,118,339.0,34.0,5,3.0,8027.0
Mie,三重県,45,12,32.0,1.0,0,0.0,2132.0
Shiga,滋賀県,97,31,65.0,1.0,1,0.0,1444.0
Kyoto,京都府,347,107,227.0,13.0,-,0.0,5267.0
Osaka,大阪府,1732,683,990.0,59.0,56,11.0,20263.0
Hyogo,兵庫県,688,193,463.0,32.0,23,8.0,8850.0
Nara,奈良県,90,22,66.0,2.0,-,0.0,2035.0
Wakayama,和歌山県,62,12,48.0,2.0,-,0.0,3339.0
Tottori,鳥取県,3,2,1.0,0.0,-,0.0,1154.0
Shimane,島根県,24,13,11.0,,-,13.0,896.0
Okayama,岡山県,24,9,15.0,,-,1.0,1344.0
Hiroshima,広島県,165,89,74.0,2.0,-,0.0,5746.0
Yamaguchi,山口県,37,4,33.0,,-,0.0,1521.0
Tokushima,徳島県,5,2,3.0,,-,2.0,582.0
Kagawa,香川県,28,15,13.0,0.0,0,0.0,1820.0
Ehime,愛媛県,48,7,38.0,3.0,2,0.0,1238.0
Kochi,高知県,74,10,61.0,3.0,0,0.0,1527.0
Fukuoka,福岡県,653,178,451.0,24.0,-,0.0,10429.0
Saga,佐賀県,45,24,21.0,0.0,1,2.0,1219.0
Nagasaki,長崎県,17,2,14.0,1.0,0,0.0,2320.0
Kumamoto,熊本県,48,27,18.0,3.0,2,0.0,623.0
Oita,大分県,60,8,51.0,1.0,-,8.0,3415.0
Miyazaki,宮崎県,17,5,12.0,,-,0.0,3466.0
Kagoshima,鹿児島県,11,4,7.0,,-,4.0,1213.0
Okinawa,沖縄県,142,55,82.0,5.0,5,0.0,1446.0
