name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,7585,2359,5068.0,158.0,22.0,0.0,133167.0
Aomori,青森県,282,14,262.0,6.0,2.0,0.0,6445.0
Iwate,岩手県,162,97,64.0,1.0,1.0,0.0,8426.0
Miyagi,宮城県,1128,189,930.0,9.0,8.0,0.0,18212.0
Akita,秋田県,83,4,69.0,1.0,0.0,9.0,3451.0
Yamagata,山形県,110,17,93.0,1.0,0.0,1.0,7344.0
Fukushima,福島県,480,58,416.0,6.0,5.0,0.0,38310.0
Ibaraki,茨城県,1347,321,1007.0,19.0,9.0,0.0,16138.0
Tochigi,栃木県,595,78,517.0,2.0,6.0,2.0,52696.0
Gunma,群馬県,1087,110,938.0,21.0,2.0,18.0,34753.0
Saitama,埼玉県,7842,1027,6679.0,136.0,24.0,0.0,225315.0
Chiba,千葉県,6562,764,5712.0,86.0,10.0,0.0,158518.0
Tokyo,東京都,38598,3711,34405.0,482.0,54.0,0.0,728630.0
Kanagawa,神奈川県,11640,1290,10162.0,188.0,58.0,0.0,241723.0
Niigata,新潟県,324,102,222.0,0.0,0.0,0.0,21588.0
Toyama,富山県,447,19,402.0,26.0,0.0,0.0,16529.0
Ishikawa,石川県,838,9,780.0,49.0,0.0,0.0,20975.0
Fukui,福井県,305,29,265.0,11.0,0.0,0.0,14164.0
Yamanashi,山梨県,332,52,273.0,7.0,2.0,0.0,13263.0
Nagano,長野県,638,102,506.0,6.0,0.0,24.0,29443.0
Gifu,岐阜県,969,145,811.0,13.0,1.0,0.0,32174.0
Shizuoka,静岡県,1334,470,860.0,4.0,4.0,0.0,53923.0
Aichi,愛知県,9023,1582,7331.0,110.0,16.0,0.0,127454.0
Mie,三重県,755,148,600.0,7.0,5.0,0.0,18271.0
Shiga,滋賀県,756,91,656.0,9.0,0.0,0.0,26058.0
Kyoto,京都府,2521,243,2242.0,36.0,4.0,0.0,62771.0
Osaka,大阪府,18458,3296,14858.0,285.0,107.0,19.0,304268.0
Hyogo,兵庫県,4928,697,4152.0,79.0,32.0,0.0,88077.0
Nara,奈良県,1038,194,833.0,11.0,6.0,0.0,31252.0
Wakayama,和歌山県,408,77,321.0,4.0,11.0,6.0,12760.0
Tottori,鳥取県,56,7,48.0,0.0,0.0,1.0,15952.0
Shimane,島根県,143,2,141.0,0.0,0.0,0.0,6498.0
Okayama,岡山県,530,109,310.0,11.0,3.0,100.0,17220.0
Hiroshima,広島県,770,62,699.0,6.0,0.0,3.0,33227.0
Yamaguchi,山口県,363,119,238.0,2.0,1.0,4.0,17013.0
Tokushima,徳島県,179,11,161.0,9.0,2.0,2.0,7755.0
Kagawa,香川県,132,22,108.0,2.0,0.0,0.0,16227.0
Ehime,愛媛県,265,130,129.0,6.0,3.0,0.0,5827.0
Kochi,高知県,149,5,140.0,4.0,0.0,0.0,3739.0
Fukuoka,福岡県,5591,203,5281.0,107.0,3.0,0.0,192668.0
Saga,佐賀県,299,18,282.0,1.0,0.0,2.0,9220.0
Nagasaki,長崎県,263,14,245.0,3.0,0.0,1.0,26087.0
Kumamoto,熊本県,977,69,886.0,12.0,5.0,10.0,23156.0
Oita,大分県,238,70,165.0,3.0,0.0,0.0,25794.0
Miyazaki,宮崎県,449,75,374.0,1.0,2.0,1.0,9246.0
Kagoshima,鹿児島県,602,51,551.0,13.0,0.0,13.0,26737.0
Okinawa,沖縄県,4057,303,3691.0,68.0,2.0,5.0,68811.0
Zenkoku,全国,135638,18565,114883.0,2021.0,,,
