name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,18402,1003,16765.0,632.0,16.0,2.0,347859.0,JP-01
Aomori,青森県,794,72,706.0,16.0,0.0,0.0,16135.0,JP-02
Iwate,岩手県,519,19,471.0,29.0,1.0,0.0,22189.0,JP-03
Miyagi,宮城県,3490,97,3370.0,23.0,7.0,0.0,49624.0,JP-04
Akita,秋田県,269,26,238.0,5.0,0.0,0.0,6879.0,JP-05
Yamagata,山形県,531,35,481.0,15.0,0.0,0.0,16500.0,JP-06
Fukushima,福島県,1818,131,1626.0,61.0,10.0,0.0,96660.0,JP-07
Ibaraki,茨城県,5315,472,4755.0,88.0,15.0,0.0,24378.0,JP-08
Tochigi,栃木県,3938,220,3660.0,58.0,8.0,0.0,116692.0,JP-09
Gunma,群馬県,4213,307,3827.0,79.0,11.0,0.0,83749.0,JP-10
Saitama,埼玉県,27469,2968,24047.0,454.0,44.0,0.0,499404.0,JP-11
Chiba,千葉県,24378,2916,21131.0,331.0,37.0,0.0,370038.0,JP-12
Tokyo,東京都,105765,5344,99307.0,1114.0,102.0,0.0,1416039.0,JP-13
Kanagawa,神奈川県,43051,1626,40832.0,593.0,51.0,0.0,542742.0,JP-14
Niigata,新潟県,993,80,900.0,13.0,1.0,0.0,39456.0,JP-15
Toyama,富山県,886,19,840.0,27.0,3.0,0.0,33471.0,JP-16
Ishikawa,石川県,1636,216,1414.0,60.0,1.0,54.0,45181.0,JP-17
Fukui,福井県,528,29,475.0,24.0,2.0,0.0,28883.0,JP-18
Yamanashi,山梨県,919,18,885.0,16.0,1.0,0.0,14741.0,JP-19
Nagano,長野県,2345,68,2265.0,39.0,1.0,27.0,90739.0,JP-20
Gifu,岐阜県,4541,310,4142.0,89.0,12.0,0.0,117589.0,JP-21
Shizuoka,静岡県,4809,211,4507.0,91.0,2.0,0.0,164992.0,JP-22
Aichi,愛知県,25016,1434,23112.0,470.0,38.0,0.0,353866.0,JP-23
Mie,三重県,2370,208,2121.0,41.0,11.0,0.0,56417.0,JP-24
Shiga,滋賀県,2293,173,2081.0,39.0,6.0,0.0,63616.0,JP-25
Kyoto,京都府,8846,673,8103.0,144.0,5.0,74.0,143753.0,JP-26
Osaka,大阪府,45707,2289,41939.0,1045.0,144.0,434.0,711129.0,JP-27
Hyogo,兵庫県,17377,973,15933.0,471.0,68.0,0.0,224033.0,JP-28
Nara,奈良県,3242,163,3036.0,43.0,6.0,0.0,75362.0,JP-29
Wakayama,和歌山県,1140,61,1041.0,16.0,8.0,22.0,23338.0,JP-30
Tottori,鳥取県,207,16,186.0,2.0,0.0,3.0,37391.0,JP-31
Shimane,島根県,280,9,271.0,0.0,1.0,0.0,13515.0,JP-32
Okayama,岡山県,2438,96,2300.0,26.0,5.0,16.0,60138.0,JP-33
Hiroshima,広島県,4924,134,4683.0,98.0,6.0,9.0,139356.0,JP-34
Yamaguchi,山口県,1349,169,1147.0,33.0,0.0,0.0,52858.0,JP-35
Tokushima,徳島県,423,45,363.0,15.0,3.0,0.0,23570.0,JP-36
Kagawa,香川県,716,75,624.0,17.0,1.0,0.0,41367.0,JP-37
Ehime,愛媛県,1029,52,955.0,22.0,1.0,0.0,29571.0,JP-38
Kochi,高知県,873,20,836.0,17.0,1.0,0.0,6995.0,JP-39
Fukuoka,福岡県,17176,1592,15358.0,226.0,36.0,0.0,403560.0,JP-40
Saga,佐賀県,994,48,959.0,6.0,1.0,19.0,25910.0,JP-41
Nagasaki,長崎県,1580,135,1412.0,35.0,2.0,2.0,62534.0,JP-42
Kumamoto,熊本県,3403,94,3226.0,67.0,15.0,16.0,55559.0,JP-43
Oita,大分県,1251,95,1138.0,18.0,0.0,0.0,72083.0,JP-44
Miyazaki,宮崎県,1906,102,1775.0,20.0,2.0,9.0,24475.0,JP-45
Kagoshima,鹿児島県,1705,82,1607.0,20.0,5.0,4.0,61179.0,JP-46
Okinawa,沖縄県,7960,451,7415.0,99.0,3.0,5.0,135770.0,JP-47
Zenkoku,全国,410814,25376,378265.0,6847.0,,,,
