name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,155090,28080,125610.0,1670.0,8.0,270.0,1602229.0,JP-01
Aomori,青森県,17912,3380,14478.0,54.0,0.0,0.0,151573.0,JP-02
Iwate,岩手県,8313,2125,6132.0,56.0,1.0,0.0,171222.0,JP-03
Miyagi,宮城県,35554,6625,28141.0,129.0,10.0,659.0,368523.0,JP-04
Akita,秋田県,8000,2087,5882.0,31.0,2.0,0.0,39968.0,JP-05
Yamagata,山形県,10187,2195,7930.0,62.0,0.0,0.0,144644.0,JP-06
Fukushima,福島県,21902,3311,18409.0,182.0,4.0,0.0,581353.0,JP-07
Ibaraki,茨城県,63569,8916,54389.0,264.0,16.0,0.0,43645.0,JP-08
Tochigi,栃木県,40272,7406,32705.0,161.0,9.0,0.0,610494.0,JP-09
Gunma,群馬県,46784,7596,38952.0,236.0,14.0,0.0,464896.0,JP-10
Saitama,埼玉県,278291,42144,235009.0,1138.0,58.0,0.0,2114449.0,JP-11
Chiba,千葉県,240084,49827,184906.0,1202.0,34.0,4149.0,1563115.0,JP-12
Tokyo,東京都,906564,173562,729554.0,3448.0,87.0,0.0,5254509.0,JP-13
Kanagawa,神奈川県,401967,53366,347054.0,1547.0,83.0,0.0,2180686.0,JP-14
Niigata,新潟県,26113,4149,21899.0,65.0,4.0,0.0,444013.0,JP-15
Toyama,富山県,14317,5076,9184.0,57.0,2.0,0.0,173797.0,JP-16
Ishikawa,石川県,21438,3765,17492.0,158.0,7.0,23.0,274817.0,JP-17
Fukui,福井県,10257,1572,8646.0,39.0,3.0,0.0,194979.0,JP-18
Yamanashi,山梨県,14228,2399,11796.0,39.0,4.0,6.0,186746.0,JP-19
Nagano,長野県,28231,5090,22029.0,134.0,1.0,978.0,486029.0,JP-20
Gifu,岐阜県,47413,7629,38909.0,255.0,8.0,620.0,621734.0,JP-21
Shizuoka,静岡県,77357,13091,60043.0,291.0,5.0,3932.0,923339.0,JP-22
Aichi,愛知県,278570,42050,235074.0,1446.0,51.0,0.0,1929959.0,JP-23
Mie,三重県,36499,5788,31496.0,219.0,5.0,1004.0,354936.0,JP-24
Shiga,滋賀県,41792,8751,32917.0,124.0,2.0,0.0,405661.0,JP-25
Kyoto,京都府,111568,22953,86472.0,370.0,101.0,1773.0,632144.0,JP-26
Osaka,大阪府,584150,136383,444148.0,3601.0,779.0,18.0,5429707.0,JP-27
Hyogo,兵庫県,229146,51817,175662.0,1687.0,45.0,20.0,1184607.0,JP-28
Nara,奈良県,47957,14368,33370.0,219.0,25.0,0.0,380330.0,JP-29
Wakayama,和歌山県,20233,3017,16979.0,92.0,11.0,145.0,111580.0,JP-30
Tottori,鳥取県,5372,821,4468.0,8.0,0.0,75.0,230815.0,JP-31
Shimane,島根県,5699,640,5052.0,7.0,0.0,0.0,103516.0,JP-32
Okayama,岡山県,44105,5836,34676.0,179.0,14.0,3414.0,413636.0,JP-33
Hiroshima,広島県,68156,18206,49602.0,348.0,14.0,0.0,1355636.0,JP-34
Yamaguchi,山口県,19045,2427,16504.0,114.0,3.0,0.0,339555.0,JP-35
Tokushima,徳島県,8694,1692,6942.0,71.0,0.0,11.0,149251.0,JP-36
Kagawa,香川県,15628,3316,12238.0,60.0,3.0,14.0,189872.0,JP-37
Ehime,愛媛県,15122,2023,12993.0,106.0,3.0,0.0,246323.0,JP-38
Kochi,高知県,10676,2163,8449.0,64.0,9.0,0.0,163173.0,JP-39
Fukuoka,福岡県,209400,41165,162144.0,835.0,17.0,5256.0,1927631.0,JP-40
Saga,佐賀県,20439,3638,15435.0,55.0,2.0,1311.0,179186.0,JP-41
Nagasaki,長崎県,22556,4658,18593.0,99.0,2.0,794.0,267811.0,JP-42
Kumamoto,熊本県,44129,8309,35627.0,193.0,16.0,0.0,186852.0,JP-43
Oita,大分県,21271,2597,18580.0,94.0,0.0,0.0,406807.0,JP-44
Miyazaki,宮崎県,16870,2047,14794.0,76.0,0.0,47.0,120998.0,JP-45
Kagoshima,鹿児島県,27706,4087,23125.0,106.0,6.0,388.0,250730.0,JP-46
Okinawa,沖縄県,94950,5187,89340.0,422.0,27.0,1.0,571933.0,JP-47
Zenkoku,全国,4473576,827330,3603829.0,21813.0,,,,
