name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1565,142,1320.0,103.0,3,0.0,34080.0
Aomori,青森県,32,2,29.0,1.0,0,0.0,1580.0
Iwate,岩手県,7,6,1.0,0.0,0,0.0,1943.0
Miyagi,宮城県,182,23,158.0,1.0,1,0.0,6821.0
Akita,秋田県,35,19,16.0,0.0,0,0.0,1415.0
Yamagata,山形県,76,1,75.0,1.0,0,1.0,2983.0
Fukushima,福島県,98,10,88.0,0.0,0,0.0,11156.0
Ibaraki,茨城県,406,109,287.0,10.0,1,0.0,8687.0
Tochigi,栃木県,249,45,180.0,0.0,3,24.0,16771.0
Gunma,群馬県,238,53,166.0,19.0,0,0.0,9521.0
Saitama,埼玉県,2956,575,2302.0,79.0,7,0.0,82420.0
Chiba,千葉県,2224,614,1555.0,55.0,5,0.0,33780.0
Tokyo,東京都,16252,3696,12220.0,336.0,22,0.0,234452.0
Kanagawa,神奈川県,3305,525,2677.0,103.0,10,0.0,42717.0
Niigata,新潟県,128,14,113.0,0.0,0,1.0,7533.0
Toyama,富山県,293,50,221.0,22.0,0,0.0,6132.0
Ishikawa,石川県,390,72,290.0,28.0,2,0.0,3645.0
Fukui,福井県,154,18,128.0,8.0,2,0.0,5611.0
Yamanashi,山梨県,132,31,100.0,1.0,0,0.0,8237.0
Nagano,長野県,134,34,100.0,,0,0.0,9824.0
Gifu,岐阜県,475,125,343.0,7.0,3,0.0,13702.0
Shizuoka,静岡県,376,89,286.0,1.0,1,0.0,17350.0
Aichi,愛知県,3239,1852,1345.0,37.0,10,5.0,34011.0
Mie,三重県,249,147,99.0,1.0,2,2.0,6647.0
Shiga,滋賀県,302,125,175.0,2.0,3,0.0,6044.0
Kyoto,京都府,991,194,776.0,21.0,4,0.0,22576.0
Osaka,大阪府,5994,1638,4256.0,97.0,49,3.0,93689.0
Hyogo,兵庫県,1662,288,1327.0,47.0,9,0.0,32588.0
Nara,奈良県,339,99,238.0,2.0,1,0.0,15767.0
Wakayama,和歌山県,184,18,160.0,4.0,4,2.0,7034.0
Tottori,鳥取県,21,16,5.0,0.0,0,0.0,4172.0
Shimane,島根県,126,94,32.0,0.0,0,0.0,3416.0
Okayama,岡山県,115,27,84.0,,-,4.0,3549.0
Hiroshima,広島県,415,87,321.0,3.0,1,4.0,15001.0
Yamaguchi,山口県,78,25,53.0,0.0,0,0.0,4706.0
Tokushima,徳島県,61,38,13.0,1.0,0,9.0,3201.0
Kagawa,香川県,60,13,47.0,0.0,1,0.0,5870.0
Ehime,愛媛県,107,15,87.0,5.0,1,0.0,3279.0
Kochi,高知県,83,3,77.0,3.0,0,0.0,2397.0
Fukuoka,福岡県,3084,1312,1734.0,38.0,16,0.0,31817.0
Saga,佐賀県,162,79,97.0,0.0,0,14.0,3521.0
Nagasaki,長崎県,170,37,36.0,3.0,-,94.0,9649.0
Kumamoto,熊本県,361,138,146.0,5.0,2,72.0,8234.0
Oita,大分県,93,29,63.0,1.0,0,0.0,8036.0
Miyazaki,宮崎県,241,117,124.0,0.0,0,0.0,6425.0
Kagoshima,鹿児島県,277,37,229.0,3.0,2,8.0,12339.0
Okinawa,沖縄県,1242,929,307.0,10.0,12,0.0,15721.0
Zenkoku,全国,49363,13610,34486.0,1058.0,,,
