name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,1593,142,1348.0,103.0,3,0.0,35118.0,
Aomori,青森県,33,1,31.0,1.0,0,0.0,1689.0,
Iwate,岩手県,8,6,2.0,0.0,0,0.0,2176.0,
Miyagi,宮城県,184,15,168.0,1.0,1,0.0,7025.0,
Akita,秋田県,38,14,23.0,0.0,0,1.0,1450.0,
Yamagata,山形県,76,1,75.0,1.0,0,1.0,2995.0,
Fukushima,福島県,102,13,89.0,0.0,1,0.0,11650.0,
Ibaraki,茨城県,443,92,341.0,10.0,2,0.0,9203.0,
Tochigi,栃木県,269,42,210.0,1.0,4,16.0,17730.0,
Gunma,群馬県,270,75,176.0,19.0,0,0.0,10163.0,
Saitama,埼玉県,3113,569,2464.0,80.0,10,0.0,87459.0,
Chiba,千葉県,2355,461,1838.0,56.0,7,0.0,43083.0,
Tokyo,東京都,17069,3457,13274.0,338.0,24,0.0,250545.0,
Kanagawa,神奈川県,3638,593,2940.0,105.0,22,0.0,87845.0,
Niigata,新潟県,129,9,119.0,0.0,0,1.0,7786.0,
Toyama,富山県,301,49,232.0,22.0,0,2.0,6591.0,
Ishikawa,石川県,425,103,294.0,28.0,3,0.0,3934.0,
Fukui,福井県,154,10,136.0,8.0,1,0.0,5799.0,
Yamanashi,山梨県,136,31,104.0,1.0,0,0.0,8444.0,
Nagano,長野県,145,34,111.0,,0,0.0,10585.0,
Gifu,岐阜県,500,94,399.0,7.0,3,0.0,14869.0,
Shizuoka,静岡県,398,78,319.0,1.0,2,0.0,18540.0,
Aichi,愛知県,3454,1653,1804.0,39.0,13,42.0,37041.0,
Mie,三重県,268,118,149.0,1.0,2,0.0,7203.0,
Shiga,滋賀県,324,112,209.0,3.0,4,0.0,6648.0,
Kyoto,京都府,1061,208,832.0,21.0,3,0.0,23577.0,
Osaka,大阪府,6547,1718,4719.0,106.0,64,4.0,101308.0,
Hyogo,兵庫県,1776,265,1464.0,47.0,14,0.0,34579.0,
Nara,奈良県,364,70,291.0,3.0,1,0.0,11572.0,
Wakayama,和歌山県,190,22,162.0,4.0,3,2.0,7222.0,
Tottori,鳥取県,21,13,8.0,0.0,0,0.0,4274.0,
Shimane,島根県,132,103,29.0,0.0,0,0.0,3795.0,
Okayama,岡山県,123,20,90.0,,-,13.0,3738.0,
Hiroshima,広島県,430,77,348.0,3.0,1,2.0,15725.0,
Yamaguchi,山口県,82,24,58.0,0.0,0,0.0,4914.0,
Tokushima,徳島県,81,43,17.0,1.0,0,20.0,3419.0,
Kagawa,香川県,61,10,50.0,1.0,0,0.0,6215.0,
Ehime,愛媛県,109,12,91.0,6.0,0,0.0,3379.0,
Kochi,高知県,83,1,79.0,3.0,0,0.0,2443.0,
Fukuoka,福岡県,3359,1182,2138.0,39.0,19,0.0,33457.0,
Saga,佐賀県,180,69,117.0,0.0,0,6.0,3799.0,
Nagasaki,長崎県,178,32,36.0,3.0,-,107.0,10410.0,
Kumamoto,熊本県,380,112,176.0,5.0,3,87.0,8480.0,
Oita,大分県,94,19,74.0,1.0,0,0.0,8703.0,
Miyazaki,宮崎県,253,88,164.0,1.0,0,0.0,6761.0,
Kagoshima,鹿児島県,281,24,242.0,4.0,2,11.0,12663.0,
Okinawa,沖縄県,1510,1092,411.0,11.0,17,0.0,16129.0,
Zenkoku,全国,52720,12976,38451.0,1084.0,,,,
