name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,76542,11293,63085.0,1484.0,0.0,680.0,1377898.0,JP-01
Aomori,青森県,8107,1640,6428.0,39.0,0.0,0.0,119059.0,JP-02
Iwate,岩手県,3993,354,3586.0,53.0,0.0,0.0,144590.0,JP-03
Miyagi,宮城県,18613,1460,16712.0,118.0,2.0,323.0,299295.0,JP-04
Akita,秋田県,2868,726,2115.0,27.0,0.0,0.0,31662.0,JP-05
Yamagata,山形県,4531,711,3764.0,56.0,0.0,0.0,125007.0,JP-06
Fukushima,福島県,10993,1016,9801.0,176.0,3.0,0.0,506066.0,JP-07
Ibaraki,茨城県,30567,3851,26495.0,221.0,0.0,0.0,42163.0,JP-08
Tochigi,栃木県,20591,3495,16975.0,121.0,0.0,0.0,558760.0,JP-09
Gunma,群馬県,24286,4787,19315.0,184.0,2.0,0.0,401102.0,JP-10
Saitama,埼玉県,144277,18809,124405.0,1063.0,10.0,0.0,1818795.0,JP-11
Chiba,千葉県,124814,13718,106809.0,1038.0,3.0,3249.0,1354992.0,JP-12
Tokyo,東京都,484463,74713,406565.0,3185.0,14.0,0.0,4585356.0,JP-13
Kanagawa,神奈川県,207483,26016,180137.0,1330.0,18.0,0.0,2020239.0,JP-14
Niigata,新潟県,13387,3437,9887.0,63.0,1.0,0.0,379659.0,JP-15
Toyama,富山県,5762,664,5046.0,52.0,0.0,0.0,145247.0,JP-16
Ishikawa,石川県,10267,1872,8234.0,140.0,0.0,21.0,231852.0,JP-17
Fukui,福井県,4486,720,3728.0,38.0,1.0,0.0,149902.0,JP-18
Yamanashi,山梨県,6954,1185,5745.0,29.0,0.0,5.0,151221.0,JP-19
Nagano,長野県,14291,2432,10637.0,97.0,0.0,1125.0,423497.0,JP-20
Gifu,岐阜県,25041,3519,20484.0,221.0,0.0,817.0,528480.0,JP-21
Shizuoka,静岡県,37318,8303,28195.0,210.0,2.0,610.0,809325.0,JP-22
Aichi,愛知県,135139,22570,111396.0,1173.0,3.0,0.0,1621682.0,JP-23
Mie,三重県,18810,2725,16323.0,169.0,1.0,407.0,288826.0,JP-24
Shiga,滋賀県,18490,4333,14052.0,105.0,0.0,0.0,325413.0,JP-25
Kyoto,京都府,51734,10319,39499.0,294.0,42.0,1622.0,529334.0,JP-26
Osaka,大阪府,276098,55732,217277.0,3089.0,277.0,0.0,4662737.0,JP-27
Hyogo,兵庫県,102362,16740,84218.0,1405.0,5.0,1.0,959031.0,JP-28
Nara,奈良県,21243,3672,17418.0,153.0,10.0,0.0,321833.0,JP-29
Wakayama,和歌山県,8393,2366,5843.0,64.0,7.0,120.0,81636.0,JP-30
Tottori,鳥取県,2576,699,1840.0,5.0,0.0,32.0,197967.0,JP-31
Shimane,島根県,3693,1394,2293.0,6.0,1.0,0.0,75360.0,JP-32
Okayama,岡山県,21082,1689,15815.0,136.0,0.0,3442.0,343602.0,JP-33
Hiroshima,広島県,40787,15392,25178.0,217.0,5.0,0.0,1134668.0,JP-34
Yamaguchi,山口県,10926,2956,7875.0,95.0,2.0,0.0,256718.0,JP-35
Tokushima,徳島県,3999,517,3418.0,67.0,0.0,3.0,127479.0,JP-36
Kagawa,香川県,6512,1448,5025.0,39.0,0.0,0.0,160633.0,JP-37
Ehime,愛媛県,8635,2158,6393.0,84.0,3.0,0.0,200547.0,JP-38
Kochi,高知県,5029,669,4326.0,34.0,4.0,0.0,124752.0,JP-39
Fukuoka,福岡県,100450,19157,77272.0,634.0,2.0,3387.0,1605997.0,JP-40
Saga,佐賀県,9017,1831,6782.0,32.0,0.0,372.0,142336.0,JP-41
Nagasaki,長崎県,10885,3957,6863.0,74.0,2.0,9.0,227095.0,JP-42
Kumamoto,熊本県,22366,3419,18808.0,139.0,3.0,0.0,145194.0,JP-43
Oita,大分県,11245,2245,8916.0,84.0,0.0,0.0,341665.0,JP-44
Miyazaki,宮崎県,9051,2574,6416.0,41.0,0.0,20.0,86968.0,JP-45
Kagoshima,鹿児島県,13263,2268,10402.0,68.0,0.0,525.0,201559.0,JP-46
Okinawa,沖縄県,77102,10146,66528.0,399.0,47.0,29.0,516943.0,JP-47
Zenkoku,全国,2268521,375697,1858324.0,18551.0,,,,
