name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,2159,136,1916.0,107.0,0,0.0,59459.0
Aomori,青森県,37,2,34.0,1.0,0,0.0,2458.0
Iwate,岩手県,23,1,23.0,0.0,0,1.0,4282.0
Miyagi,宮城県,425,47,376.0,2.0,1,0.0,10803.0
Akita,秋田県,58,0,53.0,0.0,0,5.0,2145.0
Yamagata,山形県,78,1,77.0,1.0,0,1.0,5195.0
Fukushima,福島県,267,42,221.0,4.0,3,0.0,21106.0
Ibaraki,茨城県,676,46,613.0,17.0,4,0.0,12623.0
Tochigi,栃木県,437,38,396.0,1.0,0,2.0,31518.0
Gunma,群馬県,728,42,664.0,19.0,2,3.0,22851.0
Saitama,埼玉県,4800,334,4364.0,102.0,5,0.0,145670.0
Chiba,千葉県,4047,329,3646.0,72.0,9,0.0,96680.0
Tokyo,東京都,26484,2110,23963.0,411.0,26,0.0,470228.0
Kanagawa,神奈川県,7136,526,6467.0,143.0,16,0.0,156859.0
Niigata,新潟県,170,4,166.0,0.0,0,0.0,15659.0
Toyama,富山県,422,11,385.0,26.0,1,0.0,12509.0
Ishikawa,石川県,777,34,696.0,47.0,0,0.0,13530.0
Fukui,福井県,244,0,231.0,11.0,0,2.0,9872.0
Yamanashi,山梨県,193,14,173.0,6.0,1,0.0,10748.0
Nagano,長野県,313,11,307.0,1.0,0,6.0,19157.0
Gifu,岐阜県,630,25,595.0,10.0,2,0.0,23270.0
Shizuoka,静岡県,551,29,520.0,2.0,1,0.0,34985.0
Aichi,愛知県,5419,309,5024.0,86.0,13,0.0,79108.0
Mie,三重県,527,60,460.0,7.0,2,0.0,13267.0
Shiga,滋賀県,505,22,475.0,8.0,0,0.0,12148.0
Kyoto,京都府,1767,67,1674.0,26.0,3,0.0,43228.0
Osaka,大阪府,10809,511,10072.0,218.0,22,8.0,190440.0
Hyogo,兵庫県,2783,123,2601.0,59.0,7,0.0,58020.0
Nara,奈良県,581,22,550.0,9.0,0,0.0,20885.0
Wakayama,和歌山県,242,4,231.0,4.0,0,3.0,9372.0
Tottori,鳥取県,36,5,31.0,0.0,0,0.0,5493.0
Shimane,島根県,140,1,140.0,0.0,0,1.0,5820.0
Okayama,岡山県,158,8,149.0,,-,1.0,8110.0
Hiroshima,広島県,603,106,491.0,3.0,0,3.0,21121.0
Yamaguchi,山口県,201,6,193.0,2.0,1,0.0,10079.0
Tokushima,徳島県,149,7,131.0,9.0,0,2.0,6980.0
Kagawa,香川県,93,3,88.0,2.0,0,0.0,10931.0
Ehime,愛媛県,115,1,108.0,6.0,0,0.0,4119.0
Kochi,高知県,138,1,133.0,4.0,0,0.0,3508.0
Fukuoka,福岡県,5054,74,4881.0,99.0,6,0.0,135726.0
Saga,佐賀県,246,2,246.0,0.0,0,2.0,6156.0
Nagasaki,長崎県,238,1,232.0,3.0,0,2.0,18928.0
Kumamoto,熊本県,607,17,560.0,8.0,0,22.0,16764.0
Oita,大分県,158,2,154.0,2.0,0,0.0,17315.0
Miyazaki,宮崎県,344,1,343.0,1.0,0,1.0,8601.0
Kagoshima,鹿児島県,428,38,379.0,12.0,0,1.0,19261.0
Okinawa,沖縄県,2588,228,2317.0,47.0,6,4.0,40691.0
Zenkoku,全国,84584,5401,77549.0,1598.0,,,
