name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,20371,711,18916.0,731.0,8.0,13.0,426277.0,JP-01
Aomori,青森県,896,67,809.0,20.0,0.0,0.0,22887.0,JP-02
Iwate,岩手県,587,27,530.0,30.0,0.0,0.0,41402.0,JP-03
Miyagi,宮城県,4630,684,3919.0,27.0,3.0,0.0,79552.0,JP-04
Akita,秋田県,277,9,262.0,6.0,0.0,0.0,7258.0,JP-05
Yamagata,山形県,646,92,538.0,16.0,0.0,0.0,30356.0,JP-06
Fukushima,福島県,2314,263,1947.0,104.0,13.0,0.0,134132.0,JP-07
Ibaraki,茨城県,6399,328,5948.0,123.0,5.0,0.0,25439.0,JP-08
Tochigi,栃木県,4422,166,4186.0,70.0,0.0,0.0,164216.0,JP-09
Gunma,群馬県,4819,166,4559.0,94.0,3.0,0.0,105705.0,JP-10
Saitama,埼玉県,31664,1304,29671.0,689.0,35.0,0.0,610951.0,JP-11
Chiba,千葉県,28639,1080,27019.0,540.0,19.0,0.0,453485.0,JP-12
Tokyo,東京都,117517,2978,112903.0,1636.0,47.0,0.0,1677725.0,JP-13
Kanagawa,神奈川県,47085,982,45338.0,765.0,19.0,0.0,657502.0,JP-14
Niigata,新潟県,1274,127,1131.0,16.0,1.0,0.0,75965.0,JP-15
Toyama,富山県,921,14,879.0,28.0,2.0,0.0,39826.0,JP-16
Ishikawa,石川県,1894,17,1812.0,63.0,2.0,2.0,57623.0,JP-17
Fukui,福井県,553,7,521.0,25.0,0.0,0.0,34087.0,JP-18
Yamanashi,山梨県,955,12,925.0,18.0,0.0,0.0,29599.0,JP-19
Nagano,長野県,2532,113,2403.0,41.0,1.0,25.0,107932.0,JP-20
Gifu,岐阜県,4827,58,4648.0,121.0,5.0,0.0,150950.0,JP-21
Shizuoka,静岡県,5493,184,5199.0,110.0,0.0,0.0,228845.0,JP-22
Aichi,愛知県,26681,486,25625.0,570.0,10.0,0.0,436037.0,JP-23
Mie,三重県,2643,79,2576.0,67.0,2.0,79.0,73145.0,JP-24
Shiga,滋賀県,2693,104,2538.0,51.0,5.0,0.0,82402.0,JP-25
Kyoto,京都府,9236,103,8970.0,165.0,3.0,2.0,168878.0,JP-26
Osaka,大阪府,49158,1277,46321.0,1162.0,59.0,398.0,946152.0,JP-27
Hyogo,兵庫県,18859,632,17655.0,572.0,45.0,0.0,279750.0,JP-28
Nara,奈良県,3511,82,3379.0,50.0,5.0,0.0,90358.0,JP-29
Wakayama,和歌山県,1202,29,1131.0,18.0,2.0,24.0,25479.0,JP-30
Tottori,鳥取県,210,0,205.0,2.0,0.0,3.0,44852.0,JP-31
Shimane,島根県,285,0,285.0,0.0,0.0,0.0,17152.0,JP-32
Okayama,岡山県,2620,76,2479.0,35.0,6.0,30.0,75671.0,JP-33
Hiroshima,広島県,5078,33,4939.0,103.0,4.0,3.0,173745.0,JP-34
Yamaguchi,山口県,1397,18,1336.0,43.0,0.0,0.0,64978.0,JP-35
Tokushima,徳島県,468,14,436.0,18.0,2.0,0.0,29265.0,JP-36
Kagawa,香川県,779,20,741.0,18.0,0.0,0.0,48698.0,JP-37
Ehime,愛媛県,1084,20,1040.0,24.0,1.0,0.0,36361.0,JP-38
Kochi,高知県,912,10,883.0,19.0,3.0,0.0,7331.0,JP-39
Fukuoka,福岡県,18716,419,17972.0,325.0,10.0,0.0,486963.0,JP-40
Saga,佐賀県,1162,49,1123.0,11.0,2.0,21.0,30738.0,JP-41
Nagasaki,長崎県,1616,2,1576.0,38.0,0.0,0.0,73577.0,JP-42
Kumamoto,熊本県,3485,26,3392.0,74.0,0.0,7.0,57577.0,JP-43
Oita,大分県,1301,10,1269.0,22.0,0.0,0.0,88359.0,JP-44
Miyazaki,宮崎県,1953,0,1924.0,22.0,0.0,7.0,24807.0,JP-45
Kagoshima,鹿児島県,1774,10,1759.0,28.0,0.0,23.0,70682.0,JP-46
Okinawa,沖縄県,8751,383,8251.0,123.0,2.0,6.0,157712.0,JP-47
Zenkoku,全国,454289,13271,431868.0,8833.0,,,,
