name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,58605,2826,54614.0,1460.0,27.0,295.0,1033774.0,JP-01
Aomori,青森県,4934,706,4195.0,33.0,3.0,0.0,76234.0,JP-02
Iwate,岩手県,3293,311,2932.0,50.0,2.0,0.0,112247.0,JP-03
Miyagi,宮城県,15478,1105,14222.0,104.0,26.0,47.0,216762.0,JP-04
Akita,秋田県,1722,122,1574.0,26.0,1.0,0.0,23689.0,JP-05
Yamagata,山形県,3337,212,3075.0,50.0,5.0,0.0,88746.0,JP-06
Fukushima,福島県,9089,451,8468.0,170.0,11.0,0.0,378575.0,JP-07
Ibaraki,茨城県,22335,1586,20548.0,201.0,26.0,0.0,38447.0,JP-08
Tochigi,栃木県,14159,1088,12966.0,105.0,14.0,0.0,404833.0,JP-09
Gunma,群馬県,15854,1145,14545.0,164.0,24.0,0.0,268160.0,JP-10
Saitama,埼玉県,108059,11654,95485.0,920.0,136.0,0.0,1346439.0,JP-11
Chiba,千葉県,93884,11301,81677.0,906.0,98.0,0.0,976743.0,JP-12
Tokyo,東京都,361026,21887,336545.0,2594.0,252.0,0.0,3395406.0,JP-13
Kanagawa,神奈川県,158976,10655,147170.0,1151.0,228.0,0.0,1480368.0,JP-14
Niigata,新潟県,7185,525,6604.0,56.0,10.0,0.0,255944.0,JP-15
Toyama,富山県,4630,441,4145.0,44.0,8.0,0.0,105061.0,JP-16
Ishikawa,石川県,7494,340,7011.0,123.0,4.0,20.0,174608.0,JP-17
Fukui,福井県,2755,199,2520.0,36.0,2.0,0.0,104410.0,JP-18
Yamanashi,山梨県,4766,408,4335.0,26.0,3.0,3.0,97156.0,JP-19
Nagano,長野県,8250,399,7746.0,94.0,2.0,11.0,283925.0,JP-20
Gifu,岐阜県,17402,1884,15338.0,206.0,20.0,26.0,368329.0,JP-21
Shizuoka,静岡県,24837,3488,21161.0,188.0,22.0,0.0,563324.0,JP-22
Aichi,愛知県,94391,22083,71252.0,1056.0,97.0,0.0,1142612.0,JP-23
Mie,三重県,13756,2755,11142.0,144.0,31.0,285.0,192585.0,JP-24
Shiga,滋賀県,11544,1359,10088.0,97.0,12.0,0.0,216607.0,JP-25
Kyoto,京都府,33251,4065,28549.0,256.0,87.0,381.0,386169.0,JP-26
Osaka,大阪府,185290,23085,157353.0,2847.0,613.0,2005.0,3081697.0,JP-27
Hyogo,兵庫県,70712,6299,63064.0,1356.0,85.0,7.0,675595.0,JP-28
Nara,奈良県,14666,1361,13163.0,142.0,20.0,0.0,229923.0,JP-29
Wakayama,和歌山県,4961,375,4429.0,56.0,24.0,101.0,60643.0,JP-30
Tottori,鳥取県,1542,195,1320.0,5.0,2.0,22.0,133277.0,JP-31
Shimane,島根県,1479,178,1299.0,2.0,2.0,0.0,45572.0,JP-32
Okayama,岡山県,14466,1686,11771.0,132.0,21.0,877.0,231974.0,JP-33
Hiroshima,広島県,20090,1132,17685.0,187.0,19.0,1086.0,791824.0,JP-34
Yamaguchi,山口県,5326,514,4725.0,87.0,5.0,0.0,155099.0,JP-35
Tokushima,徳島県,2970,314,2592.0,64.0,6.0,0.0,92627.0,JP-36
Kagawa,香川県,4522,349,4138.0,34.0,7.0,1.0,118666.0,JP-37
Ehime,愛媛県,4851,281,4489.0,81.0,5.0,0.0,135581.0,JP-38
Kochi,高知県,3859,449,3379.0,31.0,10.0,0.0,85457.0,JP-39
Fukuoka,福岡県,70249,8739,60362.0,577.0,36.0,571.0,1147279.0,JP-40
Saga,佐賀県,5512,439,5096.0,28.0,2.0,51.0,91931.0,JP-41
Nagasaki,長崎県,5662,555,5041.0,70.0,2.0,4.0,164584.0,JP-42
Kumamoto,熊本県,13527,1493,11903.0,131.0,19.0,0.0,114048.0,JP-43
Oita,大分県,7602,700,6831.0,71.0,4.0,0.0,237691.0,JP-44
Miyazaki,宮崎県,5853,630,5175.0,33.0,10.0,15.0,66694.0,JP-45
Kagoshima,鹿児島県,8651,686,7912.0,55.0,5.0,2.0,156372.0,JP-46
Okinawa,沖縄県,46170,5276,40298.0,269.0,125.0,327.0,355568.0,JP-47
Zenkoku,全国,1598972,157731,1419932.0,16518.0,,,,
