name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,9852,2217,7394.0,241.0,24.0,0.0,168206.0,
Aomori,青森県,330,51,273.0,6.0,2.0,0.0,7261.0,
Iwate,岩手県,220,66,150.0,4.0,3.0,0.0,10109.0,
Miyagi,宮城県,1293,150,1133.0,10.0,5.0,0.0,19898.0,
Akita,秋田県,90,4,85.0,1.0,0.0,0.0,3689.0,
Yamagata,山形県,173,47,125.0,1.0,1.0,0.0,8120.0,
Fukushima,福島県,530,63,459.0,8.0,5.0,0.0,41884.0,
Ibaraki,茨城県,1832,395,1414.0,23.0,17.0,0.0,17334.0,
Tochigi,栃木県,749,170,579.0,2.0,10.0,2.0,57257.0,
Gunma,群馬県,1388,259,1090.0,22.0,5.0,17.0,39174.0,
Saitama,埼玉県,9321,1592,7573.0,156.0,29.0,0.0,250151.0,
Chiba,千葉県,7466,832,6542.0,92.0,14.0,0.0,172106.0,
Tokyo,東京都,43704,4588,38605.0,511.0,54.0,0.0,797901.0,
Kanagawa,神奈川県,13639,1227,12199.0,213.0,65.0,0.0,265968.0,
Niigata,新潟県,356,82,274.0,0.0,0.0,0.0,23178.0,
Toyama,富山県,462,16,420.0,26.0,0.0,0.0,17786.0,
Ishikawa,石川県,872,28,794.0,50.0,0.0,0.0,23273.0,
Fukui,福井県,321,15,295.0,11.0,2.0,0.0,15731.0,
Yamanashi,山梨県,381,61,311.0,9.0,0.0,0.0,13645.0,
Nagano,長野県,803,112,657.0,6.0,3.0,28.0,33056.0,
Gifu,岐阜県,1245,250,981.0,14.0,2.0,0.0,43971.0,
Shizuoka,静岡県,1827,570,1243.0,14.0,10.0,0.0,61478.0,
Aichi,愛知県,11157,1865,9163.0,129.0,28.0,0.0,143080.0,
Mie,三重県,950,190,751.0,9.0,5.0,0.0,22079.0,
Shiga,滋賀県,816,68,737.0,11.0,1.0,0.0,29135.0,
Kyoto,京都府,2736,217,2480.0,39.0,7.0,0.0,68469.0,
Osaka,大阪府,22507,4421,17714.0,353.0,141.0,19.0,350264.0,
Hyogo,兵庫県,6320,800,5426.0,94.0,39.0,0.0,103474.0,
Nara,奈良県,1306,261,1032.0,13.0,7.0,0.0,35104.0,
Wakayama,和歌山県,503,76,409.0,7.0,6.0,11.0,14074.0,
Tottori,鳥取県,63,6,56.0,0.0,0.0,1.0,18057.0,
Shimane,島根県,155,9,146.0,0.0,1.0,0.0,7158.0,
Okayama,岡山県,657,140,468.0,11.0,5.0,38.0,20802.0,
Hiroshima,広島県,1023,203,800.0,6.0,6.0,14.0,35884.0,
Yamaguchi,山口県,410,51,353.0,2.0,3.0,4.0,19028.0,
Tokushima,徳島県,185,6,170.0,9.0,1.0,0.0,7925.0,
Kagawa,香川県,163,33,127.0,3.0,0.0,0.0,18038.0,
Ehime,愛媛県,345,101,237.0,6.0,5.0,1.0,8520.0,
Kochi,高知県,233,61,150.0,4.0,0.0,18.0,4061.0,
Fukuoka,福岡県,6060,387,5564.0,109.0,9.0,0.0,210854.0,
Saga,佐賀県,337,41,298.0,2.0,0.0,4.0,10504.0,
Nagasaki,長崎県,273,16,257.0,3.0,0.0,3.0,28194.0,
Kumamoto,熊本県,1085,77,969.0,13.0,7.0,26.0,25055.0,
Oita,大分県,397,151,243.0,3.0,1.0,0.0,30105.0,
Miyazaki,宮崎県,557,97,460.0,1.0,1.0,1.0,10314.0,
Kagoshima,鹿児島県,637,35,602.0,13.0,1.0,13.0,28192.0,
Okinawa,沖縄県,4574,428,4077.0,74.0,5.0,5.0,75749.0,
Zenkoku,全国,160303,22535,135285.0,2334.0,,,,
