name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,19598,641,18243.0,696.0,5.0,18.0,399419.0,JP-01
Aomori,青森県,822,19,783.0,20.0,0.0,0.0,20743.0,JP-02
Iwate,岩手県,555,1,524.0,30.0,0.0,0.0,28496.0,JP-03
Miyagi,宮城県,3835,216,3594.0,25.0,5.0,0.0,72507.0,JP-04
Akita,秋田県,269,1,262.0,6.0,0.0,0.0,7148.0,JP-05
Yamagata,山形県,545,8,522.0,15.0,0.0,0.0,28530.0,JP-06
Fukushima,福島県,2121,217,1818.0,86.0,10.0,0.0,121012.0,JP-07
Ibaraki,茨城県,6038,324,5596.0,118.0,7.0,0.0,25099.0,JP-08
Tochigi,栃木県,4194,115,4011.0,68.0,1.0,0.0,151479.0,JP-09
Gunma,群馬県,4617,147,4382.0,88.0,3.0,0.0,98906.0,JP-10
Saitama,埼玉県,30228,1340,28253.0,635.0,41.0,0.0,577277.0,JP-11
Chiba,千葉県,27391,1173,25729.0,489.0,22.0,0.0,428426.0,JP-12
Tokyo,東京都,113861,2660,109701.0,1500.0,39.0,0.0,1598193.0,JP-13
Kanagawa,神奈川県,45833,994,44122.0,717.0,31.0,0.0,623066.0,JP-14
Niigata,新潟県,1139,67,1056.0,16.0,2.0,0.0,46600.0,JP-15
Toyama,富山県,909,9,872.0,28.0,1.0,0.0,37539.0,JP-16
Ishikawa,石川県,1879,57,1769.0,62.0,5.0,9.0,54127.0,JP-17
Fukui,福井県,546,3,518.0,25.0,0.0,0.0,33010.0,JP-18
Yamanashi,山梨県,941,2,922.0,17.0,0.0,0.0,27101.0,JP-19
Nagano,長野県,2379,19,2351.0,41.0,0.0,32.0,102965.0,JP-20
Gifu,岐阜県,4782,110,4557.0,115.0,9.0,0.0,142390.0,JP-21
Shizuoka,静岡県,5281,173,5009.0,99.0,1.0,0.0,204207.0,JP-22
Aichi,愛知県,26168,523,25101.0,544.0,30.0,0.0,410546.0,JP-23
Mie,三重県,2570,90,2500.0,59.0,4.0,79.0,67122.0,JP-24
Shiga,滋賀県,2604,179,2377.0,48.0,6.0,0.0,76965.0,JP-25
Kyoto,京都府,9120,164,8809.0,162.0,2.0,15.0,161034.0,JP-26
Osaka,大阪府,47811,910,45346.0,1142.0,68.0,413.0,841637.0,JP-27
Hyogo,兵庫県,18194,349,17286.0,559.0,31.0,0.0,261380.0,JP-28
Nara,奈良県,3414,73,3293.0,48.0,7.0,0.0,85588.0,JP-29
Wakayama,和歌山県,1168,7,1119.0,18.0,0.0,24.0,24806.0,JP-30
Tottori,鳥取県,210,2,203.0,2.0,0.0,3.0,42929.0,JP-31
Shimane,島根県,284,1,283.0,0.0,0.0,0.0,16183.0,JP-32
Okayama,岡山県,2536,44,2419.0,33.0,1.0,40.0,69524.0,JP-33
Hiroshima,広島県,5049,33,4913.0,103.0,3.0,0.0,167414.0,JP-34
Yamaguchi,山口県,1389,31,1316.0,42.0,0.0,0.0,60724.0,JP-35
Tokushima,徳島県,461,21,423.0,17.0,2.0,0.0,27790.0,JP-36
Kagawa,香川県,763,17,728.0,18.0,0.0,0.0,46127.0,JP-37
Ehime,愛媛県,1067,21,1022.0,24.0,1.0,0.0,34023.0,JP-38
Kochi,高知県,904,19,866.0,19.0,3.0,0.0,7178.0,JP-39
Fukuoka,福岡県,18275,397,17571.0,307.0,16.0,0.0,461680.0,JP-40
Saga,佐賀県,1114,68,1055.0,10.0,1.0,19.0,29115.0,JP-41
Nagasaki,長崎県,1613,6,1570.0,37.0,0.0,0.0,70044.0,JP-42
Kumamoto,熊本県,3462,27,3361.0,73.0,2.0,1.0,57117.0,JP-43
Oita,大分県,1297,13,1262.0,22.0,0.0,0.0,83474.0,JP-44
Miyazaki,宮崎県,1953,11,1913.0,21.0,1.0,8.0,24802.0,JP-45
Kagoshima,鹿児島県,1762,13,1749.0,27.0,2.0,27.0,69052.0,JP-46
Okinawa,沖縄県,8354,266,7973.0,120.0,2.0,5.0,150343.0,JP-47
Zenkoku,全国,439305,11581,419052.0,8351.0,,,,
