name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,1399,82,1214.0,103.0,4,0.0,27517.0,
Aomori,青森県,31,1,29.0,1.0,0,0.0,1410.0,
Iwate,岩手県,0,0,0.0,0.0,0,0.0,1438.0,
Miyagi,宮城県,149,10,138.0,1.0,0,0.0,5668.0,
Akita,秋田県,18,1,16.0,0.0,0,1.0,1115.0,
Yamagata,山形県,75,1,74.0,1.0,0,1.0,2875.0,
Fukushima,福島県,87,4,83.0,0.0,0,0.0,9499.0,
Ibaraki,茨城県,266,45,211.0,10.0,1,0.0,6889.0,
Tochigi,栃木県,169,47,119.0,0.0,0,3.0,12860.0,
Gunma,群馬県,183,24,140.0,19.0,2,0.0,7869.0,
Saitama,埼玉県,2199,489,1637.0,73.0,4,0.0,63477.0,
Chiba,千葉県,1571,316,1207.0,48.0,4,0.0,26976.0,
Tokyo,東京都,11861,2423,9109.0,329.0,22,0.0,176038.0,
Kanagawa,神奈川県,2356,293,1965.0,98.0,10,0.0,17592.0,
Niigata,新潟県,99,10,88.0,0.0,0,1.0,6188.0,
Toyama,富山県,236,5,209.0,22.0,0,0.0,5165.0,
Ishikawa,石川県,316,16,273.0,27.0,3,0.0,3225.0,
Fukui,福井県,135,10,117.0,8.0,0,0.0,4729.0,
Yamanashi,山梨県,90,11,78.0,1.0,0,0.0,7130.0,
Nagano,長野県,102,20,82.0,,0,0.0,6593.0,
Gifu,岐阜県,295,112,176.0,7.0,0,0.0,9692.0,
Shizuoka,静岡県,234,126,107.0,1.0,0,0.0,12049.0,
Aichi,愛知県,1282,712,529.0,35.0,2,6.0,21258.0,
Mie,三重県,77,23,52.0,1.0,0,1.0,3977.0,
Shiga,滋賀県,163,53,109.0,1.0,2,0.0,4162.0,
Kyoto,京都府,708,210,478.0,20.0,2,0.0,16927.0,
Osaka,大阪府,3651,1082,2477.0,89.0,16,3.0,68263.0,
Hyogo,兵庫県,1059,203,811.0,45.0,8,0.0,24520.0,
Nara,奈良県,221,66,153.0,2.0,1,0.0,8733.0,
Wakayama,和歌山県,140,45,90.0,3.0,2,2.0,5954.0,
Tottori,鳥取県,10,6,4.0,0.0,0,0.0,2538.0,
Shimane,島根県,29,4,25.0,0.0,0,0.0,2782.0,
Okayama,岡山県,71,28,39.0,,-,4.0,2765.0,
Hiroshima,広島県,286,67,215.0,3.0,0,1.0,11265.0,
Yamaguchi,山口県,53,14,39.0,0.0,0,0.0,3779.0,
Tokushima,徳島県,18,6,8.0,1.0,0,3.0,1621.0,
Kagawa,香川県,46,7,39.0,0.0,0,0.0,4579.0,
Ehime,愛媛県,89,5,79.0,5.0,0,0.0,2930.0,
Kochi,高知県,80,4,73.0,3.0,0,0.0,2228.0,
Fukuoka,福岡県,1535,510,992.0,33.0,5,0.0,22681.0,
Saga,佐賀県,72,23,49.0,0.0,0,0.0,2252.0,
Nagasaki,長崎県,61,32,27.0,2.0,-,0.0,6270.0,
Kumamoto,熊本県,157,106,48.0,3.0,0,0.0,5250.0,
Oita,大分県,62,2,59.0,1.0,0,0.0,6408.0,
Miyazaki,宮崎県,106,86,20.0,0.0,0,0.0,3246.0,
Kagoshima,鹿児島県,232,85,147.0,0.0,0,0.0,10026.0,
Okinawa,沖縄県,231,83,145.0,7.0,2,0.0,7034.0,
Zenkoku,全国,32310,7508,23779.0,1003.0,,,,
