name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,61576,211,59884.0,1475.0,0.0,6.0,1280780.0,JP-01
Aomori,青森県,5912,11,5863.0,38.0,0.0,0.0,105519.0,JP-02
Iwate,岩手県,3496,9,3434.0,53.0,0.0,0.0,136733.0,JP-03
Miyagi,宮城県,16300,5,16171.0,118.0,0.0,6.0,268002.0,JP-04
Akita,秋田県,1934,0,1907.0,27.0,0.0,0.0,27689.0,JP-05
Yamagata,山形県,3608,2,3550.0,56.0,0.0,0.0,116367.0,JP-06
Fukushima,福島県,9532,26,9330.0,176.0,0.0,0.0,475319.0,JP-07
Ibaraki,茨城県,24504,20,24264.0,220.0,0.0,0.0,40625.0,JP-08
Tochigi,栃木県,15688,140,15431.0,117.0,0.0,0.0,530965.0,JP-09
Gunma,群馬県,17432,130,17125.0,177.0,1.0,0.0,358507.0,JP-10
Saitama,埼玉県,116175,168,114948.0,1059.0,1.0,0.0,1662239.0,JP-11
Chiba,千葉県,100779,109,99604.0,1028.0,1.0,38.0,1243478.0,JP-12
Tokyo,東京都,383495,816,379504.0,3175.0,2.0,0.0,4214420.0,JP-13
Kanagawa,神奈川県,169960,254,168387.0,1319.0,2.0,0.0,1852689.0,JP-14
Niigata,新潟県,8264,78,8124.0,62.0,0.0,0.0,331888.0,JP-15
Toyama,富山県,4870,1,4817.0,52.0,0.0,0.0,133007.0,JP-16
Ishikawa,石川県,8059,67,7833.0,137.0,0.0,22.0,215302.0,JP-17
Fukui,福井県,3119,4,3077.0,38.0,0.0,0.0,127308.0,JP-18
Yamanashi,山梨県,5166,5,5132.0,29.0,0.0,0.0,135182.0,JP-19
Nagano,長野県,8998,59,8895.0,97.0,0.0,53.0,372201.0,JP-20
Gifu,岐阜県,19303,15,19058.0,219.0,0.0,11.0,474892.0,JP-21
Shizuoka,静岡県,26912,34,26670.0,209.0,0.0,1.0,738727.0,JP-22
Aichi,愛知県,106840,128,105551.0,1161.0,0.0,0.0,1532509.0,JP-23
Mie,三重県,14825,6,14983.0,163.0,0.0,327.0,273776.0,JP-24
Shiga,滋賀県,12576,105,12367.0,104.0,0.0,0.0,298549.0,JP-25
Kyoto,京都府,36278,183,35773.0,292.0,15.0,30.0,475932.0,JP-26
Osaka,大阪府,204120,638,200418.0,3064.0,19.0,0.0,4280855.0,JP-27
Hyogo,兵庫県,78927,115,77414.0,1398.0,2.0,0.0,871912.0,JP-28
Nara,奈良県,15997,56,15792.0,149.0,0.0,0.0,284906.0,JP-29
Wakayama,和歌山県,5306,2,5136.0,62.0,0.0,106.0,68615.0,JP-30
Tottori,鳥取県,1669,0,1639.0,5.0,0.0,25.0,170807.0,JP-31
Shimane,島根県,1774,41,1728.0,5.0,0.0,0.0,64047.0,JP-32
Okayama,岡山県,15568,2,15417.0,136.0,0.0,13.0,310392.0,JP-33
Hiroshima,広島県,22339,159,21978.0,202.0,1.0,0.0,990011.0,JP-34
Yamaguchi,山口県,6020,210,5717.0,93.0,0.0,0.0,215836.0,JP-35
Tokushima,徳島県,3292,3,3225.0,66.0,0.0,2.0,117476.0,JP-36
Kagawa,香川県,4712,7,4666.0,38.0,0.0,1.0,146159.0,JP-37
Ehime,愛媛県,5415,3,5330.0,82.0,0.0,0.0,175101.0,JP-38
Kochi,高知県,4172,5,4134.0,33.0,0.0,0.0,112488.0,JP-39
Fukuoka,福岡県,74842,94,74102.0,627.0,3.0,19.0,1446228.0,JP-40
Saga,佐賀県,5881,13,5893.0,30.0,0.0,55.0,121959.0,JP-41
Nagasaki,長崎県,6133,14,6047.0,73.0,0.0,1.0,204978.0,JP-42
Kumamoto,熊本県,14398,1,14261.0,136.0,0.0,0.0,124960.0,JP-43
Oita,大分県,8189,2,8103.0,84.0,0.0,0.0,307845.0,JP-44
Miyazaki,宮崎県,6153,0,6096.0,41.0,0.0,16.0,73174.0,JP-45
Kagoshima,鹿児島県,9133,8,9054.0,66.0,0.0,5.0,177368.0,JP-46
Okinawa,沖縄県,51120,669,50055.0,398.0,13.0,2.0,443324.0,JP-47
Zenkoku,全国,1730761,4628,1707887.0,18389.0,,,,
