name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,12618,1666,10571.0,415.0,28.0,34.0,221431.0
Aomori,青森県,407,33,368.0,6.0,2.0,0.0,8815.0
Iwate,岩手県,348,88,238.0,22.0,3.0,0.0,13412.0
Miyagi,宮城県,1888,385,1490.0,13.0,5.0,0.0,23979.0
Akita,秋田県,105,11,93.0,1.0,0.0,0.0,3981.0
Yamagata,山形県,345,99,243.0,3.0,6.0,0.0,9840.0
Fukushima,福島県,801,185,601.0,15.0,5.0,0.0,52405.0
Ibaraki,茨城県,2226,234,1957.0,35.0,10.0,0.0,18395.0
Tochigi,栃木県,1130,258,872.0,6.0,13.0,6.0,67978.0
Gunma,群馬県,2044,356,1653.0,35.0,10.0,0.0,49855.0
Saitama,埼玉県,12466,2385,9890.0,191.0,40.0,0.0,299420.0
Chiba,千葉県,9700,1518,8071.0,111.0,19.0,0.0,215977.0
Tokyo,東京都,54018,6259,47172.0,587.0,73.0,0.0,943733.0
Kanagawa,神奈川県,18227,2253,15725.0,249.0,59.0,0.0,330515.0
Niigata,新潟県,472,76,396.0,3.0,0.0,3.0,26589.0
Toyama,富山県,517,37,454.0,26.0,1.0,0.0,20986.0
Ishikawa,石川県,998,95,860.0,50.0,4.0,7.0,28122.0
Fukui,福井県,339,12,316.0,11.0,2.0,0.0,18198.0
Yamanashi,山梨県,502,43,449.0,10.0,2.0,0.0,14393.0
Nagano,長野県,1071,101,965.0,12.0,2.0,7.0,44772.0
Gifu,岐阜県,1895,380,1488.0,27.0,7.0,0.0,60108.0
Shizuoka,静岡県,2480,456,1989.0,35.0,5.0,0.0,87010.0
Aichi,愛知県,14648,2167,12304.0,177.0,40.0,0.0,187452.0
Mie,三重県,1187,145,1027.0,15.0,3.0,0.0,26913.0
Shiga,滋賀県,985,115,859.0,11.0,1.0,0.0,34974.0
Kyoto,京都府,3998,794,3196.0,44.0,19.0,36.0,85844.0
Osaka,大阪府,28101,3491,24093.0,517.0,161.0,0.0,431240.0
Hyogo,兵庫県,8605,958,7501.0,146.0,43.0,0.0,127869.0
Nara,奈良県,1782,295,1467.0,20.0,11.0,0.0,45756.0
Wakayama,和歌山県,590,26,546.0,7.0,5.0,11.0,16018.0
Tottori,鳥取県,79,14,64.0,0.0,0.0,1.0,22166.0
Shimane,島根県,189,19,170.0,0.0,1.0,0.0,8556.0
Okayama,岡山県,1186,384,762.0,13.0,8.0,27.0,27231.0
Hiroshima,広島県,2571,407,1395.0,18.0,15.0,751.0,63829.0
Yamaguchi,山口県,494,76,411.0,3.0,2.0,4.0,26760.0
Tokushima,徳島県,194,6,179.0,9.0,0.0,0.0,14581.0
Kagawa,香川県,258,68,187.0,3.0,0.0,0.0,21873.0
Ehime,愛媛県,389,37,341.0,11.0,4.0,0.0,10961.0
Kochi,高知県,592,191,395.0,6.0,3.0,0.0,5471.0
Fukuoka,福岡県,7852,1140,6595.0,117.0,15.0,0.0,248984.0
Saga,佐賀県,433,53,382.0,3.0,1.0,5.0,14290.0
Nagasaki,長崎県,457,132,295.0,3.0,2.0,27.0,36313.0
Kumamoto,熊本県,1545,157,1286.0,15.0,3.0,87.0,32438.0
Oita,大分県,596,73,518.0,5.0,5.0,0.0,39423.0
Miyazaki,宮崎県,686,73,613.0,5.0,0.0,5.0,12057.0
Kagoshima,鹿児島県,890,95,795.0,13.0,1.0,13.0,35610.0
Okinawa,沖縄県,5095,308,4712.0,80.0,5.0,5.0,85518.0
Zenkoku,全国,207999,28154,175954.0,3104.0,,,
