name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,22283,914,20522.0,797.0,23.0,50.0,490767.0,JP-01
Aomori,青森県,1299,179,1100.0,20.0,0.0,0.0,29268.0,JP-02
Iwate,岩手県,776,55,690.0,31.0,1.0,0.0,52020.0,JP-03
Miyagi,宮城県,7552,1007,6460.0,46.0,23.0,39.0,109986.0,JP-04
Akita,秋田県,362,53,300.0,9.0,0.0,0.0,9023.0,JP-05
Yamagata,山形県,1323,243,1054.0,26.0,4.0,0.0,41557.0,JP-06
Fukushima,福島県,2948,282,2548.0,118.0,12.0,0.0,169835.0,JP-07
Ibaraki,茨城県,7385,401,6855.0,129.0,8.0,0.0,28311.0,JP-08
Tochigi,栃木県,5057,202,4785.0,70.0,2.0,0.0,188703.0,JP-09
Gunma,群馬県,5460,290,5068.0,102.0,7.0,0.0,126060.0,JP-10
Saitama,埼玉県,35286,1701,32857.0,728.0,31.0,0.0,705114.0,JP-11
Chiba,千葉県,31463,1135,29728.0,600.0,12.0,0.0,514336.0,JP-12
Tokyo,東京都,129540,4819,122875.0,1846.0,45.0,0.0,1897539.0,JP-13
Kanagawa,神奈川県,50659,1419,48440.0,800.0,28.0,0.0,752210.0,JP-14
Niigata,新潟県,1915,316,1581.0,18.0,3.0,0.0,95014.0,JP-15
Toyama,富山県,1120,126,965.0,29.0,2.0,0.0,45854.0,JP-16
Ishikawa,石川県,2164,182,1914.0,66.0,11.0,2.0,65628.0,JP-17
Fukui,福井県,710,83,596.0,31.0,2.0,0.0,41364.0,JP-18
Yamanashi,山梨県,1057,53,985.0,19.0,1.0,0.0,33554.0,JP-19
Nagano,長野県,3413,374,3004.0,50.0,1.0,15.0,132835.0,JP-20
Gifu,岐阜県,5333,267,4937.0,129.0,4.0,0.0,174214.0,JP-21
Shizuoka,静岡県,6110,253,5736.0,121.0,3.0,0.0,270275.0,JP-22
Aichi,愛知県,29757,1877,27272.0,608.0,11.0,0.0,508020.0,JP-23
Mie,三重県,3153,290,2880.0,74.0,12.0,91.0,86936.0,JP-24
Shiga,滋賀県,3173,310,2803.0,60.0,3.0,0.0,96434.0,JP-25
Kyoto,京都府,10616,754,9710.0,176.0,9.0,24.0,192691.0,JP-26
Osaka,大阪府,66752,12384,52515.0,1266.0,281.0,587.0,1234249.0,JP-27
Hyogo,兵庫県,24796,3695,20479.0,622.0,78.0,0.0,337080.0,JP-28
Nara,奈良県,4997,810,4126.0,61.0,18.0,0.0,109994.0,JP-29
Wakayama,和歌山県,1734,292,1395.0,19.0,39.0,28.0,29905.0,JP-30
Tottori,鳥取県,334,84,235.0,2.0,0.0,13.0,56026.0,JP-31
Shimane,島根県,297,8,289.0,0.0,0.0,0.0,18895.0,JP-32
Okayama,岡山県,3153,246,2742.0,35.0,4.0,130.0,84188.0,JP-33
Hiroshima,広島県,5373,124,5133.0,107.0,0.0,9.0,199024.0,JP-34
Yamaguchi,山口県,1540,106,1418.0,43.0,0.0,27.0,74020.0,JP-35
Tokushima,徳島県,865,257,583.0,25.0,6.0,0.0,36645.0,JP-36
Kagawa,香川県,1055,131,908.0,19.0,2.0,3.0,57248.0,JP-37
Ehime,愛媛県,1907,354,1526.0,27.0,9.0,0.0,50612.0,JP-38
Kochi,高知県,960,17,924.0,19.0,1.0,0.0,7581.0,JP-39
Fukuoka,福岡県,19995,812,18840.0,343.0,11.0,0.0,549351.0,JP-40
Saga,佐賀県,1327,79,1255.0,13.0,0.0,20.0,34624.0,JP-41
Nagasaki,長崎県,1749,108,1602.0,39.0,0.0,0.0,84828.0,JP-42
Kumamoto,熊本県,3591,67,3450.0,74.0,3.0,0.0,59318.0,JP-43
Oita,大分県,1373,42,1309.0,22.0,1.0,0.0,101094.0,JP-44
Miyazaki,宮崎県,2043,70,1943.0,22.0,0.0,8.0,27504.0,JP-45
Kagoshima,鹿児島県,1946,74,1869.0,28.0,1.0,25.0,77595.0,JP-46
Okinawa,沖縄県,11397,1255,10018.0,130.0,11.0,6.0,178411.0,JP-47
Zenkoku,全国,527098,38600,478224.0,9619.0,,,,
