name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,19151,543,17944.0,684.0,4.0,20.0,383402.0,JP-01
Aomori,青森県,817,26,771.0,20.0,1.0,0.0,17538.0,JP-02
Iwate,岩手県,554,7,517.0,30.0,0.0,0.0,26980.0,JP-03
Miyagi,宮城県,3644,103,3516.0,25.0,3.0,0.0,69021.0,JP-04
Akita,秋田県,269,1,262.0,6.0,0.0,0.0,7093.0,JP-05
Yamagata,山形県,543,13,515.0,15.0,0.0,0.0,27509.0,JP-06
Fukushima,福島県,1969,121,1777.0,71.0,10.0,0.0,114201.0,JP-07
Ibaraki,茨城県,5826,338,5374.0,114.0,6.0,0.0,24927.0,JP-08
Tochigi,栃木県,4113,129,3917.0,67.0,1.0,0.0,126997.0,JP-09
Gunma,群馬県,4528,183,4260.0,85.0,3.0,0.0,93316.0,JP-10
Saitama,埼玉県,29509,1223,27705.0,581.0,40.0,0.0,556745.0,JP-11
Chiba,千葉県,26609,1518,24630.0,461.0,28.0,0.0,412934.0,JP-12
Tokyo,東京都,112029,3083,107546.0,1400.0,54.0,0.0,1549018.0,JP-13
Kanagawa,神奈川県,45035,1007,43345.0,683.0,28.0,0.0,598496.0,JP-14
Niigata,新潟県,1091,80,996.0,15.0,1.0,0.0,45331.0,JP-15
Toyama,富山県,905,10,867.0,28.0,1.0,0.0,36568.0,JP-16
Ishikawa,石川県,1862,120,1700.0,62.0,6.0,20.0,52013.0,JP-17
Fukui,福井県,545,4,516.0,25.0,0.0,0.0,32299.0,JP-18
Yamanashi,山梨県,939,6,916.0,17.0,0.0,0.0,25903.0,JP-19
Nagano,長野県,2364,12,2343.0,41.0,0.0,32.0,99792.0,JP-20
Gifu,岐阜県,4741,143,4487.0,111.0,7.0,0.0,136143.0,JP-21
Shizuoka,静岡県,5169,196,4880.0,93.0,0.0,0.0,225684.0,JP-22
Aichi,愛知県,25892,621,24749.0,522.0,31.0,0.0,396412.0,JP-23
Mie,三重県,2541,131,2434.0,54.0,7.0,78.0,63656.0,JP-24
Shiga,滋賀県,2481,125,2309.0,47.0,5.0,0.0,73689.0,JP-25
Kyoto,京都府,9067,279,8651.0,156.0,2.0,19.0,156506.0,JP-26
Osaka,大阪府,47260,1023,44700.0,1123.0,83.0,414.0,797194.0,JP-27
Hyogo,兵庫県,17989,374,17081.0,534.0,41.0,0.0,250215.0,JP-28
Nara,奈良県,3368,56,3265.0,47.0,5.0,0.0,82825.0,JP-29
Wakayama,和歌山県,1164,9,1113.0,18.0,2.0,24.0,24566.0,JP-30
Tottori,鳥取県,210,3,202.0,2.0,0.0,3.0,41592.0,JP-31
Shimane,島根県,284,5,279.0,0.0,0.0,0.0,15625.0,JP-32
Okayama,岡山県,2488,53,2389.0,32.0,2.0,14.0,66389.0,JP-33
Hiroshima,広島県,5026,30,4887.0,102.0,3.0,7.0,157847.0,JP-34
Yamaguchi,山口県,1384,49,1296.0,39.0,0.0,0.0,58758.0,JP-35
Tokushima,徳島県,452,23,413.0,16.0,2.0,0.0,26727.0,JP-36
Kagawa,香川県,755,22,715.0,18.0,0.0,0.0,44840.0,JP-37
Ehime,愛媛県,1064,36,1005.0,23.0,2.0,0.0,32544.0,JP-38
Kochi,高知県,887,4,866.0,17.0,0.0,0.0,7092.0,JP-39
Fukuoka,福岡県,18078,548,17237.0,293.0,20.0,0.0,446689.0,JP-40
Saga,佐賀県,1067,64,1014.0,8.0,1.0,19.0,28437.0,JP-41
Nagasaki,長崎県,1612,33,1543.0,36.0,1.0,0.0,67874.0,JP-42
Kumamoto,熊本県,3445,34,3340.0,72.0,3.0,1.0,56819.0,JP-43
Oita,大分県,1294,25,1248.0,21.0,0.0,0.0,80401.0,JP-44
Miyazaki,宮崎県,1953,20,1905.0,21.0,1.0,7.0,24724.0,JP-45
Kagoshima,鹿児島県,1762,32,1729.0,27.0,2.0,26.0,67958.0,JP-46
Okinawa,沖縄県,8217,273,7829.0,120.0,1.0,5.0,145750.0,JP-47
Zenkoku,全国,431952,12738,410983.0,7982.0,,,,
