name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,61181,83,59629.0,1473.0,1.0,4.0,1232905.0,JP-01
Aomori,青森県,5898,1,5859.0,38.0,0.0,0.0,101588.0,JP-02
Iwate,岩手県,3487,0,3434.0,53.0,0.0,0.0,132807.0,JP-03
Miyagi,宮城県,16285,4,16163.0,118.0,0.0,0.0,259845.0,JP-04
Akita,秋田県,1934,7,1900.0,27.0,0.0,0.0,27520.0,JP-05
Yamagata,山形県,3604,35,3513.0,56.0,0.0,0.0,111612.0,JP-06
Fukushima,福島県,9489,3,9310.0,176.0,1.0,0.0,456671.0,JP-07
Ibaraki,茨城県,24451,2,24229.0,220.0,1.0,0.0,40561.0,JP-08
Tochigi,栃木県,15497,16,15364.0,117.0,0.0,0.0,516676.0,JP-09
Gunma,群馬県,16974,93,16705.0,176.0,3.0,0.0,338175.0,JP-10
Saitama,埼玉県,115896,73,114764.0,1059.0,2.0,0.0,1602108.0,JP-11
Chiba,千葉県,100515,44,99439.0,1028.0,0.0,4.0,1199484.0,JP-12
Tokyo,東京都,382307,163,378975.0,3169.0,3.0,0.0,4050877.0,JP-13
Kanagawa,神奈川県,169349,79,167956.0,1314.0,0.0,0.0,1777383.0,JP-14
Niigata,新潟県,8048,24,7963.0,61.0,0.0,0.0,315192.0,JP-15
Toyama,富山県,4868,0,4816.0,52.0,0.0,0.0,128446.0,JP-16
Ishikawa,石川県,7969,0,7818.0,129.0,0.0,22.0,209347.0,JP-17
Fukui,福井県,3115,0,3077.0,38.0,0.0,0.0,124946.0,JP-18
Yamanashi,山梨県,5156,0,5127.0,29.0,0.0,0.0,129682.0,JP-19
Nagano,長野県,8890,7,8842.0,97.0,0.0,56.0,356743.0,JP-20
Gifu,岐阜県,19261,7,19036.0,218.0,0.0,0.0,458972.0,JP-21
Shizuoka,静岡県,26818,29,26576.0,209.0,0.0,4.0,702698.0,JP-22
Aichi,愛知県,106626,42,105423.0,1161.0,0.0,0.0,1468210.0,JP-23
Mie,三重県,14817,2,14979.0,163.0,0.0,327.0,261535.0,JP-24
Shiga,滋賀県,12438,7,12327.0,104.0,0.0,0.0,287834.0,JP-25
Kyoto,京都府,35995,12,35691.0,291.0,1.0,1.0,459796.0,JP-26
Osaka,大阪府,203241,113,200064.0,3064.0,7.0,0.0,4078078.0,JP-27
Hyogo,兵庫県,78718,57,77264.0,1397.0,3.0,0.0,835530.0,JP-28
Nara,奈良県,15936,5,15782.0,149.0,0.0,0.0,275634.0,JP-29
Wakayama,和歌山県,5303,1,5135.0,62.0,0.0,105.0,67816.0,JP-30
Tottori,鳥取県,1669,0,1639.0,5.0,0.0,25.0,164575.0,JP-31
Shimane,島根県,1733,1,1727.0,5.0,0.0,0.0,62214.0,JP-32
Okayama,岡山県,15547,27,15379.0,136.0,1.0,5.0,302178.0,JP-33
Hiroshima,広島県,22175,7,21966.0,202.0,0.0,0.0,966232.0,JP-34
Yamaguchi,山口県,5792,0,5699.0,93.0,0.0,0.0,208959.0,JP-35
Tokushima,徳島県,3291,0,3225.0,66.0,0.0,0.0,114089.0,JP-36
Kagawa,香川県,4705,0,4666.0,38.0,0.0,1.0,141619.0,JP-37
Ehime,愛媛県,5412,1,5329.0,82.0,0.0,0.0,169212.0,JP-38
Kochi,高知県,4167,0,4134.0,33.0,0.0,0.0,105447.0,JP-39
Fukuoka,福岡県,74655,48,73978.0,625.0,3.0,4.0,1390581.0,JP-40
Saga,佐賀県,5866,0,5891.0,30.0,0.0,55.0,117027.0,JP-41
Nagasaki,長崎県,6119,0,6046.0,73.0,0.0,0.0,198523.0,JP-42
Kumamoto,熊本県,14395,0,14259.0,136.0,0.0,0.0,124762.0,JP-43
Oita,大分県,8187,0,8103.0,84.0,0.0,0.0,296718.0,JP-44
Miyazaki,宮崎県,6153,2,6094.0,41.0,0.0,16.0,73121.0,JP-45
Kagoshima,鹿児島県,9103,0,9037.0,66.0,0.0,0.0,175000.0,JP-46
Okinawa,沖縄県,50340,24,49923.0,398.0,0.0,5.0,427074.0,JP-47
Zenkoku,全国,1723375,1019,1704255.0,18361.0,,,,
