name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,9251,2171,6867.0,213.0,26.0,0.0,157664.0,
Aomori,青森県,315,40,269.0,6.0,2.0,0.0,6975.0,
Iwate,岩手県,212,77,131.0,4.0,2.0,0.0,9887.0,
Miyagi,宮城県,1230,128,1092.0,10.0,5.0,0.0,19189.0,
Akita,秋田県,90,10,79.0,1.0,0.0,0.0,3677.0,
Yamagata,山形県,149,36,112.0,1.0,1.0,0.0,7717.0,
Fukushima,福島県,509,49,452.0,8.0,5.0,0.0,40917.0,
Ibaraki,茨城県,1692,370,1299.0,23.0,16.0,0.0,17233.0,
Tochigi,栃木県,702,138,564.0,2.0,7.0,2.0,56119.0,
Gunma,群馬県,1312,236,1025.0,22.0,2.0,29.0,36684.0,
Saitama,埼玉県,8830,1372,7310.0,148.0,28.0,0.0,242738.0,
Chiba,千葉県,7239,807,6342.0,90.0,11.0,0.0,169433.0,
Tokyo,東京都,42344,4174,37669.0,501.0,54.0,0.0,784259.0,
Kanagawa,神奈川県,13126,1361,11564.0,201.0,61.0,0.0,262887.0,
Niigata,新潟県,348,89,259.0,0.0,0.0,0.0,22805.0,
Toyama,富山県,461,18,417.0,26.0,0.0,0.0,17678.0,
Ishikawa,石川県,862,24,788.0,50.0,0.0,0.0,22755.0,
Fukui,福井県,320,21,288.0,11.0,0.0,0.0,15346.0,
Yamanashi,山梨県,362,49,304.0,9.0,2.0,0.0,13619.0,
Nagano,長野県,760,95,638.0,6.0,0.0,21.0,32727.0,
Gifu,岐阜県,1161,234,913.0,14.0,2.0,0.0,42063.0,
Shizuoka,静岡県,1782,563,1206.0,13.0,10.0,0.0,60541.0,
Aichi,愛知県,10528,1766,8640.0,122.0,27.0,0.0,143080.0,
Mie,三重県,905,186,710.0,9.0,4.0,0.0,19848.0,
Shiga,滋賀県,804,71,722.0,11.0,1.0,0.0,28577.0,
Kyoto,京都府,2714,214,2461.0,39.0,6.0,0.0,67950.0,
Osaka,大阪府,21404,4549,16495.0,341.0,136.0,19.0,338860.0,
Hyogo,兵庫県,5868,734,5047.0,87.0,37.0,0.0,99809.0,
Nara,奈良県,1229,229,987.0,13.0,6.0,0.0,34463.0,
Wakayama,和歌山県,478,74,387.0,6.0,6.0,11.0,13801.0,
Tottori,鳥取県,61,8,52.0,0.0,0.0,1.0,17738.0,
Shimane,島根県,152,4,148.0,0.0,1.0,0.0,7158.0,
Okayama,岡山県,629,140,468.0,11.0,5.0,10.0,20802.0,
Hiroshima,広島県,897,124,755.0,6.0,6.0,12.0,35884.0,
Yamaguchi,山口県,402,59,337.0,2.0,3.0,4.0,19028.0,
Tokushima,徳島県,182,6,167.0,9.0,1.0,0.0,7848.0,
Kagawa,香川県,154,28,124.0,2.0,0.0,0.0,17757.0,
Ehime,愛媛県,331,141,184.0,6.0,6.0,0.0,7393.0,
Kochi,高知県,180,26,146.0,4.0,0.0,4.0,3871.0,
Fukuoka,福岡県,5932,357,5467.0,108.0,9.0,0.0,206315.0,
Saga,佐賀県,329,38,292.0,2.0,0.0,3.0,10160.0,
Nagasaki,長崎県,273,17,255.0,3.0,0.0,2.0,27725.0,
Kumamoto,熊本県,1055,67,948.0,13.0,8.0,27.0,24650.0,
Oita,大分県,342,118,221.0,3.0,1.0,0.0,28985.0,
Miyazaki,宮崎県,527,90,437.0,1.0,2.0,1.0,10183.0,
Kagoshima,鹿児島県,629,36,593.0,13.0,1.0,13.0,27883.0,
Okinawa,沖縄県,4447,423,3960.0,69.0,5.0,5.0,74544.0,
Zenkoku,全国,153509,21567,129591.0,2239.0,,,,
