name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,55420,5130,48838.0,1438.0,17.0,14.0,975810.0,JP-01
Aomori,青森県,4054,829,3192.0,33.0,1.0,0.0,67274.0,JP-02
Iwate,岩手県,2851,317,2486.0,48.0,2.0,0.0,105548.0,JP-03
Miyagi,宮城県,14192,2351,11638.0,99.0,29.0,104.0,202019.0,JP-04
Akita,秋田県,1557,298,1237.0,22.0,2.0,0.0,20728.0,JP-05
Yamagata,山形県,3041,412,2581.0,48.0,4.0,0.0,83069.0,JP-06
Fukushima,福島県,8441,1057,7219.0,165.0,14.0,0.0,359037.0,JP-07
Ibaraki,茨城県,19741,2516,17041.0,184.0,26.0,0.0,37322.0,JP-08
Tochigi,栃木県,12691,2077,10512.0,102.0,16.0,0.0,387447.0,JP-09
Gunma,群馬県,14138,2670,11310.0,158.0,19.0,0.0,252033.0,JP-10
Saitama,埼玉県,95883,25955,63080.0,885.0,163.0,5963.0,1273586.0,JP-11
Chiba,千葉県,80230,14002,65410.0,818.0,111.0,0.0,915770.0,JP-12
Tokyo,東京都,332088,41886,287769.0,2433.0,294.0,0.0,3222090.0,JP-13
Kanagawa,神奈川県,139767,18261,120415.0,1091.0,253.0,0.0,1380361.0,JP-14
Niigata,新潟県,6452,1076,5322.0,54.0,7.0,0.0,234700.0,JP-15
Toyama,富山県,4171,1196,2935.0,40.0,12.0,0.0,98298.0,JP-16
Ishikawa,石川県,7069,704,6227.0,123.0,8.0,15.0,161733.0,JP-17
Fukui,福井県,2443,311,2096.0,36.0,1.0,0.0,94991.0,JP-18
Yamanashi,山梨県,4175,697,3458.0,23.0,3.0,3.0,92433.0,JP-19
Nagano,長野県,7617,862,6487.0,94.0,3.0,174.0,264256.0,JP-20
Gifu,岐阜県,14630,2727,11603.0,196.0,7.0,104.0,340740.0,JP-21
Shizuoka,静岡県,19832,6108,13558.0,166.0,34.0,0.0,524758.0,JP-22
Aichi,愛知県,74834,14965,58836.0,1033.0,42.0,0.0,1041478.0,JP-23
Mie,三重県,11207,4251,7048.0,124.0,20.0,216.0,181186.0,JP-24
Shiga,滋賀県,9993,2667,7231.0,95.0,10.0,0.0,200851.0,JP-25
Kyoto,京都府,28399,6689,20935.0,251.0,100.0,524.0,358540.0,JP-26
Osaka,大阪府,159745,25248,129891.0,2780.0,510.0,1826.0,2863886.0,JP-27
Hyogo,兵庫県,60969,7858,51777.0,1335.0,68.0,1.0,634780.0,JP-28
Nara,奈良県,12593,1656,10801.0,136.0,19.0,0.0,213833.0,JP-29
Wakayama,和歌山県,4348,544,3655.0,52.0,29.0,97.0,54714.0,JP-30
Tottori,鳥取県,1356,256,1080.0,3.0,1.0,17.0,121926.0,JP-31
Shimane,島根県,1229,175,1052.0,2.0,1.0,0.0,42979.0,JP-32
Okayama,岡山県,12695,1861,10253.0,127.0,13.0,454.0,216620.0,JP-33
Hiroshima,広島県,17194,1557,14230.0,180.0,17.0,1227.0,715556.0,JP-34
Yamaguchi,山口県,4705,797,3823.0,85.0,2.0,0.0,147535.0,JP-35
Tokushima,徳島県,2499,467,1969.0,63.0,2.0,0.0,84479.0,JP-36
Kagawa,香川県,4010,850,3126.0,34.0,6.0,0.0,111153.0,JP-37
Ehime,愛媛県,4457,704,3674.0,79.0,3.0,0.0,126419.0,JP-38
Kochi,高知県,3206,719,2456.0,31.0,4.0,0.0,75123.0,JP-39
Fukuoka,福岡県,61846,11212,49079.0,561.0,34.0,994.0,1075596.0,JP-40
Saga,佐賀県,4879,1062,3420.0,27.0,3.0,370.0,83134.0,JP-41
Nagasaki,長崎県,5045,728,4249.0,69.0,1.0,1.0,156155.0,JP-42
Kumamoto,熊本県,11754,2229,9400.0,125.0,15.0,0.0,103575.0,JP-43
Oita,大分県,6493,1631,4795.0,67.0,2.0,0.0,220766.0,JP-44
Miyazaki,宮崎県,5129,1218,3866.0,30.0,6.0,15.0,59059.0,JP-45
Kagoshima,鹿児島県,7693,2119,5426.0,44.0,5.0,104.0,145876.0,JP-46
Okinawa,沖縄県,40679,6719,33520.0,255.0,121.0,185.0,336420.0,JP-47
Zenkoku,全国,1407440,229624,1150006.0,15844.0,,,,
