name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,21898,868,20271.0,783.0,18.0,24.0,475392.0,JP-01
Aomori,青森県,1196,132,1044.0,20.0,0.0,0.0,28222.0,JP-02
Iwate,岩手県,763,81,652.0,30.0,1.0,0.0,50349.0,JP-03
Miyagi,宮城県,7270,1020,6155.0,43.0,15.0,52.0,106300.0,JP-04
Akita,秋田県,341,44,288.0,9.0,0.0,0.0,8606.0,JP-05
Yamagata,山形県,1242,274,946.0,22.0,3.0,0.0,40714.0,JP-06
Fukushima,福島県,2830,283,2429.0,118.0,10.0,0.0,164797.0,JP-07
Ibaraki,茨城県,7160,311,6720.0,129.0,7.0,0.0,27838.0,JP-08
Tochigi,栃木県,4954,199,4685.0,70.0,3.0,0.0,181633.0,JP-09
Gunma,群馬県,5309,218,4990.0,101.0,5.0,0.0,122018.0,JP-10
Saitama,埼玉県,34583,1517,32349.0,717.0,30.0,0.0,690124.0,JP-11
Chiba,千葉県,30911,962,29355.0,594.0,15.0,0.0,505435.0,JP-12
Tokyo,東京都,126794,4054,120929.0,1811.0,41.0,0.0,1859683.0,JP-13
Kanagawa,神奈川県,49756,1143,47814.0,799.0,27.0,0.0,739103.0,JP-14
Niigata,新潟県,1769,275,1476.0,18.0,2.0,0.0,92107.0,JP-15
Toyama,富山県,1055,105,921.0,29.0,3.0,0.0,44759.0,JP-16
Ishikawa,石川県,2073,128,1877.0,66.0,4.0,2.0,63854.0,JP-17
Fukui,福井県,665,72,566.0,27.0,1.0,0.0,39855.0,JP-18
Yamanashi,山梨県,1029,40,970.0,19.0,1.0,0.0,33554.0,JP-19
Nagano,長野県,3250,314,2917.0,47.0,0.0,28.0,129448.0,JP-20
Gifu,岐阜県,5178,177,4872.0,129.0,3.0,0.0,169753.0,JP-21
Shizuoka,静岡県,5991,203,5667.0,121.0,4.0,0.0,265041.0,JP-22
Aichi,愛知県,28932,1461,26867.0,604.0,8.0,0.0,496727.0,JP-23
Mie,三重県,3034,233,2808.0,74.0,7.0,81.0,82920.0,JP-24
Shiga,滋賀県,3018,214,2745.0,59.0,3.0,0.0,94551.0,JP-25
Kyoto,京都府,10323,639,9529.0,174.0,4.0,19.0,188293.0,JP-26
Osaka,大阪府,62046,9522,50762.0,1227.0,233.0,535.0,1168871.0,JP-27
Hyogo,兵庫県,22897,2525,19765.0,607.0,82.0,0.0,325059.0,JP-28
Nara,奈良県,4636,694,3885.0,57.0,13.0,0.0,106793.0,JP-29
Wakayama,和歌山県,1589,232,1312.0,19.0,31.0,26.0,28952.0,JP-30
Tottori,鳥取県,308,75,221.0,2.0,0.0,10.0,53747.0,JP-31
Shimane,島根県,293,7,286.0,0.0,0.0,0.0,18477.0,JP-32
Okayama,岡山県,2991,166,2603.0,35.0,3.0,187.0,84188.0,JP-33
Hiroshima,広島県,5293,95,5086.0,107.0,0.0,5.0,191990.0,JP-34
Yamaguchi,山口県,1468,43,1382.0,43.0,0.0,0.0,71202.0,JP-35
Tokushima,徳島県,736,183,529.0,24.0,3.0,0.0,34611.0,JP-36
Kagawa,香川県,1001,128,857.0,19.0,2.0,3.0,55390.0,JP-37
Ehime,愛媛県,1746,302,1419.0,25.0,8.0,0.0,46172.0,JP-38
Kochi,高知県,946,17,910.0,19.0,1.0,0.0,7546.0,JP-39
Fukuoka,福岡県,19521,503,18677.0,341.0,6.0,0.0,536384.0,JP-40
Saga,佐賀県,1288,76,1218.0,13.0,0.0,19.0,33945.0,JP-41
Nagasaki,長崎県,1674,37,1598.0,39.0,0.0,0.0,82450.0,JP-42
Kumamoto,熊本県,3551,25,3452.0,74.0,3.0,0.0,58822.0,JP-43
Oita,大分県,1353,39,1292.0,22.0,1.0,0.0,98316.0,JP-44
Miyazaki,宮崎県,2025,58,1938.0,22.0,0.0,7.0,26120.0,JP-45
Kagoshima,鹿児島県,1926,74,1848.0,28.0,0.0,24.0,76814.0,JP-46
Okinawa,沖縄県,10866,1152,9590.0,130.0,7.0,6.0,174924.0,JP-47
Zenkoku,全国,509478,30920,468472.0,9466.0,,,,
