name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,2075,126,1842.0,107.0,0,0.0,56568.0,
Aomori,青森県,36,1,34.0,1.0,0,0.0,2414.0,
Iwate,岩手県,23,0,23.0,0.0,0,0.0,4168.0,
Miyagi,宮城県,397,47,348.0,2.0,1,0.0,10218.0,
Akita,秋田県,53,0,53.0,0.0,0,0.0,2131.0,
Yamagata,山形県,78,2,76.0,1.0,1,1.0,5149.0,
Fukushima,福島県,251,39,209.0,3.0,3,0.0,19863.0,
Ibaraki,茨城県,652,34,601.0,17.0,4,0.0,12436.0,
Tochigi,栃木県,428,48,379.0,1.0,1,0.0,30149.0,
Gunma,群馬県,699,69,611.0,19.0,1,0.0,20615.0,
Saitama,埼玉県,4624,260,4262.0,102.0,7,0.0,142930.0,
Chiba,千葉県,3862,285,3506.0,71.0,6,0.0,87562.0,
Tokyo,東京都,25547,2184,22956.0,407.0,23,0.0,449937.0,
Kanagawa,神奈川県,6819,515,6167.0,137.0,22,0.0,151103.0,
Niigata,新潟県,170,10,160.0,0.0,0,0.0,15290.0,
Toyama,富山県,417,9,383.0,25.0,0,0.0,12090.0,
Ishikawa,石川県,776,46,683.0,47.0,0,0.0,12853.0,
Fukui,福井県,244,2,229.0,11.0,1,2.0,9734.0,
Yamanashi,山梨県,183,5,172.0,6.0,2,0.0,10602.0,
Nagano,長野県,305,4,306.0,1.0,0,6.0,18821.0,
Gifu,岐阜県,623,28,585.0,10.0,2,0.0,22525.0,
Shizuoka,静岡県,534,16,516.0,2.0,1,0.0,34154.0,
Aichi,愛知県,5309,349,4877.0,83.0,16,0.0,75800.0,
Mie,三重県,502,84,411.0,7.0,3,0.0,12476.0,
Shiga,滋賀県,501,28,465.0,8.0,0,0.0,11797.0,
Kyoto,京都府,1739,64,1650.0,25.0,2,0.0,41975.0,
Osaka,大阪府,10534,537,9784.0,204.0,27,9.0,182508.0,
Hyogo,兵庫県,2684,103,2522.0,59.0,8,0.0,55781.0,
Nara,奈良県,568,18,541.0,9.0,0,0.0,20292.0,
Wakayama,和歌山県,241,5,229.0,4.0,0,3.0,9256.0,
Tottori,鳥取県,36,6,30.0,0.0,0,0.0,5453.0,
Shimane,島根県,140,3,137.0,0.0,0,0.0,5734.0,
Okayama,岡山県,154,1,147.0,,-,6.0,8110.0,
Hiroshima,広島県,548,61,469.0,3.0,2,15.0,20707.0,
Yamaguchi,山口県,201,9,190.0,2.0,1,0.0,9714.0,
Tokushima,徳島県,147,9,126.0,9.0,0,3.0,6884.0,
Kagawa,香川県,93,3,88.0,2.0,0,0.0,10637.0,
Ehime,愛媛県,114,0,108.0,6.0,0,0.0,4060.0,
Kochi,高知県,138,1,133.0,4.0,0,0.0,3463.0,
Fukuoka,福岡県,5028,95,4837.0,96.0,10,0.0,130848.0,
Saga,佐賀県,245,2,245.0,0.0,0,2.0,5935.0,
Nagasaki,長崎県,236,2,231.0,3.0,0,0.0,18248.0,
Kumamoto,熊本県,573,6,559.0,8.0,0,0.0,16349.0,
Oita,大分県,158,3,153.0,2.0,0,0.0,16725.0,
Miyazaki,宮崎県,344,1,343.0,1.0,0,1.0,8572.0,
Kagoshima,鹿児島県,415,34,378.0,12.0,0,9.0,18871.0,
Okinawa,沖縄県,2460,170,2248.0,46.0,7,4.0,38566.0,
Zenkoku,全国,81904,5324,75002.0,1563.0,,,,
