name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,11460,2282,8887.0,330.0,32.0,39.0,194520.0
Aomori,青森県,375,55,314.0,6.0,2.0,0.0,8163.0
Iwate,岩手県,306,114,182.0,10.0,3.0,0.0,11317.0
Miyagi,宮城県,1531,287,1232.0,12.0,3.0,0.0,21856.0
Akita,秋田県,94,4,89.0,1.0,0.0,0.0,3842.0
Yamagata,山形県,265,115,149.0,1.0,1.0,0.0,9181.0
Fukushima,福島県,622,112,502.0,8.0,3.0,0.0,45958.0
Ibaraki,茨城県,2012,282,1699.0,31.0,12.0,0.0,17994.0
Tochigi,栃木県,880,195,685.0,2.0,11.0,2.0,62128.0
Gunma,群馬県,1683,310,1316.0,26.0,5.0,31.0,43085.0
Saitama,埼玉県,10543,1761,8609.0,173.0,38.0,0.0,266533.0
Chiba,千葉県,8269,966,7205.0,98.0,14.0,0.0,192386.0
Tokyo,東京都,47530,5009,41983.0,538.0,73.0,0.0,858689.0
Kanagawa,神奈川県,15172,1572,13375.0,225.0,56.0,0.0,286971.0
Niigata,新潟県,408,81,327.0,0.0,0.0,0.0,24569.0
Toyama,富山県,474,16,432.0,26.0,1.0,0.0,19105.0
Ishikawa,石川県,916,53,816.0,50.0,0.0,3.0,25019.0
Fukui,福井県,332,15,306.0,11.0,2.0,0.0,16651.0
Yamanashi,山梨県,451,46,396.0,9.0,0.0,0.0,14184.0
Nagano,長野県,977,165,766.0,6.0,4.0,40.0,36749.0
Gifu,岐阜県,1509,337,1152.0,20.0,4.0,0.0,50749.0
Shizuoka,静岡県,2199,686,1491.0,22.0,15.0,0.0,69589.0
Aichi,愛知県,12706,2169,10393.0,144.0,29.0,0.0,153696.0
Mie,三重県,1072,199,861.0,12.0,5.0,0.0,24205.0
Shiga,滋賀県,869,71,787.0,11.0,1.0,0.0,31392.0
Kyoto,京都府,3267,497,2745.0,42.0,8.0,17.0,75779.0
Osaka,大阪府,25114,4128,20549.0,421.0,156.0,16.0,383174.0
Hyogo,兵庫県,7339,820,6407.0,112.0,44.0,0.0,114190.0
Nara,奈良県,1512,259,1238.0,15.0,7.0,0.0,39412.0
Wakayama,和歌山県,557,64,475.0,7.0,9.0,11.0,15059.0
Tottori,鳥取県,67,8,58.0,0.0,0.0,1.0,19827.0
Shimane,島根県,168,14,154.0,0.0,1.0,0.0,7659.0
Okayama,岡山県,702,116,562.0,11.0,3.0,13.0,24136.0
Hiroshima,広島県,1634,303,951.0,9.0,10.0,371.0,48780.0
Yamaguchi,山口県,437,43,388.0,2.0,4.0,4.0,22347.0
Tokushima,徳島県,187,4,174.0,9.0,0.0,0.0,13881.0
Kagawa,香川県,199,46,150.0,3.0,0.0,0.0,19583.0
Ehime,愛媛県,360,54,297.0,9.0,2.0,0.0,9762.0
Kochi,高知県,368,148,216.0,4.0,1.0,0.0,4777.0
Fukuoka,福岡県,6680,668,5901.0,111.0,13.0,0.0,226346.0
Saga,佐賀県,384,53,330.0,3.0,0.0,2.0,12001.0
Nagasaki,長崎県,321,43,268.0,3.0,0.0,7.0,30156.0
Kumamoto,熊本県,1267,130,1056.0,13.0,8.0,68.0,28344.0
Oita,大分県,522,149,370.0,3.0,3.0,0.0,33944.0
Miyazaki,宮崎県,612,94,518.0,3.0,1.0,3.0,11276.0
Kagoshima,鹿児島県,837,184,653.0,13.0,1.0,13.0,32158.0
Okinawa,沖縄県,4824,366,4386.0,77.0,7.0,5.0,80078.0
Zenkoku,全国,180013,25093,151800.0,2642.0,,,
