name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,75006,10155,62233.0,1480.0,0.0,1138.0,1371135.0,JP-01
Aomori,青森県,7911,1589,6283.0,39.0,0.0,0.0,117687.0,JP-02
Iwate,岩手県,3861,250,3558.0,53.0,0.0,0.0,143766.0,JP-03
Miyagi,宮城県,18282,1365,16610.0,118.0,3.0,189.0,295517.0,JP-04
Akita,秋田県,2623,520,2076.0,27.0,0.0,0.0,31486.0,JP-05
Yamagata,山形県,4378,598,3724.0,56.0,0.0,0.0,124733.0,JP-06
Fukushima,福島県,10786,871,9739.0,176.0,2.0,0.0,502560.0,JP-07
Ibaraki,茨城県,29958,3757,25981.0,220.0,0.0,0.0,42163.0,JP-08
Tochigi,栃木県,20008,3081,16806.0,121.0,0.0,0.0,557959.0,JP-09
Gunma,群馬県,23313,3859,19270.0,184.0,4.0,0.0,396042.0,JP-10
Saitama,埼玉県,141111,17953,122097.0,1061.0,7.0,0.0,1799169.0,JP-11
Chiba,千葉県,121563,13028,104741.0,1036.0,2.0,2758.0,1344002.0,JP-12
Tokyo,東京都,471650,66663,401802.0,3185.0,12.0,0.0,4547646.0,JP-13
Kanagawa,神奈川県,203352,23953,178071.0,1328.0,14.0,0.0,2004792.0,JP-14
Niigata,新潟県,12955,3301,9591.0,63.0,1.0,0.0,375021.0,JP-15
Toyama,富山県,5662,594,5016.0,52.0,0.0,0.0,143821.0,JP-16
Ishikawa,石川県,9913,1641,8111.0,140.0,0.0,21.0,231127.0,JP-17
Fukui,福井県,4361,663,3660.0,38.0,0.0,0.0,145646.0,JP-18
Yamanashi,山梨県,6830,1156,5650.0,29.0,0.0,5.0,151221.0,JP-19
Nagano,長野県,13843,2402,10622.0,97.0,1.0,722.0,415921.0,JP-20
Gifu,岐阜県,24224,3331,20250.0,220.0,0.0,423.0,522337.0,JP-21
Shizuoka,静岡県,36145,7717,28050.0,210.0,2.0,168.0,800993.0,JP-22
Aichi,愛知県,132689,21052,110467.0,1170.0,3.0,0.0,1611113.0,JP-23
Mie,三重県,18428,2633,16027.0,168.0,0.0,400.0,288826.0,JP-24
Shiga,滋賀県,17991,4131,13755.0,105.0,0.0,0.0,324375.0,JP-25
Kyoto,京都府,50112,9661,39147.0,294.0,43.0,1010.0,526069.0,JP-26
Osaka,大阪府,267486,50143,214264.0,3079.0,268.0,0.0,4647266.0,JP-27
Hyogo,兵庫県,100523,15666,83455.0,1403.0,4.0,1.0,954249.0,JP-28
Nara,奈良県,20738,3421,17165.0,152.0,10.0,0.0,319327.0,JP-29
Wakayama,和歌山県,8090,2147,5760.0,64.0,6.0,119.0,80716.0,JP-30
Tottori,鳥取県,2501,648,1816.0,5.0,0.0,32.0,194775.0,JP-31
Shimane,島根県,3561,1341,2214.0,6.0,1.0,0.0,75360.0,JP-32
Okayama,岡山県,20441,1689,15815.0,136.0,0.0,2801.0,343602.0,JP-33
Hiroshima,広島県,39731,15195,24319.0,217.0,7.0,0.0,1134668.0,JP-34
Yamaguchi,山口県,10541,2719,7727.0,95.0,1.0,0.0,256718.0,JP-35
Tokushima,徳島県,3907,455,3389.0,66.0,0.0,3.0,126719.0,JP-36
Kagawa,香川県,6321,1302,4981.0,39.0,0.0,1.0,160007.0,JP-37
Ehime,愛媛県,8268,1973,6213.0,82.0,3.0,0.0,199201.0,JP-38
Kochi,高知県,4887,556,4298.0,33.0,4.0,0.0,124098.0,JP-39
Fukuoka,福岡県,95055,15567,76216.0,633.0,1.0,2639.0,1582021.0,JP-40
Saga,佐賀県,8694,1781,6568.0,32.0,0.0,313.0,140509.0,JP-41
Nagasaki,長崎県,10271,3524,6684.0,74.0,0.0,11.0,224753.0,JP-42
Kumamoto,熊本県,21468,3290,18039.0,139.0,4.0,0.0,143705.0,JP-43
Oita,大分県,10855,2035,8736.0,84.0,0.0,0.0,337925.0,JP-44
Miyazaki,宮崎県,8740,2332,6349.0,41.0,0.0,18.0,85711.0,JP-45
Kagoshima,鹿児島県,12738,2129,10269.0,66.0,0.0,274.0,200057.0,JP-46
Okinawa,沖縄県,75927,10225,65280.0,399.0,41.0,23.0,513855.0,JP-47
Zenkoku,全国,2207698,344062,1832894.0,18515.0,,,,
