name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,94974,19810,72225.0,1502.0,1.0,1437.0,1436804.0,JP-01
Aomori,青森県,10411,2873,7497.0,41.0,0.0,0.0,129040.0,JP-02
Iwate,岩手県,4862,1035,3774.0,53.0,0.0,0.0,150488.0,JP-03
Miyagi,宮城県,22100,3523,17985.0,118.0,3.0,474.0,319680.0,JP-04
Akita,秋田県,4415,1939,2449.0,27.0,1.0,0.0,34954.0,JP-05
Yamagata,山形県,5939,1738,4145.0,56.0,0.0,0.0,131124.0,JP-06
Fukushima,福島県,13772,3058,10536.0,178.0,5.0,0.0,530247.0,JP-07
Ibaraki,茨城県,36922,5509,31188.0,225.0,5.0,0.0,42981.0,JP-08
Tochigi,栃木県,25027,5610,19290.0,127.0,1.0,0.0,573905.0,JP-09
Gunma,群馬県,31028,7820,23017.0,191.0,3.0,0.0,423445.0,JP-10
Saitama,埼玉県,173528,27632,144828.0,1068.0,34.0,0.0,1905130.0,JP-11
Chiba,千葉県,149432,24132,120760.0,1055.0,6.0,3485.0,1414570.0,JP-12
Tokyo,東京都,592228,125964,463058.0,3206.0,29.0,0.0,4788229.0,JP-13
Kanagawa,神奈川県,253975,48115,204517.0,1343.0,53.0,0.0,2107778.0,JP-14
Niigata,新潟県,16728,3805,12860.0,63.0,2.0,0.0,400560.0,JP-15
Toyama,富山県,7307,1778,5477.0,52.0,1.0,0.0,153455.0,JP-16
Ishikawa,石川県,13070,3659,9248.0,141.0,4.0,22.0,238671.0,JP-17
Fukui,福井県,5794,1318,4438.0,38.0,1.0,0.0,161557.0,JP-18
Yamanashi,山梨県,9320,2552,6739.0,35.0,0.0,6.0,161912.0,JP-19
Nagano,長野県,18160,3761,12661.0,98.0,1.0,1640.0,444752.0,JP-20
Gifu,岐阜県,30517,5704,23525.0,225.0,1.0,1063.0,554615.0,JP-21
Shizuoka,静岡県,46146,11595,32773.0,212.0,3.0,1566.0,838759.0,JP-22
Aichi,愛知県,167978,35887,130897.0,1194.0,15.0,0.0,1711140.0,JP-23
Mie,三重県,22900,4659,18576.0,172.0,3.0,507.0,305600.0,JP-24
Shiga,滋賀県,23791,6486,17199.0,106.0,2.0,0.0,340509.0,JP-25
Kyoto,京都府,67208,15147,49812.0,301.0,73.0,1948.0,559018.0,JP-26
Osaka,大阪府,343238,88549,251551.0,3138.0,488.0,0.0,4886486.0,JP-27
Hyogo,兵庫県,131032,35400,94206.0,1429.0,22.0,3.0,1019553.0,JP-28
Nara,奈良県,27330,7983,19191.0,156.0,16.0,0.0,341276.0,JP-29
Wakayama,和歌山県,11542,3312,8041.0,67.0,31.0,122.0,90007.0,JP-30
Tottori,鳥取県,3593,1194,2354.0,5.0,0.0,40.0,211499.0,JP-31
Shimane,島根県,4276,934,3336.0,6.0,2.0,0.0,85034.0,JP-32
Okayama,岡山県,27122,3780,17301.0,139.0,1.0,5902.0,343602.0,JP-33
Hiroshima,広島県,50010,20143,29623.0,244.0,14.0,0.0,1216689.0,JP-34
Yamaguchi,山口県,13480,3459,9919.0,102.0,3.0,0.0,278857.0,JP-35
Tokushima,徳島県,4983,1034,3884.0,68.0,0.0,3.0,133475.0,JP-36
Kagawa,香川県,8804,2446,6312.0,41.0,1.0,5.0,169014.0,JP-37
Ehime,愛媛県,10671,2542,8043.0,86.0,3.0,0.0,216168.0,JP-38
Kochi,高知県,6234,1411,4786.0,37.0,5.0,0.0,138655.0,JP-39
Fukuoka,福岡県,128583,40799,82622.0,659.0,6.0,4503.0,1704640.0,JP-40
Saga,佐賀県,11950,2958,8033.0,33.0,0.0,926.0,153027.0,JP-41
Nagasaki,長崎県,14845,5706,9069.0,77.0,0.0,7.0,240498.0,JP-42
Kumamoto,熊本県,29387,5723,23517.0,147.0,9.0,0.0,158692.0,JP-43
Oita,大分県,14018,3082,10851.0,85.0,0.0,0.0,360045.0,JP-44
Miyazaki,宮崎県,11693,3243,8427.0,43.0,0.0,20.0,98444.0,JP-45
Kagoshima,鹿児島県,17196,4261,12127.0,72.0,0.0,736.0,216048.0,JP-46
Okinawa,沖縄県,83543,7845,75275.0,402.0,38.0,21.0,538559.0,JP-47
Zenkoku,全国,2801062,620913,2137942.0,18863.0,,,,
