name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,1619,137,1379.0,103.0,3,0.0,36031.0,
Aomori,青森県,33,1,31.0,1.0,0,0.0,1689.0,
Iwate,岩手県,8,6,3.0,0.0,0,1.0,2176.0,
Miyagi,宮城県,184,10,173.0,1.0,1,0.0,7109.0,
Akita,秋田県,42,15,25.0,0.0,0,2.0,1450.0,
Yamagata,山形県,76,0,76.0,1.0,0,1.0,3002.0,
Fukushima,福島県,105,15,90.0,0.0,1,0.0,11895.0,
Ibaraki,茨城県,452,86,356.0,10.0,2,0.0,9203.0,
Tochigi,栃木県,276,42,214.0,1.0,4,19.0,18305.0,
Gunma,群馬県,298,101,178.0,19.0,0,0.0,10321.0,
Saitama,埼玉県,3221,607,2532.0,82.0,11,0.0,87801.0,
Chiba,千葉県,2463,522,1885.0,56.0,6,0.0,44503.0,
Tokyo,東京都,17714,3615,13759.0,340.0,25,0.0,253605.0,
Kanagawa,神奈川県,3854,593,3156.0,105.0,22,0.0,87845.0,
Niigata,新潟県,129,7,121.0,0.0,0,1.0,7890.0,
Toyama,富山県,307,50,238.0,22.0,0,3.0,6591.0,
Ishikawa,石川県,456,122,305.0,29.0,3,0.0,4059.0,
Fukui,福井県,155,7,140.0,8.0,1,0.0,5886.0,
Yamanashi,山梨県,136,31,104.0,1.0,0,0.0,8444.0,
Nagano,長野県,148,34,115.0,,0,1.0,10650.0,
Gifu,岐阜県,512,81,424.0,7.0,3,0.0,15272.0,
Shizuoka,静岡県,398,78,319.0,1.0,2,0.0,18540.0,
Aichi,愛知県,3454,1488,2125.0,43.0,13,202.0,37041.0,
Mie,三重県,281,103,176.0,1.0,2,1.0,7333.0,
Shiga,滋賀県,337,108,225.0,4.0,4,0.0,6953.0,
Kyoto,京都府,1061,208,832.0,21.0,3,0.0,23577.0,
Osaka,大阪府,6845,1685,5049.0,106.0,72,5.0,105103.0,
Hyogo,兵庫県,1863,279,1536.0,48.0,14,0.0,35836.0,
Nara,奈良県,394,96,295.0,3.0,1,0.0,11572.0,
Wakayama,和歌山県,196,24,166.0,4.0,3,2.0,7369.0,
Tottori,鳥取県,21,13,8.0,0.0,0,0.0,4292.0,
Shimane,島根県,132,103,29.0,0.0,0,0.0,4191.0,
Okayama,岡山県,126,20,90.0,,-,16.0,3821.0,
Hiroshima,広島県,435,73,360.0,3.0,1,1.0,15725.0,
Yamaguchi,山口県,83,25,58.0,0.0,0,0.0,4998.0,
Tokushima,徳島県,90,43,31.0,1.0,0,15.0,3755.0,
Kagawa,香川県,63,11,51.0,1.0,0,0.0,6293.0,
Ehime,愛媛県,110,10,94.0,6.0,0,0.0,3428.0,
Kochi,高知県,102,17,79.0,3.0,0,3.0,2590.0,
Fukuoka,福岡県,3559,1061,2459.0,39.0,19,0.0,34477.0,
Saga,佐賀県,195,68,128.0,0.0,0,1.0,3933.0,
Nagasaki,長崎県,185,37,36.0,3.0,-,109.0,10708.0,
Kumamoto,熊本県,407,94,235.0,6.0,4,72.0,9139.0,
Oita,大分県,103,22,80.0,1.0,0,0.0,8982.0,
Miyazaki,宮崎県,261,78,183.0,1.0,0,1.0,6761.0,
Kagoshima,鹿児島県,296,26,244.0,4.0,2,22.0,13001.0,
Okinawa,沖縄県,1618,1156,453.0,13.0,21,0.0,18176.0,
Zenkoku,全国,54803,13008,40645.0,1098.0,,,,
