name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,63937,1593,60251.0,1477.0,0.0,616.0,1315403.0,JP-01
Aomori,青森県,6393,486,5868.0,39.0,0.0,0.0,109635.0,JP-02
Iwate,岩手県,3600,97,3450.0,53.0,0.0,0.0,140618.0,JP-03
Miyagi,宮城県,16724,311,16195.0,118.0,0.0,100.0,275004.0,JP-04
Akita,秋田県,2059,125,1907.0,27.0,0.0,0.0,27964.0,JP-05
Yamagata,山形県,3817,196,3565.0,56.0,0.0,0.0,119396.0,JP-06
Fukushima,福島県,9880,312,9392.0,176.0,1.0,0.0,487147.0,JP-07
Ibaraki,茨城県,25690,1089,24381.0,220.0,1.0,0.0,40742.0,JP-08
Tochigi,栃木県,16790,988,15684.0,118.0,0.0,0.0,542797.0,JP-09
Gunma,群馬県,18957,1339,17436.0,182.0,0.0,0.0,372627.0,JP-10
Saitama,埼玉県,121434,4995,115379.0,1060.0,1.0,0.0,1717103.0,JP-11
Chiba,千葉県,105086,3136,99976.0,1029.0,0.0,945.0,1284767.0,JP-12
Tokyo,東京都,403662,17969,382515.0,3178.0,4.0,0.0,4351431.0,JP-13
Kanagawa,神奈川県,176238,5522,169396.0,1320.0,4.0,0.0,1917056.0,JP-14
Niigata,新潟県,9536,1209,8264.0,63.0,0.0,0.0,349484.0,JP-15
Toyama,富山県,5077,192,4833.0,52.0,0.0,0.0,137348.0,JP-16
Ishikawa,石川県,8370,308,7901.0,139.0,0.0,22.0,220779.0,JP-17
Fukui,福井県,3537,367,3132.0,38.0,0.0,0.0,134621.0,JP-18
Yamanashi,山梨県,5459,285,5150.0,29.0,0.0,5.0,143310.0,JP-19
Nagano,長野県,10420,1059,9059.0,97.0,1.0,205.0,387986.0,JP-20
Gifu,岐阜県,20487,893,19123.0,219.0,0.0,252.0,494605.0,JP-21
Shizuoka,静岡県,29000,1979,26360.0,210.0,1.0,451.0,763064.0,JP-22
Aichi,愛知県,111506,4473,105870.0,1163.0,1.0,0.0,1557703.0,JP-23
Mie,三重県,15700,849,15011.0,165.0,0.0,325.0,279143.0,JP-24
Shiga,滋賀県,14089,1425,12560.0,104.0,0.0,0.0,306847.0,JP-25
Kyoto,京都府,39663,2477,36169.0,292.0,28.0,725.0,494351.0,JP-26
Osaka,大阪府,219100,13443,202588.0,3069.0,148.0,0.0,4414538.0,JP-27
Hyogo,兵庫県,82322,2912,78012.0,1399.0,1.0,1.0,900553.0,JP-28
Nara,奈良県,17094,989,15956.0,149.0,1.0,0.0,296214.0,JP-29
Wakayama,和歌山県,5951,606,5169.0,62.0,2.0,114.0,71628.0,JP-30
Tottori,鳥取県,1859,182,1646.0,5.0,0.0,26.0,182003.0,JP-31
Shimane,島根県,2247,452,1790.0,5.0,0.0,0.0,69204.0,JP-32
Okayama,岡山県,16594,415,15445.0,136.0,0.0,598.0,329200.0,JP-33
Hiroshima,広島県,28167,5313,22649.0,205.0,3.0,0.0,1048744.0,JP-34
Yamaguchi,山口県,7922,1882,5946.0,94.0,2.0,0.0,235060.0,JP-35
Tokushima,徳島県,3457,161,3239.0,66.0,0.0,9.0,121318.0,JP-36
Kagawa,香川県,5087,363,4686.0,38.0,0.0,0.0,151769.0,JP-37
Ehime,愛媛県,6273,836,5355.0,82.0,0.0,0.0,177568.0,JP-38
Kochi,高知県,4310,125,4152.0,33.0,1.0,0.0,117121.0,JP-39
Fukuoka,福岡県,78905,2846,74334.0,628.0,1.0,1097.0,1501494.0,JP-40
Saga,佐賀県,6718,548,5920.0,30.0,0.0,220.0,129905.0,JP-41
Nagasaki,長崎県,6976,813,6094.0,73.0,0.0,4.0,213306.0,JP-42
Kumamoto,熊本県,15624,828,14660.0,136.0,0.0,0.0,129032.0,JP-43
Oita,大分県,8656,443,8129.0,84.0,0.0,0.0,322164.0,JP-44
Miyazaki,宮崎県,6378,345,6098.0,41.0,0.0,106.0,74675.0,JP-45
Kagoshima,鹿児島県,10333,978,9123.0,66.0,0.0,166.0,185805.0,JP-46
Okinawa,沖縄県,64041,11618,52025.0,398.0,34.0,0.0,476682.0,JP-47
Zenkoku,全国,1845125,99772,1721843.0,18423.0,,,,
