name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,3566,674,2780.0,112.0,9.0,0.0,88202.0
Aomori,青森県,269,69,196.0,4.0,3.0,0.0,5625.0
Iwate,岩手県,29,3,26.0,0.0,0.0,0.0,5633.0
Miyagi,宮城県,822,222,597.0,3.0,4.0,0.0,14848.0
Akita,秋田県,67,7,60.0,0.0,1.0,0.0,2642.0
Yamagata,山形県,86,4,81.0,1.0,0.0,0.0,6747.0
Fukushima,福島県,410,35,369.0,6.0,3.0,0.0,30813.0
Ibaraki,茨城県,796,47,731.0,18.0,1.0,0.0,14162.0
Tochigi,栃木県,496,25,471.0,1.0,1.0,1.0,45618.0
Gunma,群馬県,918,41,857.0,20.0,4.0,0.0,30277.0
Saitama,埼玉県,6132,501,5520.0,111.0,7.0,0.0,194330.0
Chiba,千葉県,5249,354,4813.0,82.0,8.0,0.0,134785.0
Tokyo,東京都,32135,1835,29839.0,461.0,37.0,0.0,624458.0
Kanagawa,神奈川県,9124,600,8351.0,173.0,23.0,0.0,209445.0
Niigata,新潟県,186,4,182.0,0.0,0.0,0.0,18193.0
Toyama,富山県,424,2,396.0,26.0,0.0,0.0,15001.0
Ishikawa,石川県,816,15,752.0,49.0,0.0,0.0,18304.0
Fukui,福井県,257,1,245.0,11.0,1.0,0.0,11220.0
Yamanashi,山梨県,225,18,201.0,6.0,0.0,0.0,11926.0
Nagano,長野県,351,12,338.0,6.0,0.0,5.0,24098.0
Gifu,岐阜県,726,60,654.0,12.0,0.0,0.0,27736.0
Shizuoka,静岡県,707,90,615.0,2.0,0.0,0.0,44670.0
Aichi,愛知県,6536,633,5806.0,97.0,13.0,0.0,104509.0
Mie,三重県,587,36,544.0,7.0,3.0,0.0,16342.0
Shiga,滋賀県,593,49,535.0,9.0,0.0,0.0,14643.0
Kyoto,京都府,2101,99,1972.0,30.0,2.0,0.0,54297.0
Osaka,大阪府,13485,1122,12095.0,249.0,42.0,19.0,248414.0
Hyogo,兵庫県,3406,236,3103.0,67.0,16.0,0.0,71350.0
Nara,奈良県,713,81,622.0,10.0,0.0,0.0,25726.0
Wakayama,和歌山県,280,8,263.0,4.0,3.0,5.0,10566.0
Tottori,鳥取県,38,2,36.0,0.0,0.0,0.0,5786.0
Shimane,島根県,141,0,141.0,0.0,0.0,0.0,6281.0
Okayama,岡山県,323,118,185.0,6.0,2.0,14.0,11198.0
Hiroshima,広島県,667,14,648.0,5.0,1.0,0.0,28463.0
Yamaguchi,山口県,223,12,209.0,2.0,0.0,0.0,11960.0
Tokushima,徳島県,167,0,155.0,9.0,0.0,3.0,7536.0
Kagawa,香川県,104,4,98.0,2.0,0.0,0.0,13911.0
Ehime,愛媛県,117,1,110.0,6.0,0.0,0.0,4434.0
Kochi,高知県,144,1,139.0,4.0,0.0,0.0,3667.0
Fukuoka,福岡県,5268,84,5080.0,104.0,4.0,0.0,170366.0
Saga,佐賀県,267,13,256.0,0.0,0.0,2.0,7480.0
Nagasaki,長崎県,246,4,241.0,3.0,0.0,2.0,23361.0
Kumamoto,熊本県,843,54,766.0,9.0,0.0,14.0,20618.0
Oita,大分県,160,1,156.0,3.0,0.0,0.0,21701.0
Miyazaki,宮崎県,372,4,368.0,1.0,1.0,1.0,8807.0
Kagoshima,鹿児島県,505,24,464.0,13.0,0.0,4.0,23324.0
Okinawa,沖縄県,3456,282,3115.0,64.0,5.0,5.0,60623.0
Zenkoku,全国,104533,7501,95181.0,1808.0,,,
