name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,13778,1692,11598.0,476.0,21.0,12.0,243136.0,
Aomori,青森県,516,98,410.0,8.0,2.0,0.0,10327.0,
Iwate,岩手県,394,56,314.0,24.0,4.0,0.0,14508.0,
Miyagi,宮城県,2252,405,1831.0,16.0,5.0,0.0,25035.0,
Akita,秋田県,149,32,116.0,1.0,0.0,0.0,4848.0,
Yamagata,山形県,402,72,321.0,9.0,5.0,0.0,10378.0,
Fukushima,福島県,1008,227,759.0,22.0,9.0,0.0,59334.0,
Ibaraki,茨城県,2592,331,2223.0,38.0,6.0,0.0,18978.0,
Tochigi,栃木県,1731,632,1099.0,6.0,9.0,6.0,74290.0,
Gunma,群馬県,2449,351,2015.0,46.0,10.0,37.0,54390.0,
Saitama,埼玉県,15180,3235,11726.0,219.0,68.0,0.0,326926.0,
Chiba,千葉県,11877,2631,9122.0,124.0,20.0,0.0,234043.0,
Tokyo,東京都,63474,10804,52036.0,634.0,108.0,0.0,1019583.0,
Kanagawa,神奈川県,22892,3447,19160.0,285.0,79.0,0.0,358543.0,
Niigata,新潟県,572,122,450.0,3.0,1.0,3.0,28706.0,
Toyama,富山県,577,55,496.0,26.0,2.0,0.0,22384.0,
Ishikawa,石川県,1119,146,935.0,51.0,8.0,13.0,30248.0,
Fukui,福井県,360,16,331.0,12.0,0.0,1.0,19666.0,
Yamanashi,山梨県,588,74,503.0,11.0,2.0,0.0,14618.0,
Nagano,長野県,1260,179,1077.0,16.0,3.0,12.0,52092.0,
Gifu,岐阜県,2494,562,1893.0,39.0,12.0,0.0,66276.0,
Shizuoka,静岡県,2812,529,2242.0,41.0,5.0,0.0,99712.0,
Aichi,愛知県,17090,2478,14385.0,227.0,38.0,0.0,199918.0,
Mie,三重県,1339,170,1149.0,20.0,6.0,0.0,30675.0,
Shiga,滋賀県,1297,281,1003.0,13.0,8.0,0.0,39017.0,
Kyoto,京都府,4989,1175,3799.0,57.0,20.0,42.0,96126.0,
Osaka,大阪府,31058,3976,26470.0,612.0,171.0,0.0,475433.0,
Hyogo,兵庫県,10333,1105,8999.0,229.0,51.0,0.0,144137.0,
Nara,奈良県,2130,345,1760.0,25.0,11.0,0.0,51105.0,
Wakayama,和歌山県,661,71,572.0,7.0,3.0,11.0,16728.0,
Tottori,鳥取県,127,53,72.0,0.0,2.0,2.0,25067.0,
Shimane,島根県,214,25,189.0,0.0,1.0,0.0,9344.0,
Okayama,岡山県,1473,384,762.0,13.0,8.0,314.0,31723.0,
Hiroshima,広島県,3538,714,2421.0,43.0,13.0,360.0,75233.0,
Yamaguchi,山口県,609,122,480.0,3.0,3.0,4.0,29766.0,
Tokushima,徳島県,201,8,184.0,9.0,0.0,0.0,15440.0,
Kagawa,香川県,315,83,229.0,3.0,1.0,0.0,24652.0,
Ehime,愛媛県,493,90,390.0,13.0,3.0,0.0,13805.0,
Kochi,高知県,689,89,591.0,9.0,5.0,0.0,6021.0,
Fukuoka,福岡県,9477,1722,7633.0,122.0,17.0,0.0,270382.0,
Saga,佐賀県,500,70,432.0,3.0,1.0,5.0,15346.0,
Nagasaki,長崎県,703,233,444.0,5.0,9.0,21.0,40578.0,
Kumamoto,熊本県,1981,200,1580.0,22.0,10.0,179.0,37649.0,
Oita,大分県,730,127,597.0,6.0,4.0,0.0,43508.0,
Miyazaki,宮崎県,878,186,692.0,9.0,2.0,9.0,13419.0,
Kagoshima,鹿児島県,1060,146,914.0,14.0,2.0,14.0,40734.0,
Okinawa,沖縄県,5487,356,5053.0,83.0,3.0,5.0,91439.0,
Zenkoku,全国,245848,39905,201457.0,3654.0,,,,
