name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,19388,561,18138.0,691.0,5.0,2.0,394409.0,JP-01
Aomori,青森県,820,24,776.0,20.0,0.0,0.0,17718.0,JP-02
Iwate,岩手県,555,2,523.0,30.0,0.0,0.0,27687.0,JP-03
Miyagi,宮城県,3735,156,3554.0,25.0,5.0,0.0,70805.0,JP-04
Akita,秋田県,269,1,262.0,6.0,0.0,0.0,7096.0,JP-05
Yamagata,山形県,543,12,516.0,15.0,0.0,0.0,27916.0,JP-06
Fukushima,福島県,2071,191,1800.0,80.0,8.0,0.0,118077.0,JP-07
Ibaraki,茨城県,5969,339,5514.0,116.0,6.0,0.0,25001.0,JP-08
Tochigi,栃木県,4157,111,3978.0,68.0,1.0,0.0,130365.0,JP-09
Gunma,群馬県,4595,198,4310.0,87.0,4.0,0.0,96668.0,JP-10
Saitama,埼玉県,29934,1323,27993.0,618.0,39.0,0.0,569518.0,JP-11
Chiba,千葉県,27124,1396,25253.0,475.0,20.0,0.0,424387.0,JP-12
Tokyo,東京都,113218,2892,108864.0,1462.0,51.0,0.0,1579922.0,JP-13
Kanagawa,神奈川県,45555,1044,43797.0,714.0,27.0,0.0,612720.0,JP-14
Niigata,新潟県,1110,74,1021.0,15.0,2.0,0.0,45953.0,JP-15
Toyama,富山県,907,9,870.0,28.0,1.0,0.0,37151.0,JP-16
Ishikawa,石川県,1877,93,1742.0,62.0,7.0,20.0,53499.0,JP-17
Fukui,福井県,545,2,518.0,25.0,0.0,0.0,32587.0,JP-18
Yamanashi,山梨県,941,4,920.0,17.0,0.0,0.0,27101.0,JP-19
Nagano,長野県,2369,17,2343.0,41.0,0.0,32.0,101091.0,JP-20
Gifu,岐阜県,4771,129,4530.0,112.0,11.0,0.0,140292.0,JP-21
Shizuoka,静岡県,5231,187,4947.0,97.0,0.0,0.0,206239.0,JP-22
Aichi,愛知県,26098,579,24981.0,538.0,29.0,0.0,403390.0,JP-23
Mie,三重県,2564,110,2475.0,57.0,5.0,78.0,67122.0,JP-24
Shiga,滋賀県,2546,150,2349.0,47.0,4.0,0.0,75787.0,JP-25
Kyoto,京都府,9079,154,8781.0,158.0,2.0,14.0,159089.0,JP-26
Osaka,大阪府,47594,923,45126.0,1134.0,75.0,411.0,828199.0,JP-27
Hyogo,兵庫県,18130,362,17212.0,556.0,36.0,0.0,257318.0,JP-28
Nara,奈良県,3396,66,3283.0,47.0,6.0,0.0,84240.0,JP-29
Wakayama,和歌山県,1167,9,1116.0,18.0,0.0,24.0,24736.0,JP-30
Tottori,鳥取県,210,2,203.0,2.0,0.0,3.0,42239.0,JP-31
Shimane,島根県,284,1,283.0,0.0,0.0,0.0,16183.0,JP-32
Okayama,岡山県,2518,44,2419.0,33.0,1.0,22.0,69524.0,JP-33
Hiroshima,広島県,5037,31,4899.0,103.0,1.0,4.0,166610.0,JP-34
Yamaguchi,山口県,1385,35,1309.0,41.0,0.0,0.0,60724.0,JP-35
Tokushima,徳島県,461,26,419.0,16.0,2.0,0.0,27444.0,JP-36
Kagawa,香川県,758,14,726.0,18.0,0.0,0.0,45936.0,JP-37
Ehime,愛媛県,1066,23,1019.0,24.0,1.0,0.0,34001.0,JP-38
Kochi,高知県,902,18,866.0,18.0,2.0,0.0,7175.0,JP-39
Fukuoka,福岡県,18196,427,17466.0,303.0,17.0,0.0,456576.0,JP-40
Saga,佐賀県,1078,52,1036.0,9.0,1.0,19.0,28780.0,JP-41
Nagasaki,長崎県,1612,11,1564.0,37.0,0.0,0.0,69383.0,JP-42
Kumamoto,熊本県,3455,32,3347.0,72.0,1.0,4.0,56893.0,JP-43
Oita,大分県,1297,20,1255.0,22.0,0.0,0.0,82515.0,JP-44
Miyazaki,宮崎県,1953,16,1930.0,21.0,1.0,14.0,24794.0,JP-45
Kagoshima,鹿児島県,1762,16,1746.0,27.0,1.0,27.0,68566.0,JP-46
Okinawa,沖縄県,8306,269,7922.0,120.0,1.0,5.0,148848.0,JP-47
Zenkoku,全国,436538,12155,415901.0,8225.0,,,,
