name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,2460,187,2166.0,107.0,1.0,0.0,68209.0
Aomori,青森県,83,46,36.0,1.0,1.0,0.0,2975.0
Iwate,岩手県,26,3,23.0,0.0,0.0,0.0,4874.0
Miyagi,宮城県,508,43,463.0,2.0,1.0,0.0,12111.0
Akita,秋田県,59,1,58.0,0.0,0.0,0.0,2361.0
Yamagata,山形県,81,2,78.0,1.0,0.0,0.0,5335.0
Fukushima,福島県,343,78,259.0,6.0,2.0,0.0,24370.0
Ibaraki,茨城県,723,32,673.0,18.0,4.0,0.0,13174.0
Tochigi,栃木県,458,19,437.0,1.0,0.0,1.0,34074.0
Gunma,群馬県,766,35,712.0,19.0,4.0,0.0,26175.0
Saitama,埼玉県,5286,406,4778.0,102.0,9.0,0.0,163004.0
Chiba,千葉県,4473,360,4037.0,76.0,13.0,0.0,110522.0
Tokyo,東京都,28604,1867,26306.0,431.0,25.0,0.0,532530.0
Kanagawa,神奈川県,7843,570,7120.0,153.0,19.0,0.0,178657.0
Niigata,新潟県,180,4,176.0,0.0,0.0,0.0,16808.0
Toyama,富山県,423,1,396.0,26.0,0.0,0.0,13903.0
Ishikawa,石川県,788,20,721.0,47.0,0.0,0.0,15179.0
Fukui,福井県,254,9,234.0,11.0,0.0,0.0,10331.0
Yamanashi,山梨県,199,2,191.0,6.0,0.0,0.0,11173.0
Nagano,長野県,323,7,315.0,3.0,0.0,2.0,20863.0
Gifu,岐阜県,642,13,619.0,10.0,1.0,0.0,24856.0
Shizuoka,静岡県,575,15,558.0,2.0,0.0,0.0,39100.0
Aichi,愛知県,5615,219,5305.0,91.0,10.0,0.0,87811.0
Mie,三重県,544,22,515.0,7.0,0.0,0.0,14558.0
Shiga,滋賀県,520,15,497.0,8.0,0.0,0.0,13221.0
Kyoto,京都府,1907,119,1761.0,27.0,1.0,0.0,48126.0
Osaka,大阪府,11414,457,10715.0,226.0,19.0,16.0,210358.0
Hyogo,兵庫県,2960,124,2776.0,60.0,14.0,0.0,62910.0
Nara,奈良県,610,29,572.0,9.0,2.0,0.0,23057.0
Wakayama,和歌山県,254,11,236.0,4.0,1.0,3.0,9887.0
Tottori,鳥取県,36,0,36.0,0.0,0.0,0.0,5548.0
Shimane,島根県,140,0,140.0,0.0,0.0,0.0,6000.0
Okayama,岡山県,170,12,155.0,1.0,2.0,2.0,8654.0
Hiroshima,広島県,646,44,599.0,3.0,1.0,0.0,25370.0
Yamaguchi,山口県,209,4,203.0,2.0,1.0,0.0,10853.0
Tokushima,徳島県,149,0,140.0,9.0,0.0,0.0,7143.0
Kagawa,香川県,97,4,91.0,2.0,0.0,0.0,12231.0
Ehime,愛媛県,116,2,108.0,6.0,0.0,0.0,4227.0
Kochi,高知県,140,2,134.0,4.0,0.0,0.0,3565.0
Fukuoka,福岡県,5138,66,4973.0,99.0,7.0,0.0,149523.0
Saga,佐賀県,250,3,249.0,0.0,0.0,2.0,6431.0
Nagasaki,長崎県,241,2,235.0,3.0,0.0,1.0,20608.0
Kumamoto,熊本県,735,69,637.0,8.0,0.0,21.0,18258.0
Oita,大分県,159,2,155.0,2.0,0.0,0.0,19043.0
Miyazaki,宮崎県,366,1,365.0,1.0,0.0,1.0,8703.0
Kagoshima,鹿児島県,462,20,439.0,12.0,0.0,9.0,21290.0
Okinawa,沖縄県,2855,258,2547.0,54.0,10.0,4.0,46732.0
Zenkoku,全国,90830,5205,83939.0,1660.0,,,
