name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1018,299,642.0,77.0,18,0.0,11072.0
Aomori,青森県,27,5,21.0,1.0,0,0.0,808.0
Iwate,岩手県,0,0,0.0,0.0,0,0.0,561.0
Miyagi,宮城県,88,1,86.0,1.0,0,0.0,2616.0
Akita,秋田県,16,0,16.0,0.0,0,0.0,914.0
Yamagata,山形県,69,11,58.0,0.0,2,0.0,2588.0
Fukushima,福島県,81,13,68.0,0.0,1,0.0,3455.0
Ibaraki,茨城県,168,22,137.0,9.0,1,0.0,4385.0
Tochigi,栃木県,62,16,46.0,0.0,5,1.0,3024.0
Gunma,群馬県,148,25,104.0,19.0,1,0.0,3368.0
Saitama,埼玉県,996,138,812.0,46.0,4,0.0,17335.0
Chiba,千葉県,901,122,737.0,42.0,10,0.0,13155.0
Tokyo,東京都,5075,887,3941.0,247.0,44,0.0,14512.0
Kanagawa,神奈川県,1302,301,933.0,68.0,29,0.0,8483.0
Niigata,新潟県,83,16,67.0,0.0,0,1.0,3874.0
Toyama,富山県,227,41,166.0,20.0,0,0.0,3025.0
Ishikawa,石川県,290,73,195.0,22.0,3,0.0,2543.0
Fukui,福井県,122,9,105.0,8.0,2,1.0,2373.0
Yamanashi,山梨県,60,8,52.0,0.0,1,0.0,3483.0
Nagano,長野県,76,21,55.0,,1,0.0,2492.0
Gifu,岐阜県,150,6,137.0,7.0,1,0.0,3115.0
Shizuoka,静岡県,73,2,70.0,1.0,1,0.0,3332.0
Aichi,愛知県,506,44,428.0,34.0,0,5.0,9368.0
Mie,三重県,45,5,39.0,1.0,0,0.0,2367.0
Shiga,滋賀県,99,18,80.0,1.0,1,0.0,1649.0
Kyoto,京都府,358,41,303.0,14.0,4,0.0,7228.0
Osaka,大阪府,1774,380,1323.0,71.0,37,12.0,26485.0
Hyogo,兵庫県,699,67,594.0,38.0,13,0.0,10312.0
Nara,奈良県,91,8,81.0,2.0,1,0.0,2754.0
Wakayama,和歌山県,63,8,52.0,3.0,0,0.0,3573.0
Tottori,鳥取県,3,1,2.0,0.0,0,0.0,1269.0
Shimane,島根県,24,8,16.0,0.0,1,0.0,1052.0
Okayama,岡山県,25,1,24.0,,-,0.0,1589.0
Hiroshima,広島県,166,43,121.0,2.0,1,0.0,6599.0
Yamaguchi,山口県,37,3,34.0,0.0,1,0.0,1640.0
Tokushima,徳島県,5,0,4.0,1.0,0,0.0,684.0
Kagawa,香川県,28,1,27.0,0.0,0,0.0,2023.0
Ehime,愛媛県,74,27,44.0,3.0,1,0.0,1781.0
Kochi,高知県,74,3,68.0,3.0,0,0.0,1703.0
Fukuoka,福岡県,658,63,570.0,25.0,6,0.0,11578.0
Saga,佐賀県,47,16,31.0,0.0,0,2.0,1354.0
Nagasaki,長崎県,17,0,16.0,1.0,0,0.0,2587.0
Kumamoto,熊本県,48,10,35.0,3.0,1,0.0,3778.0
Oita,大分県,60,2,57.0,1.0,0,0.0,3761.0
Miyazaki,宮崎県,17,3,14.0,0.0,0,0.0,1324.0
Kagoshima,鹿児島県,10,2,8.0,0.0,0,0.0,1653.0
Okinawa,沖縄県,142,6,130.0,6.0,4,0.0,2773.0
Zenkoku,全国,16102,2776,12549.0,777.0,,,
