name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,1734,132,1499.0,103.0,2,0.0,41417.0
Aomori,青森県,35,2,32.0,1.0,0,0.0,1958.0
Iwate,岩手県,19,11,8.0,0.0,0,0.0,2859.0
Miyagi,宮城県,192,4,186.0,2.0,0,0.0,7583.0
Akita,秋田県,48,7,41.0,0.0,0,0.0,1720.0
Yamagata,山形県,77,1,76.0,1.0,1,1.0,3091.0
Fukushima,福島県,146,44,102.0,0.0,1,0.0,13844.0
Ibaraki,茨城県,532,76,444.0,12.0,3,0.0,10384.0
Tochigi,栃木県,295,21,273.0,1.0,4,0.0,21315.0
Gunma,群馬県,426,115,274.0,19.0,0,18.0,13266.0
Saitama,埼玉県,3750,604,3059.0,87.0,12,0.0,102709.0
Chiba,千葉県,2922,442,2419.0,61.0,8,0.0,52584.0
Tokyo,東京都,20096,2735,17005.0,356.0,31,0.0,307109.0
Kanagawa,神奈川県,4667,576,3975.0,116.0,21,0.0,108862.0
Niigata,新潟県,140,11,129.0,0.0,0,0.0,12207.0
Toyama,富山県,368,74,279.0,23.0,2,8.0,7363.0
Ishikawa,石川県,605,145,427.0,33.0,2,0.0,7608.0
Fukui,福井県,190,35,147.0,8.0,0,0.0,6917.0
Yamanashi,山梨県,172,35,135.0,2.0,0,0.0,9359.0
Nagano,長野県,200,52,152.0,,1,4.0,13037.0
Gifu,岐阜県,551,43,499.0,9.0,4,0.0,17549.0
Shizuoka,静岡県,469,59,409.0,1.0,1,0.0,24082.0
Aichi,愛知県,4323,833,3432.0,58.0,16,0.0,49574.0
Mie,三重県,354,78,271.0,2.0,2,3.0,9386.0
Shiga,滋賀県,428,96,328.0,4.0,3,0.0,8427.0
Kyoto,京都府,1374,220,1132.0,22.0,2,0.0,29424.0
Osaka,大阪府,8233,1492,6597.0,138.0,58,6.0,128100.0
Hyogo,兵庫県,2187,224,1913.0,50.0,16,0.0,42080.0
Nara,奈良県,506,98,403.0,5.0,2,0.0,12972.0
Wakayama,和歌山県,228,15,206.0,4.0,0,3.0,8459.0
Tottori,鳥取県,22,2,20.0,0.0,0,0.0,4516.0
Shimane,島根県,137,57,132.0,0.0,0,52.0,4764.0
Okayama,岡山県,143,14,128.0,,-,1.0,5880.0
Hiroshima,広島県,453,20,430.0,3.0,1,0.0,17316.0
Yamaguchi,山口県,141,60,81.0,0.0,1,0.0,6195.0
Tokushima,徳島県,124,66,46.0,4.0,0,8.0,5214.0
Kagawa,香川県,74,9,64.0,1.0,0,0.0,7665.0
Ehime,愛媛県,114,7,101.0,6.0,0,0.0,3740.0
Kochi,高知県,118,18,97.0,3.0,1,0.0,2836.0
Fukuoka,福岡県,4282,868,3361.0,53.0,16,0.0,39106.0
Saga,佐賀県,229,31,199.0,0.0,0,1.0,4711.0
Nagasaki,長崎県,219,25,36.0,3.0,1,155.0,13500.0
Kumamoto,熊本県,491,77,397.0,7.0,0,10.0,10721.0
Oita,大分県,144,34,109.0,1.0,0,0.0,11614.0
Miyazaki,宮崎県,330,65,265.0,1.0,0,1.0,7874.0
Kagoshima,鹿児島県,351,51,287.0,11.0,1,2.0,14880.0
Okinawa,沖縄県,2013,427,1564.0,26.0,14,0.0,23690.0
Zenkoku,全国,64652,10111,53169.0,1237.0,,,
