name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections
Hokkaido,北海道,13055,1621,10988.0,439.0,23.0,7.0,231206.0
Aomori,青森県,438,51,380.0,7.0,2.0,0.0,9291.0
Iwate,岩手県,379,70,287.0,22.0,3.0,0.0,13759.0
Miyagi,宮城県,2069,453,1602.0,14.0,3.0,0.0,24174.0
Akita,秋田県,125,30,94.0,1.0,0.0,0.0,4565.0
Yamagata,山形県,369,84,280.0,5.0,6.0,0.0,10097.0
Fukushima,福島県,896,237,640.0,19.0,5.0,0.0,55946.0
Ibaraki,茨城県,2338,241,2061.0,36.0,7.0,0.0,18572.0
Tochigi,栃木県,1266,310,956.0,6.0,9.0,6.0,70920.0
Gunma,群馬県,2193,311,1842.0,40.0,11.0,0.0,51715.0
Saitama,埼玉県,13424,2725,10500.0,199.0,54.0,0.0,312054.0
Chiba,千葉県,10393,1829,8450.0,114.0,17.0,0.0,222862.0
Tokyo,東京都,57040,7495,48932.0,613.0,81.0,0.0,975031.0
Kanagawa,神奈川県,19849,2612,16977.0,260.0,61.0,0.0,342311.0
Niigata,新潟県,505,87,418.0,3.0,0.0,3.0,27279.0
Toyama,富山県,542,54,462.0,26.0,2.0,0.0,21742.0
Ishikawa,石川県,1040,113,880.0,50.0,6.0,3.0,29071.0
Fukui,福井県,348,17,320.0,11.0,2.0,0.0,18822.0
Yamanashi,山梨県,525,49,465.0,11.0,3.0,0.0,14459.0
Nagano,長野県,1129,121,1005.0,13.0,3.0,10.0,46746.0
Gifu,岐阜県,2068,438,1599.0,31.0,9.0,0.0,63198.0
Shizuoka,静岡県,2580,425,2117.0,38.0,7.0,0.0,88334.0
Aichi,愛知県,15664,2351,13118.0,195.0,41.0,0.0,199918.0
Mie,三重県,1237,139,1082.0,16.0,4.0,0.0,29023.0
Shiga,滋賀県,1101,197,893.0,11.0,3.0,0.0,36649.0
Kyoto,京都府,4455,1019,3431.0,47.0,14.0,42.0,90765.0
Osaka,大阪府,29077,3458,25062.0,557.0,158.0,0.0,449377.0
Hyogo,兵庫県,9324,1140,8004.0,180.0,48.0,0.0,134198.0
Nara,奈良県,1912,335,1555.0,22.0,11.0,0.0,47698.0
Wakayama,和歌山県,598,21,559.0,7.0,4.0,11.0,16309.0
Tottori,鳥取県,95,28,65.0,0.0,1.0,2.0,23602.0
Shimane,島根県,205,30,175.0,0.0,2.0,0.0,9344.0
Okayama,岡山県,1285,384,762.0,13.0,8.0,126.0,31723.0
Hiroshima,広島県,3010,486,1652.0,23.0,18.0,849.0,73605.0
Yamaguchi,山口県,537,103,427.0,3.0,4.0,4.0,26760.0
Tokushima,徳島県,195,7,179.0,9.0,0.0,0.0,15074.0
Kagawa,香川県,288,89,196.0,3.0,0.0,0.0,23368.0
Ehime,愛媛県,431,69,350.0,12.0,4.0,0.0,12200.0
Kochi,高知県,634,158,470.0,6.0,8.0,0.0,5782.0
Fukuoka,福岡県,8292,1303,6872.0,117.0,13.0,0.0,258021.0
Saga,佐賀県,450,49,403.0,3.0,1.0,5.0,14638.0
Nagasaki,長崎県,457,193,311.0,3.0,2.0,50.0,38000.0
Kumamoto,熊本県,1739,172,1384.0,16.0,5.0,167.0,34504.0
Oita,大分県,639,90,544.0,5.0,4.0,0.0,40729.0
Miyazaki,宮崎県,715,68,647.0,5.0,0.0,5.0,12454.0
Kagoshima,鹿児島県,966,110,856.0,13.0,2.0,13.0,37656.0
Okinawa,沖縄県,5220,322,4822.0,81.0,6.0,5.0,87774.0
Zenkoku,全国,221097,31694,185074.0,3305.0,,,
