name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,15300,1524,13201.0,521.0,9.0,54.0,270645.0,JP-01
Aomori,青森県,607,82,517.0,8.0,1.0,0.0,11633.0,JP-02
Iwate,岩手県,449,68,356.0,25.0,2.0,0.0,16513.0,JP-03
Miyagi,宮城県,2750,474,2259.0,17.0,9.0,0.0,42970.0,JP-04
Akita,秋田県,181,28,152.0,1.0,0.0,0.0,5154.0,JP-05
Yamagata,山形県,438,57,369.0,12.0,2.0,0.0,11523.0,JP-06
Fukushima,福島県,1337,359,948.0,30.0,7.0,0.0,67811.0,JP-07
Ibaraki,茨城県,3458,807,2610.0,41.0,9.0,0.0,20533.0,JP-08
Tochigi,栃木県,2916,1292,1624.0,16.0,19.0,16.0,85390.0,JP-09
Gunma,群馬県,3066,619,2390.0,57.0,10.0,0.0,62806.0,JP-10
Saitama,埼玉県,19281,5366,13658.0,257.0,74.0,0.0,372814.0,JP-11
Chiba,千葉県,15883,4795,10928.0,160.0,40.0,0.0,258017.0,JP-12
Tokyo,東京都,80068,19453,59908.0,707.0,135.0,0.0,1137244.0,JP-13
Kanagawa,神奈川県,30691,6148,24207.0,336.0,102.0,0.0,406741.0,JP-14
Niigata,新潟県,739,181,558.0,5.0,0.0,5.0,32037.0,JP-15
Toyama,富山県,755,171,558.0,26.0,3.0,0.0,25927.0,JP-16
Ishikawa,石川県,1267,182,1058.0,53.0,10.0,26.0,34619.0,JP-17
Fukui,福井県,411,48,350.0,12.0,3.0,1.0,22228.0,JP-18
Yamanashi,山梨県,795,164,620.0,11.0,3.0,0.0,14741.0,JP-19
Nagano,長野県,1819,452,1337.0,20.0,6.0,10.0,62480.0,JP-20
Gifu,岐阜県,3288,697,2539.0,52.0,18.0,0.0,82493.0,JP-21
Shizuoka,静岡県,3621,936,2626.0,59.0,8.0,0.0,106902.0,JP-22
Aichi,愛知県,20066,3385,16384.0,297.0,57.0,0.0,253386.0,JP-23
Mie,三重県,1672,327,1322.0,23.0,4.0,0.0,32398.0,JP-24
Shiga,滋賀県,1661,425,1219.0,17.0,15.0,0.0,45204.0,JP-25
Kyoto,京都府,6187,1464,4702.0,76.0,15.0,55.0,106732.0,JP-26
Osaka,大阪府,36434,6254,29466.0,714.0,175.0,0.0,543085.0,JP-27
Hyogo,兵庫県,12686,1714,10678.0,294.0,71.0,0.0,164362.0,JP-28
Nara,奈良県,2481,387,2063.0,31.0,10.0,0.0,57058.0,JP-29
Wakayama,和歌山県,819,120,679.0,9.0,8.0,11.0,18508.0,JP-30
Tottori,鳥取県,170,50,115.0,2.0,2.0,3.0,28928.0,JP-31
Shimane,島根県,230,16,214.0,0.0,0.0,0.0,10183.0,JP-32
Okayama,岡山県,1967,327,1241.0,15.0,9.0,384.0,35839.0,JP-33
Hiroshima,広島県,4220,599,3369.0,62.0,14.0,190.0,99692.0,JP-34
Yamaguchi,山口県,760,151,600.0,5.0,2.0,4.0,35818.0,JP-35
Tokushima,徳島県,272,71,192.0,9.0,0.0,0.0,17284.0,JP-36
Kagawa,香川県,477,171,302.0,4.0,2.0,0.0,30651.0,JP-37
Ehime,愛媛県,762,250,499.0,13.0,5.0,0.0,16790.0,JP-38
Kochi,高知県,757,72,673.0,12.0,5.0,0.0,6259.0,JP-39
Fukuoka,福岡県,12009,3192,8683.0,134.0,20.0,0.0,303802.0,JP-40
Saga,佐賀県,698,202,504.0,3.0,3.0,11.0,17753.0,JP-41
Nagasaki,長崎県,1118,290,662.0,12.0,5.0,154.0,47030.0,JP-42
Kumamoto,熊本県,2722,271,1901.0,36.0,20.0,514.0,43346.0,JP-43
Oita,大分県,885,158,718.0,9.0,6.0,0.0,51886.0,JP-44
Miyazaki,宮崎県,1429,506,923.0,11.0,6.0,11.0,18621.0,JP-45
Kagoshima,鹿児島県,1301,244,1057.0,14.0,3.0,14.0,47153.0,JP-46
Okinawa,沖縄県,6107,569,5457.0,86.0,7.0,5.0,98244.0,JP-47
Zenkoku,全国,307010,65118,236396.0,4314.0,,,,
